rzsm,tws,asst,psm,lhnf,sst,Evap,Tran,at,tmax,tmin,dpt,FengRO,CiRO,TanRO,runoff
260.229614,907.619995,273.73584,907.508179,19.6243477,273.73584,8.13E-06,2.81E-07,0.61,4.94,-1.93,-6.11,6.578125,20.5,24.921875,112.796875
260.368774,907.470215,273.040771,907.366455,11.8519878,273.040771,4.84E-06,1.21E-07,0.1,3.43,-4.11,-3.52,6.515625,20.296875,24.6875,111.796875
260.254181,907.041138,273.356262,906.980835,17.4145527,273.356262,7.10E-06,4.71E-07,1.74,6.6,-4.34,-5.35,6.4375,20.09375,24.4375,110.71875
260.329193,906.823486,272.404297,906.787292,9.26946926,272.404297,3.77E-06,1.45E-07,0.4,4.4,-2.21,-3.16,6.375,19.90625,24.203125,109.640625
260.408813,906.631775,273.913879,906.612305,10.7708197,273.913879,4.37E-06,3.35E-07,2.35,6.56,-2.45,-3.14,6.3125,19.703125,23.96875,108.578125
261.000854,906.986816,275.101624,906.970276,16.5734253,275.101624,6.72E-06,5.74E-08,-0.06,3.53,-3.98,-3.34,6.265625,19.53125,23.734375,107.640625
260.75647,906.535034,275.908112,906.531677,24.7873478,275.908112,1.00E-05,7.16E-07,2.85,7.26,-4.12,-5.24,6.21875,19.359375,23.53125,106.671875
260.293152,905.851074,275.518738,905.85022,23.1193447,275.518738,9.37E-06,6.98E-07,3.62,8.04,-0.43,-4.93,6.171875,19.234375,23.453125,105.921875
259.981232,905.307129,277.95993,905.299133,27.1181469,277.95993,1.10E-05,5.95E-07,2.69,7.38,0.21,-1.41,6.109375,19.09375,23.28125,105.828125
260.676178,905.7854,277.294342,905.767517,13.701004,277.294342,5.55E-06,8.95E-08,2.17,4.67,-0.34,0.99,6.203125,19.265625,23.328125,105.890625
261.640503,906.598389,277.196808,906.57666,16.2101994,277.196808,6.57E-06,1.41E-07,2.5,4.47,-0.11,1.31,6.171875,19.265625,23.46875,106.484375
261.913605,906.803162,274.227936,906.7995,38.2289238,274.227936,1.55E-05,2.03E-07,-0.18,2.14,-3.49,-6.98,6.09375,19.09375,23.453125,108
261.139648,905.942993,272.832458,905.940186,22.5942631,272.832458,9.16E-06,2.91E-07,1.15,5.15,-4.02,-6.87,5.96875,18.71875,23,108.921875
260.78833,905.44043,274.030212,905.439758,15.5037632,274.030212,6.29E-06,4.60E-07,3.09,7.3,-1.53,-3.53,5.90625,18.515625,22.640625,107.421875
260.501434,904.985474,277.054443,904.985229,33.0613098,277.054443,1.34E-05,4.14E-07,1.85,7.81,-4.26,-3.82,5.859375,18.359375,22.4375,104.890625
259.529968,903.79425,275.064056,903.794189,28.4942665,275.064056,1.16E-05,7.61E-07,2.63,7.68,-4.29,-8.3,5.859375,18.296875,22.3125,102.65625
258.935638,902.93158,277.934967,902.931335,35.3548889,277.934967,1.43E-05,8.68E-07,3.06,9.19,-3.24,-4.92,5.828125,18.203125,22.1875,101.015625
258.14325,901.824951,278.011353,901.824829,35.1249924,278.011353,1.42E-05,1.06E-06,3.91,10.66,-3.36,-5.99,6.21875,18.453125,22.265625,99.84375
257.432251,900.746338,278.884033,900.746277,31.4720783,278.884033,1.28E-05,1.07E-06,5.01,10.96,-2.42,-2.61,7.234375,19.765625,23.40625,99.171875
257.20813,900.11908,278.12085,900.116089,20.1603451,278.12085,8.17E-06,7.25E-07,5.68,10.49,1.08,1.05,7.8125,21.40625,25.171875,99.859375
257.304138,899.822876,278.831177,899.811218,18.8905144,278.831177,7.66E-06,4.27E-07,5.43,10.03,0.04,1.66,7.859375,22.640625,26.78125,102.640625
257.075653,899.207886,281.859619,899.201538,28.9671955,281.859619,1.17E-05,9.26E-07,6.02,12.08,-0.58,2.03,8.4375,24.296875,28.515625,107.296875
257.2341,898.982971,279.525146,898.9776,17.5326672,279.525146,7.11E-06,4.53E-07,6.88,11.67,2.98,2.51,10.015625,27.078125,31.328125,113.34375
257.343628,898.71991,280.769073,898.710205,18.8761368,280.769073,7.65E-06,3.99E-07,5.8,10.32,1.98,3.42,10.546875,27.734375,32.90625,121.609375
258.612305,899.626831,278.837891,899.602539,10.8969431,278.837891,4.42E-06,1.05E-07,4.36,6.6,1.91,3.21,9.796875,26.109375,31.578125,129.60938
260.661041,901.470642,278.965637,901.462585,15.4255247,278.965637,6.25E-06,4.48E-07,6.78,12.49,0.97,2.36,9.5,25.828125,30.953125,133.875
260.283539,901.005493,280.2565,900.987976,21.5044346,280.2565,8.72E-06,7.19E-07,5.5,11.36,0.85,2.19,9.703125,26.15625,31.03125,136.375
259.830017,900.399292,280.577789,900.393494,21.2685604,280.577789,8.62E-06,9.71E-07,7.3,13.31,0.76,3.01,9.453125,26.28125,31.3125,138.71875
259.859253,900.270569,280.644379,900.252808,19.651762,280.644379,7.97E-06,3.61E-07,6.73,10.09,2.57,3.71,8.765625,25.0625,30.28125,141.375
261.707642,902.034241,275.640289,902.015747,18.7028522,275.640289,7.59E-06,6.84E-08,1.58,3.79,-0.64,0,8.375,24.6875,29.5,142.75
262.745758,903.244324,274.724121,903.207886,21.2895241,274.724121,8.66E-06,3.65E-07,1.07,5.09,-1.1,-3.7,8,24.15625,29.4375,146.34375
262.033661,902.6745,276.734833,902.661499,23.6024933,276.734833,9.57E-06,5.44E-07,2.14,7.98,-1.26,-2.89,7.40625,22.46875,27.75,149.65625
261.912109,902.637939,275.802826,902.622498,12.0838184,275.802826,4.90E-06,1.39E-07,3.2,5.75,-1.07,-0.82,6.84375,21,25.78125,145
262.049255,902.85614,274.952972,902.84906,27.7620773,274.952972,1.13E-05,1.55E-07,-0.03,4.06,-3.89,-5.99,6.625,20.3125,24.59375,135.4375
261.096893,901.943054,276.160645,901.9375,28.0034142,276.160645,1.14E-05,6.05E-07,1.58,5.86,-2.15,-4.83,6.375,19.625,23.875,125.84375
260.913727,901.722351,275.619141,901.708801,17.5579987,275.619141,7.12E-06,2.81E-07,1.64,3.82,-0.47,-1.36,6.25,19.15625,23.21875,117.96875
260.4776,901.212219,275.434113,901.209595,31.3646927,275.434113,1.27E-05,5.99E-07,1.45,5.36,-2.01,-5.04,6.1875,18.9375,22.90625,111.84375
259.807587,900.41864,278.4758,900.412354,31.8164082,278.4758,1.29E-05,6.21E-07,3.81,8,-0.13,-1.48,6.09375,18.6875,22.65625,107.28125
260.026337,900.479187,277.666077,900.473145,20.8018742,277.666077,8.43E-06,2.49E-07,2.22,6.6,-2.18,0.45,6.28125,18.90625,22.71875,104.65625
260.176392,900.47644,278.566376,900.468689,29.9690399,278.566376,1.22E-05,5.14E-07,2.74,6.41,-1.62,-0.92,6.5625,19.4375,23.3125,104.53125
262.749207,903.088318,273.635651,903.083252,26.6865139,273.635651,1.08E-05,1.65E-07,-0.04,2.11,-1.56,-6.21,6.78125,20.03125,24.03125,106.78125
262.233429,902.780823,276.02182,902.76825,20.4362125,276.02182,8.29E-06,4.67E-07,2.75,7.1,-1.41,-1.95,6.5,19.59375,24,110.40625
261.652954,902.290344,277.151245,902.280212,21.4990768,277.151245,8.72E-06,5.82E-07,3.75,6.75,0.93,0.3,6.40625,19.34375,23.53125,111.78125
261.427277,902.094666,276.870422,902.087585,17.7525635,276.870422,7.20E-06,4.33E-07,3.65,7.83,-0.63,0.51,6.46875,19.3125,23.28125,111
260.952057,901.623718,279.499969,901.609375,22.5454311,279.499969,9.14E-06,6.45E-07,5.15,9.23,-0.86,1.55,6.53125,19.375,23.28125,109.4375
260.637177,901.255615,279.172424,901.242004,23.9187508,279.172424,9.70E-06,5.85E-07,5.14,8.17,2.19,2,7.46875,21.25,24.625,108.28125
260.091736,900.610596,281.270233,900.600037,26.0067272,281.270233,1.05E-05,8.34E-07,6.23,11.37,2.1,2.81,9.25,25,28.34375,111.84375
259.620667,899.982605,280.983124,899.975769,24.7462616,280.983124,1.00E-05,9.68E-07,8.12,12.96,2.21,3.82,11.0625,28.8125,32.71875,121.90625
259.005768,899.16748,283.018433,899.165039,31.0582962,283.018433,1.26E-05,1.40E-06,8.58,14.14,3.16,4.79,11.90625,30.8125,35.46875,137.28125
258.287292,898.209961,284.762817,898.202454,35.8594017,284.762817,1.45E-05,1.22E-06,10.01,14.75,5.66,5.96,12.40625,31.75,36.65625,156.3125
257.692841,897.347046,281.127594,897.344482,73.0655594,281.127594,2.96E-05,1.15E-06,7.33,12.03,2.03,-9.27,12.8125,33.53125,38.75,174.90625
256.252563,895.529053,276.912872,895.519409,32.2439499,276.912872,1.31E-05,5.76E-07,2.96,5.97,0.35,-6.94,12.40625,33.25,39.21875,191.75
255.66153,894.416504,279.157074,894.415771,36.442482,279.157074,1.48E-05,1.20E-06,5.91,11.64,-0.19,-4.01,11.34375,30.65625,36.6875,198.4375
254.704575,892.890991,281.204071,892.890747,42.6825981,281.204071,1.73E-05,1.83E-06,8.77,14.42,-0.33,-1.98,10.375,28.34375,34,190.90625
254.031403,891.58728,281.466827,891.587219,36.5152321,281.466827,1.48E-05,1.28E-06,8.04,13.55,3.02,-0.43,9.5625,26.84375,32.1875,177.5625
253.348862,890.234924,283.946594,890.23468,43.1015205,283.946594,1.75E-05,1.51E-06,8.85,15.09,2.32,2.94,8.90625,25.625,30.71875,164.78125
252.092499,888.243225,283.422394,888.24292,56.0755501,283.422394,2.27E-05,2.51E-06,12.29,18.7,3.8,-2.48,8.5,24.8125,29.6875,154.46875
251.384628,886.725342,285.572968,886.725281,39.3710938,285.572968,1.60E-05,1.80E-06,12.44,18.72,6.12,6,8.1875,24.625,29.40625,148.78125
250.579346,885.078064,287.604797,885.077698,58.6918526,287.604797,2.38E-05,2.13E-06,12.52,19.66,4.9,5.74,7.78125,24.25,29.21875,148.75
248.84938,882.421021,286.565948,882.420837,89.6829681,286.565948,3.64E-05,2.87E-06,10.84,19.14,3.84,-2.7,7.3125,23.375,28.71875,150.21875
247.856262,880.384583,283.497375,880.380737,52.2814026,283.497375,2.12E-05,8.26E-07,8.08,11.59,4.57,-2.81,6.9375,22.40625,27.625,150
248.591187,880.09552,281.621124,880.086792,31.5464764,281.621124,1.28E-05,4.06E-07,6.72,8.62,5.7,2.12,6.65625,21.4375,26.40625,147.65625
248.967743,879.568848,283.564301,879.568665,57.3597145,283.564301,2.33E-05,1.84E-06,10.67,17.84,4.79,-1.74,7.15625,22.0625,26.59375,143.5
247.883438,877.571289,286.022827,877.568787,63.4647179,286.022827,2.57E-05,1.88E-06,10.69,17.1,5.63,2.53,6.96875,21.59375,26.5,140.1875
248.022995,876.772339,281.237732,876.764526,17.7066917,281.237732,7.18E-06,2.74E-07,6.39,9.37,3.27,3.16,6.5625,20.53125,25.15625,136.25
248.344742,876.219177,285.185699,876.207153,34.9677086,285.185699,1.42E-05,9.56E-07,10.51,15.02,4.01,5.78,6.40625,19.9375,24.28125,130.625
248.980469,876.044434,287.172394,876.034973,40.7206841,287.172394,1.65E-05,1.27E-06,11.15,15.32,5.93,7.58,6.25,19.5,23.71875,125.21875
248.580582,874.897827,286.08551,874.897705,74.8539505,286.08551,3.03E-05,2.84E-06,12.53,19.2,5.51,-1.38,6.59375,20.21875,24,121.40625
247.207886,872.710632,287.48761,872.702515,52.9835777,287.48761,2.15E-05,2.06E-06,13.63,19.07,5.58,3.2,6.40625,19.84375,24.09375,122
246.890442,871.521606,286.86084,871.5177,44.7253914,286.86084,1.81E-05,1.80E-06,13.41,19.47,5.43,4.83,6.15625,19.03125,23.09375,123.4375
245.761032,869.498291,288.78418,869.49762,66.2027283,288.78418,2.68E-05,2.61E-06,12.78,20.68,5.51,4.55,6.0625,18.59375,22.5,121.21875
245.208633,867.994629,286.926697,867.991882,42.8642998,286.926697,1.74E-05,1.37E-06,12.74,18.19,6.98,7.73,5.96875,18.3125,22.09375,117.0625
244.282043,866.0979,287.44986,866.097229,62.5190735,287.44986,2.53E-05,2.27E-06,13.87,19.7,8.35,2.94,6.75,19.3125,22.5625,113.4375
243.29303,864.076843,288.360565,864.076538,54.0478287,288.360565,2.19E-05,2.25E-06,13.79,20.3,8.32,3.95,6.8125,19.53125,23.25,112
242.576187,862.29126,288.328186,862.289246,55.1784859,288.328186,2.24E-05,1.82E-06,12.83,19.73,6.6,5.82,6.40625,18.65625,22.4375,111.09375
243.678299,862.358765,283.205811,862.350769,30.5816002,283.205811,1.24E-05,5.07E-07,8.29,13.95,1.14,4.88,6.25,18.21875,21.8125,109.15625
243.706024,861.470886,286.079865,861.470459,53.1692314,286.079865,2.16E-05,2.00E-06,12.01,17.97,3.19,0.42,6.5,19,22.5,109.4375
242.851669,859.681458,287.318359,859.681335,48.9654846,287.318359,1.99E-05,1.88E-06,13.43,19.31,4.93,3.94,6.28125,18.5,22.34375,119.40625
241.834854,857.686829,289.976227,857.685486,66.0059891,289.976227,2.68E-05,2.60E-06,14.17,21.72,6.76,4.51,6.03125,17.90625,21.53125,131.5
240.973007,855.787476,287.958191,855.786255,45.1253738,287.958191,1.83E-05,1.51E-06,13.84,19.28,7.77,6.31,5.9375,17.625,21.15625,133.6875
240.236191,853.989563,290.949615,853.986755,66.5286407,290.949615,2.70E-05,2.32E-06,14.38,20.84,8.05,6.79,5.875,17.4375,20.90625,128.34375
240.618713,853.304993,287.906311,853.29187,40.1658325,287.906311,1.63E-05,1.07E-06,13.05,18.51,6.17,8.34,5.8125,17.28125,20.71875,121.625
241.004913,852.819336,289.922913,852.810486,66.3540878,289.922913,2.69E-05,2.42E-06,15.34,21.52,8.26,5.29,5.78125,17.25,20.75,116.09375
245.476746,856.685547,283.662445,856.663208,17.9512558,283.662445,7.28E-06,1.72E-07,8.24,9.83,7.46,6.64,5.75,17.21875,20.71875,114
246.963135,857.86261,287.460083,857.851257,34.6418648,287.460083,1.40E-05,8.98E-07,11.96,15.52,9.01,9.45,7.34375,21.0625,23.75,120.625
249.222992,859.97052,284.416504,859.964661,59.3953209,284.416504,2.41E-05,1.10E-06,10.45,14.91,3.52,3.1,7.875,23.03125,27.09375,137.25
248.904541,859.596436,279.873688,859.595398,56.3181,279.873688,2.28E-05,1.61E-06,7.6,12.29,2.95,-6.37,9.59375,26.78125,30.5625,156.3125
247.291718,857.857727,283.870209,857.857666,59.39674,283.870209,2.41E-05,2.56E-06,8.69,14.76,3.57,-2.08,9.65625,27.125,32.21875,175.6875
246.035767,856.374084,284.323456,856.37323,43.770298,284.323456,1.77E-05,1.78E-06,10.64,15.28,3.2,1.69,8.75,24.53125,29.5,182.3125
244.641663,854.663147,285.299042,854.661438,74.5776215,285.299042,3.02E-05,2.54E-06,10.5,15.74,5.58,-1.39,7.9375,22.15625,26.78125,172.9375
243.080978,852.65509,285.376587,852.654236,50.3559074,285.376587,2.04E-05,2.33E-06,10.3,15.14,6.26,0.48,7.59375,20.9375,25.15625,157.90625
242.198807,851.236511,285.909088,851.235107,48.3939514,285.909088,1.96E-05,2.10E-06,11.97,17.04,7.75,3.43,7.0625,19.625,23.84375,143.90625
241.469955,849.922607,286.364014,849.921143,47.4804611,286.364014,1.93E-05,2.05E-06,12.56,17.91,8.16,4.8,6.5,18.46875,22.40625,131.75
240.795074,848.624084,287.711792,848.62323,45.9482651,287.711792,1.86E-05,1.97E-06,13.24,18.89,8.06,5.05,6.15625,17.875,21.5625,121.59375
240.164917,847.33252,287.865204,847.329651,49.9376945,287.865204,2.02E-05,2.21E-06,14.43,20.67,6.18,3.98,5.96875,17.53125,21.09375,114.09375
238.933975,845.39209,290.584625,845.391968,72.268837,290.584625,2.93E-05,3.10E-06,16.13,22.81,9.55,3.7,5.875,17.25,20.71875,108.8125
238.363312,844.042236,290.102966,844.039368,55.9745064,290.102966,2.27E-05,1.94E-06,14.33,19.16,6.86,5.97,5.78125,17.03125,20.40625,105.40625
236.973083,841.846436,294.329346,841.846252,91.4390411,294.329346,3.71E-05,3.65E-06,18.99,26.31,10.15,2.98,5.75,16.9375,20.3125,103.09375
235.196655,839.162476,293.654724,839.162354,75.1486359,293.654724,3.05E-05,2.59E-06,18.64,25.01,13.03,7.67,5.6875,16.8125,20.15625,101.4375
235.652618,838.625488,291.106018,838.617065,65.566391,291.106018,2.66E-05,1.72E-06,16.79,24.1,9.1,10.18,5.65625,16.625,19.9375,100.46875
245.546936,847.987793,284.032104,847.97876,27.4802895,284.032104,1.11E-05,7.35E-07,10.36,13.84,6.45,6.81,6.28125,17.78125,21.125,102.28125
245.168167,847.493896,285.894653,847.49176,42.3096657,285.894653,1.72E-05,2.02E-06,11.04,16.81,6.42,5.02,7.125,19.375,23.1875,109.5
244.692917,846.87207,286.820435,846.857483,40.1985779,286.820435,1.63E-05,1.31E-06,12.05,15.26,8.54,7.96,6.96875,18.96875,23.125,116.3125
245.830566,847.874634,287.027222,847.855957,27.8549538,287.027222,1.13E-05,9.84E-07,13.65,18.6,9.42,9.5,6.625,18.25,22.3125,117.0625
247.338531,849.351807,287.894897,849.346924,36.5460052,287.894897,1.48E-05,1.27E-06,13.27,17,9.08,9.59,6.46875,18.5,22.75,116.0625
245.641022,847.645203,290.495422,847.644592,64.7708588,290.495422,2.63E-05,4.95E-06,17.11,22.51,11.28,8.04,6.0625,17.8125,22.15625,120.65625
243.622864,845.490967,293.07077,845.489685,79.4919662,293.07077,3.22E-05,5.42E-06,17.02,23.71,10.72,7.86,5.8125,17.15625,21.03125,131.375
241.659714,843.246399,292.152924,843.244812,67.1674271,292.152924,2.72E-05,4.14E-06,17.23,22.97,12.99,9.93,5.65625,16.8125,20.5,139.96875
240.060516,841.223633,292.626678,841.223083,62.8664398,292.626678,2.55E-05,3.86E-06,18.75,23.54,14.15,11.1,5.59375,16.59375,20.15625,139.53125
243.717667,844.349915,293.087524,844.341797,75.2533722,293.087524,3.05E-05,3.62E-06,18,25.96,10.13,12.6,5.5625,16.40625,19.875,134.75
255.506165,856.952881,287.252319,856.946655,51.936554,287.252319,2.11E-05,2.65E-06,12.08,15.62,8.73,7.27,8.5625,28.25,31.96875,141.625
252.415924,855.005371,290.697876,855.001038,74.2377625,290.697876,3.01E-05,6.58E-06,15.01,19.83,11.53,7.84,10.0625,33.125,41.1875,195.625
251.655365,854.861084,288.766052,854.838318,40.1333694,288.766052,1.63E-05,1.93E-06,13.52,16.19,10.22,9.14,9.5625,30.65625,39.09375,243.78125
250.701813,854.387085,290.611115,854.383911,47.5871086,290.611115,1.93E-05,3.94E-06,16.29,21.35,12.05,10.61,8.65625,27.375,34.875,242.84375
249.210022,853.153931,292.74939,853.144775,69.5195923,292.74939,2.82E-05,5.82E-06,17.37,23.74,12.18,12.08,7.9375,24.8125,31.375,223.8125
253.318222,857.65979,288.888092,857.640015,33.1927605,288.888092,1.35E-05,9.28E-07,14.58,18.04,12.82,13.18,7.375,23.5625,29.40625,204.625
256.653412,862.156982,288.391754,862.102234,22.2393856,288.391754,9.02E-06,5.92E-07,13.55,14.77,12.97,12.44,7.59375,24.90625,30.53125,192.25
257.178772,864.135803,290.73175,864.11499,48.4318428,290.73175,1.96E-05,4.03E-06,15.24,19.04,11.75,13.34,11.96875,32.5625,38.09375,196.40625
256.211426,864.457886,291.432465,864.419434,60.4548264,291.432465,2.45E-05,5.02E-06,16.55,21.36,12.99,13.87,14.34375,36.375,44.03125,212.75
256.980408,866.379089,289.624939,866.370544,94.8259506,289.624939,3.84E-05,5.48E-06,14.84,18.08,12.22,9.39,15.625,39.15625,47.21875,225.3125
254.337723,864.722534,289.568542,864.722351,74.6411285,289.568542,3.03E-05,8.52E-06,16.54,22.03,12.41,7.5,15.4375,38.9375,48.53125,234.09375
251.663376,862.441101,291.343689,862.438721,75.480011,291.343689,3.06E-05,8.77E-06,17.63,22.61,12.2,8.91,14,35.8125,45.28125,237.9375
249.278091,860.116882,292.97934,860.115112,82.3774719,292.97934,3.34E-05,8.92E-06,18.61,24.83,13.03,9.84,12.4375,32.125,40.65625,229.0625
246.663528,857.355469,293.910278,857.355347,92.6762466,293.910278,3.76E-05,9.08E-06,18.52,24.27,13.86,10,11.09375,28.75,36.375,212.25
244.194763,854.551392,295.137756,854.546204,87.470459,295.137756,3.55E-05,8.03E-06,20.68,25.79,15.99,13.51,10,25.96875,32.65625,195.4375
243.982346,853.873718,294.263367,853.863403,55.490242,294.263367,2.25E-05,4.07E-06,20.88,24.66,15.26,13.92,9.0625,23.6875,29.65625,180.09375
252.029312,861.786194,289.494202,861.730042,24.6145878,289.494202,9.98E-06,5.22E-07,14.85,16.72,13.61,13.68,8.625,22.09375,27.46875,172.25
254.807709,865.023743,289.561768,865.002075,43.620163,289.561768,1.77E-05,2.14E-06,14.67,16.4,12.39,13.05,11.9375,27.71875,31.9375,188
260.879974,872.387268,286.921326,872.369873,24.7374191,286.921326,1.00E-05,8.27E-07,12.52,14.56,8.08,11.52,16.53125,39.84375,45.9375,255.46875
258.499725,871.64209,292.058594,871.641357,64.1552505,292.058594,2.60E-05,1.05E-05,17.95,22.39,12.48,12.63,20.1875,50.0625,59.21875,354.5
256.027161,870.170837,293.447632,870.162476,59.3973083,293.447632,2.41E-05,8.67E-06,19.15,23.23,15.47,14.35,19.28125,48.21875,59.59375,408.625
253.04422,867.656555,295.124908,867.656006,97.6984253,295.124908,3.96E-05,1.33E-05,18.91,24.87,13.76,13.63,17.1875,42.90625,53.375,396.125
250.288376,864.950012,295.156769,864.943848,80.7957535,295.156769,3.28E-05,9.90E-06,20.87,25.34,14.85,14.82,15.21875,38.09375,47.4375,363.3125
249.659012,864.185303,294.968933,864.180298,63.5364151,294.968933,2.58E-05,7.62E-06,21.95,27.53,16.33,15.33,13.5,34.15625,42.40625,329.78125
251.267838,865.618591,296.089783,865.603271,88.2902985,296.089783,3.58E-05,9.23E-06,21.69,27.48,13.25,16.84,12.15625,30.96875,38.34375,336.71875
260.830872,876.136414,292.056824,876.120178,52.8836021,292.056824,2.14E-05,5.35E-06,17.71,21.71,13.39,13.86,16.1875,42.34375,48.625,460.375
265.584564,882.830566,290.342926,882.816467,35.6399765,290.342926,1.44E-05,1.90E-06,15.67,19.66,10.6,14.19,20.78125,57.28125,67.09375,589.84375
261.716309,881.010193,295.660522,881.009705,95.8067703,295.660522,3.88E-05,1.86E-05,21.01,27.22,15.01,15.34,24.9375,66.96875,79.21875,608.03125
258.50528,878.929871,295.995239,878.915955,95.3371506,295.995239,3.87E-05,1.19E-05,21.59,25.63,17.86,17.53,23.90625,63.875,77.90625,557.71875
263.658478,885.241272,287.646729,885.228699,89.1864395,287.646729,3.62E-05,4.78E-06,13.97,16.94,9.56,8.54,26.21875,69.6875,81.9375,515.03125
265.591156,889.182312,286.886017,889.174133,60.0891609,286.886017,2.44E-05,7.83E-06,12.46,18.03,9.4,8.27,32.34375,81.125,94.1875,527.0625
262.636841,887.912109,288.52713,887.902832,51.687664,288.52713,2.10E-05,9.01E-06,14.79,19.37,11.47,10.23,33.71875,82.90625,97.96875,554.875
259.879028,886.170593,291.150574,886.169006,64.6914597,291.150574,2.62E-05,1.17E-05,18.13,23.25,12.97,12.31,31.15625,76.21875,91.0625,532.75
256.44873,883.114563,295.232422,883.113586,102.214417,295.232422,4.14E-05,2.05E-05,20.51,26.6,14.62,13.63,27.90625,67.9375,81.46875,491.375
253.63591,880.23468,295.621399,880.233765,89.0232468,295.621399,3.61E-05,1.42E-05,20.44,25.73,15.97,14.83,24.84375,60.15625,72.28125,445.875
251.102448,877.414612,295.786652,877.41272,92.3245926,295.786652,3.74E-05,1.23E-05,20.29,25.75,14.78,14.57,22.34375,53.46875,64.21875,400.6875
247.821259,873.618408,297.366943,873.618103,126.342293,297.366943,5.12E-05,1.75E-05,21.24,26.66,15.8,15.24,20.03125,47.75,57.375,359.65625
