asst,lhnf,sst,Evap,Tran,at,tmax,tmin,dpt,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,runoff
281.368164,20.7826271,281.368164,8.43E-06,6.25E-07,6.75,10.91,1.17,3.23,8.171875,23.71875,29.109375,151.89844,224.63281,531.6719,541.7969
281.025574,31.4164791,281.025574,1.27E-05,2.86E-07,8.02,11.01,4.4,1.83,8.09375,23.539062,28.914062,149.35156,218.04688,516.1719,525.41406
278.363159,37.2003555,278.363159,1.51E-05,6.42E-07,5.92,11.99,-0.71,-3.03,7.96875,23.289062,28.632812,146.8125,213.48438,502.35156,510.72656
278.767731,25.7435436,278.767731,1.04E-05,9.05E-07,5.72,11.92,-1.04,0.22,7.875,23.039062,28.328125,144.64844,209.0625,490.9297,498.39062
278.60083,21.213625,278.60083,8.60E-06,7.67E-07,5.07,12.04,-0.72,1.12,7.8046875,22.828125,28.0625,142.64844,204.42188,479.8203,487.2422
278.886993,16.9562473,278.886993,6.87E-06,5.59E-07,5.51,11.44,-0.74,1.7,7.7421875,22.625,27.804688,140.94531,200.38281,468.76562,476.125
281.543091,20.1216774,281.543091,8.16E-06,6.05E-07,7.13,11.23,-0.4,3.78,7.671875,22.40625,27.539062,139.5,197.02344,458.8203,465.64844
280.834167,22.3877373,280.834167,9.08E-06,8.59E-07,8.06,12.6,2.94,4.6,7.6015625,22.195312,27.273438,138.08594,194.14062,450.46094,456.57812
281.038971,19.9918308,281.038971,8.11E-06,8.66E-07,7.77,13.48,2.2,4.83,7.5390625,21.992188,27.023438,136.71875,191.72656,443.53906,448.98438
281.553192,8.07147503,281.553192,3.27E-06,6.51E-08,8.02,11.34,4.15,5.34,7.5234375,21.90625,26.90625,135.6875,189.84375,438.03906,442.82812
281.807831,28.011034,281.807831,1.14E-05,1.31E-06,9.14,14.07,4.79,4.63,7.7421875,22.0625,27.023438,135.84375,188.50781,433.79688,437.96875
282.805145,21.218914,282.805145,8.60E-06,9.07E-07,9.27,12.67,5.32,5,7.78125,22.296875,27.226562,136.05469,187.55469,430.46875,434.1953
282.458252,14.8617001,282.458252,6.03E-06,3.93E-07,9.17,12.24,4.78,5.52,7.796875,22.40625,27.320312,135.35938,186.75781,427.45312,431.0703
283.177032,22.1329842,283.177032,8.97E-06,1.06E-06,9.58,14.89,5.37,5.88,7.7421875,22.289062,27.210938,134.05469,186.05469,424.60938,428.08594
283.979828,22.4422684,283.979828,9.10E-06,7.32E-07,10.25,13.76,5.61,5.76,7.578125,22.109375,27.015625,132.89844,185.4375,422.02344,425.34375
283.099762,19.4595432,283.099762,7.89E-06,2.07E-07,9.58,11.94,7.41,6.32,7.4765625,21.757812,26.6875,133.11719,185.13281,419.78906,423.0625
279.56897,23.5031471,279.56897,9.53E-06,4.05E-07,6.26,9.94,1.98,2.79,7.46875,21.617188,26.484375,134.10938,186.36719,419.76562,422.57812
281.303375,9.94644165,281.303375,4.03E-06,3.99E-08,7.16,9.08,2.92,4.76,7.3828125,21.34375,26.210938,134.08594,188.03906,421.53125,423.8672
281.825287,11.2461157,281.825287,4.56E-06,8.25E-08,8.22,10.38,6.65,5.67,7.3125,21.125,25.914062,132.24219,187.19531,421.54688,424.7422
281.035797,12.2010069,281.035797,4.95E-06,1.39E-07,6.94,10.22,1.33,5.14,7.2421875,20.945312,25.695312,129.94531,185.71094,419.1172,423.8047
281.799713,20.043457,281.799713,8.13E-06,2.63E-07,7.79,10.66,1.46,4.31,7.1875,20.789062,25.5,128.40625,184.47656,415.6953,421.03125
280.722961,22.9861107,280.722961,9.32E-06,4.53E-08,7.09,8.79,5.58,4.14,7.25,21.015625,25.726562,129.19531,186.54688,414.7422,418.5547
280.013641,25.5610104,280.013641,1.04E-05,4.51E-09,6.82,8.55,5.36,2.04,7.109375,20.65625,25.453125,131.75,189.92969,421.95312,422.0078
279.702209,31.7839241,279.702209,1.29E-05,1.06E-06,6.83,11.81,2.8,1.28,7.015625,20.335938,25.015625,130.89844,189.64844,429.54688,429.8828
280.114197,11.3661633,280.114197,4.61E-06,2.57E-08,7.01,10.22,3.16,3.38,6.953125,20.125,24.742188,127.86719,187.22656,428.46875,432.4297
278.593201,15.8127222,278.593201,6.41E-06,1.55E-07,5.99,10.9,0.46,2.42,6.8828125,19.945312,24.515625,125.046875,183.98438,421.21094,427.5547
281.735992,24.3849049,281.735992,9.89E-06,8.41E-07,7.77,12.17,0.18,2.65,6.8203125,19.765625,24.296875,123.109375,180.4375,412.01562,419.0078
282.04187,29.9784222,282.04187,1.22E-05,8.84E-07,8.56,12.96,4.36,3.13,6.7578125,19.578125,24.070312,121.82031,176.98438,402.70312,409.46875
280.783752,7.99969578,280.783752,3.24E-06,1.07E-09,7.04,8.4,5.51,5.26,6.6953125,19.382812,23.835938,120.71094,174.89844,395.67188,401.33594
278.473816,18.458559,278.473816,7.48E-06,6.96E-10,4.81,7.15,1.67,1.45,6.6328125,19.460938,24.09375,120.046875,178.44531,396.4453,398.48438
280.686157,38.2975197,280.686157,1.55E-05,5.46E-07,6.11,9.33,1.21,0.85,6.5703125,19.125,23.734375,119.86719,182.02344,409.125,406.14062
275.327881,57.3176155,275.327881,2.32E-05,7.44E-14,2.87,6.01,-0.09,-11.52,6.5078125,18.929688,23.4375,118.97656,179.23438,417.51562,416.89844
274.097443,52.4233437,274.097443,2.13E-05,1.68E-13,1.46,4.86,-2.44,-14.56,6.4453125,18.742188,23.148438,117.88281,175.39844,413.0547,417.83594
272.611725,33.0287323,272.611725,1.34E-05,8.09E-10,-0.09,4.99,-3.98,-11.42,6.3828125,18.554688,22.90625,116.44531,171.30469,402.4453,409.78125
274.239868,25.3061924,274.239868,1.03E-05,1.43E-07,0.59,5.85,-3.53,-6.55,6.3203125,18.375,22.679688,115.05469,167.69531,390.8828,398.64844
276.750183,26.6033897,276.750183,1.08E-05,3.95E-07,2.64,6.49,-3.27,-4.41,6.2578125,18.195312,22.453125,113.78125,164.85156,380.5547,387.71875
276.674347,15.988862,276.674347,6.48E-06,1.70E-09,3.37,6.46,-0.22,-1.8,6.1953125,18.015625,22.234375,112.63281,162.625,372.41406,378.53906
277.506104,13.8485727,277.506104,5.61E-06,4.10E-08,4.63,8.9,1.45,0.59,6.1328125,17.835938,22.023438,111.55469,160.73438,366.5,371.57812
277.950989,12.2638273,277.950989,4.97E-06,7.39E-09,4.55,8.09,0.43,1.38,6.078125,17.671875,21.8125,110.46875,159,361.9375,366.35938
280.291016,28.4627857,280.291016,1.15E-05,1.61E-07,6.59,9.84,0.67,1.92,6.015625,17.515625,21.625,109.515625,157.5625,357.98438,362.01562
278.170319,38.8964119,278.170319,1.58E-05,3.69E-07,3.94,9.12,-0.64,-2.65,5.96875,17.359375,21.53125,108.84375,156.90625,354.875,358.48438
278.213409,23.4934177,278.213409,9.53E-06,5.00E-08,5.19,8.76,-0.31,-0.91,5.90625,17.203125,21.296875,108.390625,156.42188,352.84375,355.90625
278.829712,18.9624615,278.829712,7.69E-06,3.45E-08,5.18,8.45,2.38,1.5,5.84375,17.03125,21.0625,107.328125,155,350.71875,353.84375
279.426025,25.9350891,279.426025,1.05E-05,5.21E-07,5.05,9.35,0.54,0.6,5.796875,16.859375,20.875,106.140625,153.67188,348,351.375
280.948212,35.0463982,280.948212,1.42E-05,1.29E-06,6.5,11.66,0.73,1.18,5.734375,16.703125,20.6875,105.015625,152.46875,345.625,348.78125
280.034515,50.7808685,280.034515,2.06E-05,1.25E-06,7.42,13.3,1.04,-3.51,5.6875,16.640625,20.546875,104.171875,151.15625,343.14062,346.3125
277.967987,39.959095,277.967987,1.62E-05,1.08E-06,6.14,13.23,-1.19,-4.35,5.640625,16.46875,20.390625,103.625,150.46875,340.59375,343.70312
279.502625,33.8830643,279.502625,1.37E-05,1.55E-06,6.55,13.28,-1.5,-1.22,5.578125,16.3125,20.1875,102.703125,149.03125,338.39062,341.42188
282.468536,39.7342758,282.468536,1.61E-05,2.10E-06,8.64,14.41,0.24,1.72,6.640625,18.46875,21.625,102.140625,147.5625,335.07812,338.60938
283.404724,24.8494091,283.404724,1.01E-05,8.52E-07,10.05,15.38,5.38,4.38,8.09375,22.65625,25.578125,105.25,147.40625,331.42188,335.09375
282.272186,14.8274002,282.272186,6.01E-06,4.09E-07,9.88,15.87,5.31,5.32,10.28125,26,29.578125,113.75,150.07812,329.46875,332.21875
285.983246,30.2332249,285.983246,1.23E-05,1.45E-06,12.21,16.78,5.35,7.98,11.359375,27,31.421875,126.125,155.20312,331.29688,332
280.562653,57.1426926,280.562653,2.32E-05,2.67E-08,7.63,11.87,4.27,-3.77,14.65625,34.34375,37.75,143.17188,166.09375,338.3125,336.23438
277.205719,65.0792084,277.205719,2.64E-05,1.41E-13,4.63,5.69,3.29,-11.26,14.5625,35.28125,41.640625,173.9375,185.375,353.65625,347.1875
276.047546,33.7537003,276.047546,1.37E-05,1.11E-07,3.44,7.84,-1.35,-5.05,12.9375,31.046875,37.359375,192.71875,205.32812,378.32812,367.51562
277.733398,31.7626038,277.733398,1.29E-05,1.12E-06,3.48,9.13,-1.9,-2.23,11.359375,27.25,32.78125,187.21875,225.98438,405.35938,393.8125
279.940674,32.9658737,279.940674,1.34E-05,1.49E-06,5.68,11.44,-1.1,-0.63,9.921875,24.078125,29.140625,171.9375,237.15625,428.04688,419.0625
279.794373,29.6966057,279.794373,1.20E-05,1.03E-06,6.3,11.46,1.48,0.78,9.046875,22.546875,27.125,156.79688,233.17188,438.42188,435.76562
282.620697,49.5408897,282.620697,2.01E-05,2.00E-06,8.31,12.55,2.7,0.68,8.625,22.453125,26.5,145.75,220.5625,432.53125,437.375
281.488342,74.8926468,281.488342,3.04E-05,2.01E-06,9.7,15.66,3.99,-5.62,8.328125,22.453125,26.4375,137.51562,206.5,415.625,425.28125
283.955109,50.1096611,283.955109,2.03E-05,2.40E-06,9.98,14.13,3.53,2.5,7.625,21.078125,25.484375,131.3125,194.75,395.875,406.82812
279.901031,14.9148149,279.901031,6.05E-06,6.16E-09,7.15,9.92,3.85,3.33,7.234375,19.890625,24.09375,126.34375,188.20312,380.1875,389.35938
284.066925,34.5433159,284.066925,1.40E-05,1.78E-06,9.43,13.44,4.04,4.1,6.9375,20.453125,25.203125,124.6875,188.78125,373.23438,378.14062
281.462189,24.2784615,281.462189,9.84E-06,3.89E-07,8.28,10.74,5.11,3.62,6.734375,20.359375,25.859375,126.984375,188.71875,374.76562,375.73438
282.220032,25.4445057,282.220032,1.03E-05,8.98E-07,7.96,12.16,2.98,4.22,7.25,21.390625,26.453125,128.46875,186.25,376,377.39062
283.262543,38.4279861,283.262543,1.56E-05,2.20E-06,8.52,13.78,2.41,3.49,7.953125,22.6875,27.65625,129.09375,184.125,372.21875,375.84375
282.843781,38.0538902,282.843781,1.54E-05,2.02E-06,9.38,15.12,2.63,3.98,8.578125,23.71875,28.484375,129.57812,182,366.34375,370.89062
283.079742,30.1061115,283.079742,1.22E-05,2.04E-06,10.34,16.78,2.85,4.6,9.953125,24.765625,29.15625,128.70312,179.45312,360,364.8125
285.670624,54.0841827,285.670624,2.19E-05,5.26E-06,12.45,20.38,3.64,5.79,11.625,26.890625,31.09375,128.5,177.07812,353.32812,358.21875
287.507263,58.8541908,287.507263,2.39E-05,5.01E-06,13.77,20.14,5.06,7.31,12.453125,28,32.953125,133.53125,175.54688,347.8125,351.98438
288.544312,70.7098999,288.544312,2.87E-05,4.74E-06,15.52,20.97,11.1,6.76,12.765625,27.828125,33,145.32812,176.59375,345.54688,347.98438
286.856415,55.6662827,286.856415,2.26E-05,5.03E-06,15.04,21.66,7.34,7.18,12.90625,27.78125,33.109375,159.09375,182.34375,348.71875,348.28125
289.792725,63.8120842,289.792725,2.59E-05,6.30E-06,15.93,21.37,7.49,9.82,12.5625,27.515625,32.90625,171.79688,192.6875,358.48438,354.70312
288.577728,78.4375153,288.577728,3.18E-05,3.79E-06,16.27,21.24,11.04,2.83,12.078125,27.171875,32.484375,181.54688,205.09375,373.57812,367.21875
290.584015,69.1944504,290.584015,2.81E-05,6.48E-06,16.66,21.45,10.42,7.72,11.625,26.78125,32.09375,185.01562,216.82812,391.07812,383.59375
291.404053,58.4604416,291.404053,2.37E-05,4.87E-06,18.49,22.08,14.34,11.7,10.890625,25.828125,31.21875,182.89062,225.375,408.25,401.10938
290.214691,68.7819366,290.214691,2.79E-05,5.03E-06,17.69,22.52,13.46,9.41,10.9375,26.21875,31.453125,178.25,230.5,423.90625,417.625
288.440582,81.2129745,288.440582,3.29E-05,5.23E-06,15.44,22.4,11.23,6.22,11.078125,26.625,32.25,182.59375,232.73438,440.17188,433.65625
281.001282,28.1698723,281.001282,1.14E-05,3.05E-08,7.99,10.84,6.09,2.99,11.03125,26.953125,32.734375,194.625,232.85938,461.04688,452.85938
281.890167,51.7404747,281.890167,2.10E-05,2.54E-06,8.47,12.8,4.64,-0.03,10.1875,25.375,31.5,204.95312,236.59375,490.09375,478.25
283.881866,39.6765137,283.881866,1.61E-05,1.63E-06,9.57,11.66,5.17,3.19,9.203125,23.5,29.171875,205.54688,244.40625,526.8125,511.84375
283.94812,33.6039162,283.94812,1.36E-05,1.37E-06,10.4,14.19,6.81,3.72,8.96875,22.6875,27.828125,194.78125,249.96875,558.2656,546.3281
283.962189,33.7065086,283.962189,1.37E-05,1.38E-06,12.52,18.04,5.93,4.85,8.515625,21.984375,27.078125,182.23438,249.32812,571.7031,567.875
284.506744,31.6631279,284.506744,1.28E-05,1.39E-06,12.23,16.22,7.4,5.09,7.890625,21.03125,25.96875,171.34375,240.96875,564.7656,569.6719
286.766602,49.1334991,286.766602,1.99E-05,3.27E-06,13.11,17.15,9.76,4.43,8.109375,21.328125,25.78125,162.15625,231.51562,543.6719,554.2031
286.939056,39.6586037,286.939056,1.61E-05,2.48E-06,14.82,19.25,10.35,6.6,8.21875,22.046875,26.875,158.17188,225.15625,521.5156,532.1719
286.801117,54.2470131,286.801117,2.20E-05,4.53E-06,14.15,19.8,6.53,6.72,8.375,22.21875,27.140625,160.71875,218.54688,502.76562,512.4219
288.429535,65.382019,288.429535,2.65E-05,7.13E-06,15.2,21.85,7.9,8.21,8.171875,21.921875,26.890625,164.20312,215.07812,484.98438,494.07812
289.327454,27.0833187,289.327454,1.10E-05,1.57E-06,16.28,19.86,10.48,10.69,7.5625,20.859375,25.890625,162.0625,213.64062,472.71875,479.34375
289.759308,21.9148598,289.759308,8.89E-06,6.61E-07,16.59,19.47,14.13,13.96,7.0625,20.140625,24.890625,156.0625,216.14062,473.76562,474.67188
287.195984,13.2828846,287.195984,5.39E-06,1.52E-07,14.5,15.78,13.42,12.19,8.125,23.84375,28.359375,159.4375,236.45312,503.82812,491.90625
286.413666,11.1298265,286.413666,4.51E-06,1.11E-07,13.16,13.73,12.51,10.96,9.734375,28.359375,34.125,188.03125,272.46875,585.3281,552.4531
286.22229,50.7409782,286.22229,2.06E-05,1.98E-06,14.08,18.45,9.32,7.67,11.25,31.03125,37.828125,222.98438,307.09375,701.7031,659.5
285.955231,51.9851685,285.955231,2.11E-05,3.57E-06,12.02,16.27,6.22,6.55,12.21875,31.6875,38.78125,255.89062,345.84375,823.15625,782.1875
286.028687,35.6427383,286.028687,1.45E-05,2.03E-06,12.6,16.55,7.12,7.56,12.96875,32.46875,39.015625,275.64062,378.32812,937.625,902.0625
284.838043,67.1480637,284.838043,2.72E-05,5.29E-06,12.22,18.72,5.46,2.24,13.53125,33.75,39.84375,279.96875,402.125,1028.1562,1003.09375
288.266571,84.1597748,288.266571,3.41E-05,7.76E-06,14.98,19.64,7.97,5.19,12.46875,31.71875,38.34375,282.4375,408.34375,1065.4688,1059.6562
287.19281,41.7987595,287.19281,1.69E-05,3.28E-06,15.08,20.57,11.01,7.6,11.0625,28.40625,34.5625,272.75,401.34375,1045.4062,1057.375
286.413727,16.6874065,286.413727,6.77E-06,8.25E-07,13.01,16.19,7.92,10.03,9.90625,25.71875,31.40625,252.09375,387.5625,993.59375,1014.71875
288.27066,56.9858856,288.27066,2.31E-05,5.21E-06,13.79,18,8.26,8.36,9.0625,23.90625,29.3125,230.21875,366.625,934.125,957.1875
289.586456,55.1492424,289.586456,2.24E-05,5.91E-06,16.28,20.23,9.85,9.81,8.375,22.53125,27.6875,212.65625,340.15625,880.625,901.375
291.727081,54.6050224,291.727081,2.21E-05,6.07E-06,17.66,21.82,12.82,11.87,7.75,21.34375,26.1875,197.78125,312.3125,834.46875,853.0625
292.804993,55.9249077,292.804993,2.27E-05,6.78E-06,19.11,23.53,15.38,13.72,7.28125,20.40625,25,185.125,287.65625,791,808.84375
293.966431,78.9365997,293.966431,3.20E-05,8.34E-06,20.9,25.43,16.56,15.28,7.15625,20.0625,24.53125,174.71875,266.625,751.375,767.5625
291.712036,61.3811378,291.712036,2.49E-05,3.98E-06,20.32,23.85,16.41,13.69,7.375,20.96875,25.59375,168.875,255.8125,725.5625,735.65625
291.42276,58.8759117,291.42276,2.39E-05,4.35E-06,19.41,23.84,15.13,11.93,8.5,24.125,28.96875,173.625,259.5625,737.71875,732.375
291.111847,72.3550568,291.111847,2.93E-05,8.36E-06,17.99,24.44,13.09,13,13.03125,35.25,40.40625,196.90625,268.84375,793.28125,773
291.614166,40.4730415,291.614166,1.64E-05,4.47E-06,18.43,22.64,14.66,13.94,13.6875,37.21875,45.875,246.5,282.28125,872.90625,845.96875
290.305176,14.5959129,290.305176,5.92E-06,3.81E-07,16.89,18.18,15.83,14.46,13.0625,34.03125,42.125,271.0625,305.375,960.71875,932.78125
287.487762,13.2632952,287.487762,5.38E-06,5.90E-07,15.53,19.67,10.51,12.29,14.1875,34.21875,41.21875,272.875,342.84375,1053.3125,1024.6562
292.941193,84.2070847,292.941193,3.41E-05,1.13E-05,18.49,23.93,12.38,12.69,14.09375,33.1875,40.34375,294.3125,367.8125,1148.7188,1121.6562
293.455231,60.1410675,293.455231,2.44E-05,6.85E-06,19.44,23.34,15.92,14.31,14.25,33.875,40.40625,303.875,376.40625,1197.4062,1187.9375
292.930115,49.118885,292.930115,1.99E-05,4.93E-06,20.45,25.52,15.71,13.8,13.9375,33.4375,40.34375,292.0625,383.125,1190.9375,1196.625
293.399292,78.3952332,293.399292,3.18E-05,7.58E-06,19.32,24.77,15.48,15.36,13.125,31.125,37.78125,276.5,385.53125,1167.0312,1176.9688
291.453979,32.7434502,291.453979,1.33E-05,1.92E-06,18.08,20.67,15.54,14.69,19.8125,49.15625,54.75,284.84375,413.96875,1177.0625,1175.2812
288.465973,63.933567,288.465973,2.59E-05,1.58E-06,16.59,19.27,12.4,9.52,21.3125,54.46875,65.625,332.96875,459.5,1263.5,1239.4062
292.223694,120.492462,292.223694,4.89E-05,1.42E-05,19.24,24.18,13.03,8.73,29.9375,75.71875,86.96875,374,501.96875,1358.375,1337.3438
287.666626,80.3925323,287.666626,3.26E-05,8.08E-06,15.4,21.8,8.62,5.51,31.125,79.375,96.03125,428.96875,547.90625,1421.125,1409.3125
291.177521,91.9780273,291.177521,3.73E-05,1.13E-05,17.27,22.37,12.23,10.2,28.3125,71.84375,87.84375,438.09375,582.1875,1463.7188,1457.5938
291.550598,55.1552124,291.550598,2.24E-05,4.10E-06,19.33,23.35,16.02,12.53,25.28125,63.84375,78.15625,410.78125,590.03125,1471.0938,1476.5
289.807373,75.0221558,289.807373,3.04E-05,8.27E-06,17.52,24.18,11.7,10.76,22.84375,57.34375,70.1875,373.65625,565.90625,1422.0938,1443.3438
290.88092,52.0727768,290.88092,2.11E-05,6.44E-06,17.56,21.68,12.28,12.33,20.4375,51.1875,62.875,338.125,523.875,1336.625,1366.75
288.409027,15.0666065,288.409027,6.11E-06,5.82E-07,15.04,18.32,10.41,12.65,18.3125,45.875,56.3125,305.46875,479.3125,1246.4375,1277.5312
291.112488,66.9139557,291.112488,2.71E-05,8.40E-06,17.63,23.18,13.32,12.16,18.25,45.6875,55.21875,281.96875,445.71875,1168.4375,1195.5938
291.439148,36.6689911,291.439148,1.49E-05,3.60E-06,17.54,20.96,15.1,13.92,17.96875,45.71875,55.4375,271.90625,418.59375,1112.375,1133.0312
289.476379,11.0259619,289.476379,4.47E-06,7.31E-07,16.44,19.81,12.83,13.39,16.4375,42.46875,52.28125,262.65625,395.5,1068.3438,1085.7812
291.994598,61.7947083,291.994598,2.51E-05,8.01E-06,18.59,24.47,12.42,14,16.34375,41.875,50.21875,248.875,379.59375,1032.5938,1047.2812
294.550415,89.3647537,294.550415,3.62E-05,1.46E-05,20.39,26.44,14.71,13.53,15.5,40.6875,49.125,237.21875,362.65625,999,1012.9375
294.669861,115.786079,294.669861,4.69E-05,1.79E-05,21.65,27.45,15.12,11.77,13.9375,37.34375,45.53125,226.65625,342,966.3125,979.59375
293.221893,92.1783981,293.221893,3.74E-05,1.35E-05,19.37,24.1,14.29,13.8,12.90625,34.25,41.5625,213.875,321.9375,935.28125,948.125
293.909607,81.503067,293.909607,3.30E-05,1.23E-05,20.01,24.05,15.47,14.28,11.9375,31.4375,38.25,200.625,302.78125,902.34375,916.28125
295.800598,99.6155777,295.800598,4.04E-05,1.44E-05,22.25,26.19,18.67,14.59,10.90625,28.6875,35.125,187.0625,283.90625,863.84375,879.8125
293.156311,150.561768,293.156311,6.10E-05,2.09E-05,20.97,27.08,15.73,6.74,10.21875,27.09375,33.09375,174.125,265.25,820.90625,838
296.007874,79.9146729,296.007874,3.24E-05,1.20E-05,24.42,28.99,19.8,15,9.46875,25.53125,31.46875,166,247.34375,783.25,797.84375
298.085052,96.6286697,298.085052,3.92E-05,1.65E-05,24.9,30.28,20.24,19.48,8.75,23.9375,29.5625,161.1875,232.0625,762.9375,771.15625
298.976624,111.081192,298.976624,4.50E-05,1.92E-05,25.75,31.29,20.93,19.31,8.21875,22.96875,28.25,155.59375,221.59375,756.46875,760.375
293.910858,71.7831268,293.910858,2.91E-05,5.03E-06,22.02,27.8,14.69,17.54,7.75,22.3125,27.5,152.375,221.25,760.6875,763.03125
288.888855,53.1717758,288.888855,2.16E-05,1.32E-06,15.8,17.25,13.69,11.3,10.8125,29.3125,33.5625,159.625,248.25,811.34375,798.125
291.140717,52.7216263,291.140717,2.14E-05,4.84E-06,17.54,20.28,15.1,12.36,11.6875,31.46875,38.0625,178.53125,293,970.15625,922.03125
294.302002,93.3180008,294.302002,3.78E-05,1.53E-05,20.27,26.91,14.61,14.86,10.65625,28.78125,35.375,187.40625,312.6875,1156.2188,1112.4062
295.492706,104.093185,295.492706,4.22E-05,1.72E-05,22.18,28.11,15.95,16.81,9.53125,26.0625,32.0625,180.78125,314.53125,1215.0312,1209.9375
298.309479,133.249512,298.309479,5.40E-05,2.37E-05,25.41,30.36,20.91,18.18,8.6875,23.90625,29.5,168.71875,305.6875,1191.0625,1205.0625
293.141144,180.429855,293.141144,7.32E-05,2.21E-05,20.68,26.52,14.78,8.63,8.34375,24.28125,30.125,161.96875,291.34375,1145.6875,1164.8125
292.550262,42.7450905,292.550262,1.73E-05,2.86E-06,17.61,19.4,14.9,15.59,8.75,25.5625,31.4375,165.84375,299.15625,1152.875,1169.0625
287.838287,47.7052231,287.838287,1.93E-05,1.38E-06,15.68,17.44,13.93,9.2,15.03125,40.1875,44.625,177.65625,346.34375,1211.5938,1218.3438
291.591553,119.398308,291.591553,4.84E-05,1.95E-05,19.11,24.55,12.47,8.18,19.21875,50.53125,59.21875,214.4375,385.1875,1294.1562,1291.8438
293.522522,122.419289,293.522522,4.96E-05,1.92E-05,20.03,24.81,15.79,12.05,18.4375,48.21875,58.5,248.96875,396.46875,1330.125,1340.125
292.748077,61.5859375,292.748077,2.50E-05,7.96E-06,20.45,25.61,16.23,13.43,16.53125,43,52.4375,252.53125,408.09375,1316.4375,1336.1562
296.349426,107.927475,296.349426,4.38E-05,1.92E-05,22.61,26.65,19.36,15.77,15.59375,40,48.3125,236.71875,412.25,1282.9375,1305.6562
291.949585,13.7488956,291.949585,5.57E-06,1.05E-06,18.15,21.05,14.13,16.07,14.25,36.59375,44.53125,219.4375,406.5,1246.2188,1269.9375
295.70343,116.185982,295.70343,4.71E-05,1.95E-05,21.65,26.59,17.13,16.09,12.875,33,40.1875,201.84375,392.875,1209.5625,1234.3438
295.674744,100.153969,295.674744,4.06E-05,1.52E-05,22.5,25.93,19.78,15.84,11.8125,30.375,37.0625,185,368.40625,1155.375,1185.1562
291.109344,29.0459442,291.109344,1.18E-05,1.15E-06,17.84,19.19,16.94,15.58,11.09375,28.625,34.8125,172.78125,341.15625,1093.9375,1124.7812
