rzsm,sd,asst,lhnf,sm,sst,se,sdwe,Evap,Tran,at,tmax,tmin,dpt,FengRO,runoff
198.163193,0,286.793762,50.1533928,0,286.793762,0,0,2.03E-05,5.08E-06,12.25,17.43,6.88,4.59,16.53125,37.78125
197.290604,0,287.597229,47.1544609,0,287.597229,0,0,1.91E-05,6.98E-06,13.91,19.78,8.16,6.69,15.125,34.6875
195.642227,0,290.455414,69.0493393,0,290.455414,0,0,2.80E-05,1.18E-05,16.42,23.29,9.56,7.5,13.65625,31.625
194.127289,0,291.8255,62.4993935,0,291.8255,0,0,2.53E-05,1.02E-05,16,21.5,10.45,10.12,12.21875,28.59375
199.237976,0,286.063629,46.2538033,0,286.063629,0,0,1.88E-05,1.13E-06,10.27,15.15,6.32,8.21,12.125,27.40625
205.9487,0,282.139099,30.0848389,0,282.139099,0,0,1.22E-05,9.22E-07,7.51,11.6,1.89,3.81,23,48.84375
203.345306,0,287.927826,69.7893066,0,287.927826,0,0,2.83E-05,1.23E-05,12.56,19.21,6.2,3.74,25.96875,57.3125
201.350693,0,290.939789,58.4264297,0,290.939789,0,0,2.37E-05,8.85E-06,14.05,17.88,11.48,8.53,23.65625,52.1875
202.686111,0,287.096466,32.2651825,0,287.096466,0,0,1.31E-05,1.43E-06,13.75,18.43,8.66,9.18,21.59375,47.375
202.783676,0,284.2099,41.5437508,0,284.2099,0,0,1.68E-05,2.69E-06,10.82,14.83,8.04,1.36,20.15625,44.5
201.156067,0,288.094299,48.6069031,0,288.094299,0,0,1.97E-05,7.08E-06,13.87,18.58,9.8,5.04,18.375,40.90625
199.896713,0,287.299408,39.4893188,0,287.299408,0,0,1.60E-05,5.58E-06,13.25,18.3,7.42,7,17.1875,38.28125
198.040054,0,291.634735,68.7073669,0,291.634735,0,0,2.79E-05,1.35E-05,15.65,21.82,9.32,9.19,15.59375,35.15625
198.269821,0,292.416626,78.3426895,0,292.416626,0,0,3.18E-05,1.23E-05,16.74,23.38,10.16,10.92,14,31.96875
198.749084,0,290.753143,86.5402222,0,290.753143,0,0,3.51E-05,1.72E-05,15.56,22.18,8.86,7.15,19.90625,49.75
196.499039,0,292.232574,73.2621078,0,292.232574,0,0,2.97E-05,1.45E-05,17.14,22.63,10.19,10.52,20.28125,52.625
194.521027,0,293.673157,73.1666946,0,293.673157,0,0,2.97E-05,1.54E-05,18.09,23.58,12.94,12.51,18.21875,46.9375
194.569168,0,292.931274,45.4894867,0,292.931274,0,0,1.84E-05,5.21E-06,17.66,21.16,14.91,13.64,16.21875,41.625
198.8116,0,290.902527,21.5411358,0,290.902527,0,0,8.73E-06,7.40E-07,16.36,18.33,13.18,15.03,15.1875,40.09375
197.215683,0,293.15332,103.546532,0,293.15332,0,0,4.20E-05,1.71E-05,18.09,23.89,10.9,8.61,14.375,38.84375
195.792099,0,288.394989,38.9458847,0,288.394989,0,0,1.58E-05,5.10E-06,14.84,18.2,10.81,5.61,13.3125,36.46875
193.541077,0,292.393799,93.7725143,0,292.393799,0,0,3.80E-05,2.12E-05,18.92,24.07,14.44,6.14,12.0625,33.40625
191.440186,0,293.316223,80.2382431,0,293.316223,0,0,3.25E-05,1.68E-05,19.46,25.09,12.93,7.52,10.875,30.375
189.901001,0,292.649994,68.3857498,0,292.649994,0,0,2.77E-05,1.42E-05,18.64,23.35,12.78,9.22,9.90625,27.71875
188.902069,0,293.483246,55.7468987,0,293.483246,0,0,2.26E-05,1.18E-05,19.4,25.07,13.89,11.79,9.125,25.53125
188.375,0,293.677399,51.3237419,0,293.677399,0,0,2.08E-05,9.28E-06,18.48,24.7,13.18,11.65,8.4375,23.90625
187.53595,0,294.510071,61.0428543,0,294.510071,0,0,2.47E-05,1.29E-05,19.36,25.35,12.57,12.98,7.9375,22.90625
186.306168,0,297.434692,72.5638046,0,297.434692,0,0,2.94E-05,1.72E-05,21.52,27.84,14.86,15.75,7.6875,22.34375
185.987198,0,297.664001,75.7300186,0,297.664001,0,0,3.07E-05,1.41E-05,21.79,26.83,17.62,17,7.5625,22
190.950089,0,294.876892,56.0508804,0,294.876892,0,0,2.27E-05,3.69E-06,20.19,23.93,15.84,17.11,7.78125,22.375
193.258804,0,292.635162,53.053051,0,292.635162,0,0,2.15E-05,1.00E-05,19.54,24.84,12.8,11.5,11.625,28.1875
192.145905,0,294.193146,56.7110863,0,294.193146,0,0,2.30E-05,1.21E-05,19.96,24.07,15.26,13.95,12.6875,30.3125
190.671112,0,291.847321,66.8653259,0,291.847321,0,0,2.71E-05,1.39E-05,17.79,23.34,10.26,10.27,11.6875,28.21875
188.724106,0,294.25824,79.7876892,0,294.25824,0,0,3.23E-05,1.90E-05,20.81,26.51,15.11,12.43,10.625,26.25
186.797501,0,296.912598,86.0745468,0,296.912598,0,0,3.49E-05,2.12E-05,21.85,27.62,15.75,13.08,9.75,24.78125
186.582077,0,294.61673,58.2006264,0,294.61673,0,0,2.36E-05,1.05E-05,20.14,24.24,14.86,14.56,8.9375,23.5625
185.753342,0,295.561371,77.0212936,0,295.561371,0,0,3.12E-05,1.70E-05,21.18,27.05,14.29,12.17,8.3125,22.65625
184.468491,0,295.933167,74.2745514,0,295.933167,0,0,3.01E-05,1.56E-05,20.96,25.42,14.81,9.69,8,22.09375
186.580399,0,290.352844,19.838377,0,290.352844,0,0,8.04E-06,7.23E-07,15.52,18.66,14.02,14.38,7.96875,21.96875
192.194763,0,288.873108,17.8625221,0,288.873108,0,0,7.24E-06,2.31E-07,15.3,18.55,12.92,14.3,10.40625,29.28125
193.160172,0,293.064331,64.1027832,0,293.064331,0,0,2.60E-05,1.06E-05,17.77,22.42,13.82,13.6,13.5625,38.90625
191.692978,0,295.566406,73.2681732,0,295.566406,0,0,2.97E-05,1.67E-05,18.95,23.43,15.16,15.35,13.5,38.9375
190.01799,0,296.361786,88.2733231,0,296.361786,0,0,3.58E-05,2.18E-05,21.28,27.45,15.95,15.49,12.25,35
188.067505,0,296.847809,100.523453,0,296.847809,0,0,4.08E-05,2.54E-05,22.01,28.5,16.62,14.33,11.53125,31.8125
189.215164,0,296.65741,86.0534592,0,296.65741,0,0,3.49E-05,1.56E-05,21.59,25.79,16.54,15.82,10.625,29.03125
197.019028,0,292.44162,70.8688431,0,292.44162,0,0,2.87E-05,1.10E-05,17.64,21.74,12.2,12.6,12.40625,30.9375
194.903503,0,292.796265,62.6814384,0,292.796265,0,0,2.54E-05,1.41E-05,18.4,23.26,12.36,11.94,13.53125,32.875
192.380737,0,295.008057,86.4536514,0,295.008057,0,0,3.51E-05,2.27E-05,20.3,25.39,14.57,12.75,12.65625,30.96875
190.070618,0,295.810547,85.6432953,0,295.810547,0,0,3.47E-05,2.07E-05,20.73,25.57,15.51,14.21,11.40625,28.46875
188.062164,0,295.464294,79.6906509,0,295.464294,0,0,3.23E-05,1.80E-05,20.16,24.4,16.23,13.17,10.28125,26.4375
189.821823,0,291.902374,19.3731117,0,291.902374,0,0,7.85E-06,6.77E-07,16.89,18.38,14.48,15.56,9.375,24.875
189.960495,0,295.041077,63.6645737,0,295.041077,0,0,2.58E-05,1.19E-05,20,23.83,15.1,15.59,9,24.8125
187.881485,0,296.164978,83.7955627,0,296.164978,0,0,3.40E-05,2.13E-05,22.28,27.07,16.57,15.2,8.65625,24.34375
185.644379,0,298.1026,90.801239,0,298.1026,0,0,3.68E-05,2.30E-05,22.81,28.51,17.35,16.12,8.3125,23.5
186.660065,0,293.517242,34.9313011,0,293.517242,0,0,1.42E-05,2.89E-06,19,21.46,14.79,16.37,8,22.90625
185.034378,0,297.434631,94.5416412,0,297.434631,0,0,3.83E-05,2.49E-05,21.51,27.59,16.37,14.14,8,23.625
185.288895,0,295.2435,54.7197495,0,295.2435,0,0,2.22E-05,9.14E-06,20.59,25.75,15.6,15.94,7.78125,23.3125
185.010651,0,296.105103,73.2801208,0,296.105103,0,0,2.97E-05,1.53E-05,21.04,26.71,15.38,13.92,7.625,22.5
184.365601,0,297.778229,79.5065079,0,297.778229,0,0,3.22E-05,1.77E-05,23.13,28.81,18.07,15.51,7.53125,22.03125
185.685654,0,295.705536,73.8027878,0,295.705536,0,0,2.99E-05,1.26E-05,21.2,26.73,15.78,14.2,7.8125,22.15625
184.388107,0,297.771423,96.1403351,0,297.771423,0,0,3.90E-05,2.37E-05,22.21,27.96,16.06,15.05,7.84375,22.28125
183.206604,0,297.509644,73.3252182,0,297.509644,0,0,2.97E-05,1.49E-05,22.63,27.21,18.04,15.79,7.6875,21.9375
182.425278,0,297.864929,71.8617706,0,297.864929,0,0,2.91E-05,1.40E-05,22.95,27.58,19.02,16.86,7.5,21.53125
184.371964,0,297.543396,72.4242172,0,297.543396,0,0,2.94E-05,9.82E-06,23.75,28.98,18.7,17.65,7.375,21.1875
186.513504,0,297.245026,81.2794113,0,297.245026,0,0,3.30E-05,1.11E-05,23.26,28.52,17.48,18.35,7.3125,20.96875
194.802216,0,293.223663,47.8383713,0,293.223663,0,0,1.94E-05,1.62E-06,17.57,18.78,16.39,17.05,7.71875,23.3125
201.87619,0,291.331085,25.5904694,0,291.331085,0,0,1.04E-05,8.12E-07,16.68,19.48,13.75,16.21,12.4375,36.25
199.560165,0,295.501404,105.523735,0,295.501404,0,0,4.28E-05,2.09E-05,20.88,25.62,15.06,15.8,16.4375,46.6875
194.868774,0,296.318604,122.27533,0,296.318604,0,0,4.96E-05,3.41E-05,22.43,27.59,15.02,13.06,16.09375,45.34375
191.361832,0,297.137787,116.990021,0,297.137787,0,0,4.74E-05,3.27E-05,21.78,27.88,15.75,14.34,14.4375,40.34375
190.529633,0,296.527924,90.0964661,0,296.527924,0,0,3.65E-05,1.85E-05,21.25,26.41,16.61,16.27,12.875,35.65625
189.010025,0,296.542725,84.2259445,0,296.542725,0,0,3.41E-05,1.89E-05,21.63,26.95,18.02,16.85,11.84375,32.3125
187.003311,0,296.625427,83.4251862,0,296.625427,0,0,3.38E-05,2.06E-05,21.63,26.72,15.28,16.4,10.8125,29.59375
184.664444,0,298.018738,89.7402802,0,298.018738,0,0,3.64E-05,2.34E-05,22.31,27.17,16.6,16.68,9.8125,27.25
183.839661,0,298.050873,86.57827,0,298.050873,0,0,3.51E-05,1.64E-05,22.24,26.37,18.8,17.61,8.96875,25.4375
185.402725,0,295.884705,50.1438713,0,295.884705,0,0,2.03E-05,3.91E-06,21.39,24.58,18.94,18.13,8.46875,24.40625
186.418701,0,297.191132,79.7617798,0,297.191132,0,0,3.23E-05,9.50E-06,21.5,25.64,19.06,18.88,8.4375,24.59375
186.095627,0,297.519745,74.9095993,0,297.519745,0,0,3.04E-05,1.17E-05,22.64,26.23,18.9,18.71,8.46875,24.8125
185.483765,0,298.710144,92.9672394,0,298.710144,0,0,3.77E-05,1.67E-05,23.78,28.91,18.55,18.76,8.328125,24.546875
185.5849,0,295.029999,80.7086945,0,295.029999,0,0,3.27E-05,1.15E-05,20.23,24.6,15.39,13.64,8.265625,24.34375
183.400009,0,296.019318,99.083374,0,296.019318,0,0,4.02E-05,2.43E-05,21.57,27.9,14.27,10.95,8.109375,23.984375
180.802307,0,298.574982,94.9894943,0,298.574982,0,0,3.85E-05,2.46E-05,23.22,29.61,16.32,14.92,7.8125,23.28125
179.082291,0,298.50946,75.3032913,0,298.50946,0,0,3.05E-05,1.71E-05,22.94,28.52,16.94,15.55,7.5625,22.671875
178.329102,0,298.374664,67.7964935,0,298.374664,0,0,2.75E-05,1.30E-05,23.2,28.28,18.07,16.91,7.40625,22.1875
178.331146,0,297.861084,62.172142,0,297.861084,0,0,2.52E-05,9.64E-06,22.85,27.88,18.58,18.22,7.328125,21.90625
178.041519,0,298.529053,63.4711418,0,298.529053,0,0,2.57E-05,1.10E-05,23.25,28.51,17.85,18.26,7.296875,21.828125
177.961929,0,299.72998,70.1930847,0,299.72998,0,0,2.85E-05,1.23E-05,24.39,29.92,19.56,18.73,7.28125,21.6875
181.015274,0,297.840027,64.7389908,0,297.840027,0,0,2.62E-05,7.62E-06,23.26,27.11,17.92,19.21,7.25,21.578125
181.039841,0,299.33725,85.3625641,0,299.33725,0,0,3.46E-05,1.97E-05,24.39,29.56,17.82,18.35,7.1875,22
179.001923,0,300.069122,87.045929,0,300.069122,0,0,3.53E-05,2.12E-05,24.64,30.36,18.48,18.11,7.125,22.0625
177.969421,0,299.424805,69.7837982,0,299.424805,0,0,2.83E-05,1.33E-05,23.8,28.25,18.86,18.51,7.046875,21.609375
181.063736,0,297.621918,73.7082825,0,297.621918,0,0,2.99E-05,8.01E-06,23.17,28.43,18.02,18.41,7.0625,21.34375
182.269394,0,299.232086,88.1069336,0,299.232086,0,0,3.57E-05,1.59E-05,23.79,28.77,19.19,18.62,7.21875,23.4375
185.052536,0,296.664246,71.3705597,0,296.664246,0,0,2.89E-05,5.18E-06,22.36,27.87,17.09,19.15,7.265625,24.109375
191.729828,0,293.716156,46.1304283,0,293.716156,0,0,1.87E-05,1.88E-06,18.06,20.6,16.4,16.5,10.375,34.484375
198.666733,0,292.41507,51.6284409,0,292.41507,0,0,2.09E-05,1.77E-06,16.07,20.17,14.49,15.56,15.421875,45.6875
202.481277,0,294.574402,94.3384171,0,294.574402,0,0,3.82E-05,1.98E-05,17.69,22.49,13.2,14.94,25.1875,70.296875
197.736267,0,297.078033,101.438324,0,297.078033,0,0,4.11E-05,2.63E-05,21.02,27.07,16.29,15.71,26.875,75.265625
193.99115,0,295.892517,98.0090942,0,295.892517,0,0,3.97E-05,2.23E-05,20.95,25.58,16.81,15.07,24.953125,69.109375
194.141022,0,290.075958,31.8481522,0,290.075958,0,0,1.29E-05,1.72E-06,17.44,21.23,12.44,12.94,22.4375,61.625
191.320572,0,294.479248,105.701263,0,294.479248,0,0,4.29E-05,2.63E-05,19.36,24.74,12.42,10.87,21.171875,57.953125
188.411453,0,295.709229,88.8054047,0,295.709229,0,0,3.60E-05,2.31E-05,20.26,25.91,14.68,12.54,19.21875,52.671875
186.68811,0,295.681396,75.6853867,0,295.681396,0,0,3.07E-05,1.58E-05,20.31,25.31,16.72,15.35,17.109375,46.71875
187.474915,0,292.924316,43.0944214,0,292.924316,0,0,1.75E-05,3.31E-06,18.53,21.89,15.39,16.27,16.203125,42.828125
186.629868,0,296.220306,66.1904984,0,296.220306,0,0,2.68E-05,1.38E-05,20.53,25.03,16.58,15.65,15.546875,40.8125
184.67421,0,295.59845,86.3116837,0,295.59845,0,0,3.50E-05,1.97E-05,19.97,26.67,13.8,13.19,14.5,37.578125
182.789963,0,295.935028,73.9154282,0,295.935028,0,0,3.00E-05,1.76E-05,21,26.98,14.28,13.66,13.109375,33.921875
181.239059,0,297.23819,69.4577103,0,297.23819,0,0,2.82E-05,1.51E-05,21.68,26.07,17.65,14.23,11.734375,30.734375
181.833679,0,292.914642,37.349453,0,292.914642,0,0,1.51E-05,3.24E-06,18.48,21.82,15.58,15.25,10.484375,28.171875
181.760666,0,295.356445,47.1257896,0,295.356445,0,0,1.91E-05,8.89E-06,19.77,24.4,17.28,14.32,9.421875,26.484375
180.808563,0,295.475586,63.8243256,0,295.475586,0,0,2.59E-05,1.34E-05,20.68,26.41,13.91,11.94,8.765625,25.34375
179.658997,0,294.063385,64.0401993,0,294.063385,0,0,2.60E-05,1.27E-05,20.1,26.36,12.81,10.13,8.234375,24.375
178.512421,0,296.367798,59.7226105,0,296.367798,0,0,2.42E-05,1.22E-05,20.86,25.86,16.01,12.89,7.796875,23.46875
177.923264,0,294.379883,46.3939018,0,294.379883,0,0,1.88E-05,8.01E-06,18.59,23.31,12.37,12.61,7.515625,22.765625
177.514389,0,295.489685,46.2082443,0,295.489685,0,0,1.87E-05,8.44E-06,19.69,25.83,14.71,13.22,7.359375,22.25
177.147751,0,296.032166,47.0971642,0,296.032166,0,0,1.91E-05,7.83E-06,20.7,25.98,16.91,14.39,7.265625,21.84375
178.122223,0,295.801544,52.9710999,0,295.801544,0,0,2.15E-05,5.19E-06,20.63,24.8,17.75,15.61,7.1875,21.46875
180.314484,0,295.698883,59.3652039,0,295.698883,0,0,2.41E-05,6.24E-06,18.22,22.16,14.97,16.29,8.09375,23.09375
182.20813,0,295.638794,61.3925095,0,295.638794,0,0,2.49E-05,6.93E-06,19.88,24.79,15.69,14.55,11.234375,28.84375
184.084839,0,291.503357,28.3576832,0,291.503357,0,0,1.15E-05,2.13E-06,17.29,21.23,13.68,13.41,12.3125,30.609375
182.526428,0,292.487305,72.9852295,0,292.487305,0,0,2.96E-05,1.43E-05,18.1,24.92,10.35,8.28,11.765625,29.34375
180.928665,0,293.35025,60.0967064,0,293.35025,0,0,2.44E-05,1.24E-05,18.68,25.24,12.5,11.46,10.671875,27.34375
179.807144,0,293.663971,51.4888992,0,293.663971,0,0,2.09E-05,9.81E-06,18.6,24.01,13,12.01,9.5625,25.46875
179.298981,0,294.395355,39.2266731,0,294.395355,0,0,1.59E-05,6.34E-06,19.58,24.2,15.74,14.32,8.5625,23.890625
180.4048,0,294.076843,32.2793961,0,294.076843,0,0,1.31E-05,1.96E-06,18.38,19.75,16.74,16.82,7.859375,22.703125
184.612518,0,292.968842,21.9906044,0,292.968842,0,0,8.92E-06,2.80E-07,18.64,21.09,16.43,17.2,8.609375,24.203125
190.371307,0,294.6716,49.2100983,0,294.6716,0,0,2.00E-05,2.53E-06,19.05,21.59,16.75,17.79,10.390625,27.34375
195.49614,0,293.900177,53.2458076,0,293.900177,0,0,2.16E-05,2.96E-06,18.36,21.14,16.15,16.82,16.046875,38.3125
203.271912,0,293.035828,37.1919937,0,293.035828,0,0,1.51E-05,1.01E-06,18.22,20.45,16.42,17.49,24.5,59.671875
213.800919,0,291.733032,24.4393234,0,291.733032,0,0,9.91E-06,7.17E-07,17.8,20.49,14.8,17.29,43.125,90.53125
211.498978,0,294.904358,103.773758,0,294.904358,0,0,4.21E-05,1.85E-05,18.26,21.33,15.55,15.81,60.890625,135.76562
216.356018,0,289.432465,30.7818375,0,289.432465,0,0,1.25E-05,5.07E-07,14.31,15.49,13.29,12.74,64.625,146.64062
215.824921,0,288.737579,29.394558,0,288.737579,0,0,1.19E-05,4.91E-07,13.35,14.1,12.59,11.28,64.984375,146.3125
215.664398,0,288.720551,30.419466,0,288.720551,0,0,1.23E-05,5.34E-07,13.24,14.33,12.43,12.41,69,150.45312
218.638336,0,288.482086,20.4011326,0,288.482086,0,0,8.27E-06,2.80E-07,13.24,14.49,12.2,12.62,74.9375,156.35938
217.330231,0,289.975189,57.7212753,0,289.975189,0,0,2.34E-05,6.73E-06,14.4,18.38,11.21,11.2,90.765625,180.29688
212.284897,0,291.828308,68.9483566,0,291.828308,0,0,2.80E-05,1.46E-05,16.57,23.01,11.78,12.44,85.9375,171.79688
208.217896,0,291.652252,62.3814812,0,291.652252,0,0,2.53E-05,1.34E-05,17.21,22.35,13.1,12.91,76.921875,153.76562
205.264633,0,292.06543,52.5171967,0,292.06543,0,0,2.13E-05,1.03E-05,17.74,21.4,13.47,13.81,68.765625,137.20312
204.092209,0,293.123596,51.3568192,0,293.123596,0,0,2.08E-05,7.03E-06,17.98,21.37,13.82,14.4,60.71875,121.390625
207.045517,0,289.933807,31.5981522,0,289.933807,0,0,1.28E-05,1.07E-06,15.3,18.4,12.16,14.1,55.203125,112.171875
209.32341,0,287.449097,36.2401123,0,287.449097,0,0,1.47E-05,2.79E-06,12.98,16.94,8.63,9.61,60.5625,130.20312
206.496185,0,291.178528,61.6179581,0,291.178528,0,0,2.50E-05,1.28E-05,15.66,20.78,11.01,10.77,60.71875,134.42188
205.202667,0,289.528656,36.9957085,0,289.528656,0,0,1.50E-05,3.92E-06,14.7,18.16,11.4,11.87,54.75,122
205.058273,0,291.966064,46.2610817,0,291.966064,0,0,1.88E-05,7.54E-06,16.13,19.38,13.06,13.44,49.390625,109.984375
208.077377,0,290.20993,28.8141823,0,290.20993,0,0,1.17E-05,1.12E-06,15.07,17.46,13.01,13.72,47.546875,104.703125
209.106552,0,289.574493,64.9292603,0,289.574493,0,0,2.63E-05,1.02E-05,15.03,21.01,9.47,11.29,52.84375,112.0625
206.245331,0,292.31131,63.1406975,0,292.31131,0,0,2.56E-05,1.34E-05,16.54,22.3,11.03,12.29,48.796875,104.859375
206.560242,0,291.816559,51.7130737,0,291.816559,0,0,2.10E-05,5.56E-06,16.08,19.24,13.66,13.38,44.578125,94.765625
211.113388,0,289.16037,72.4034424,0,289.16037,0,0,2.94E-05,1.17E-05,15.77,21.87,9.35,9.91,54.109375,119.15625
208.12326,0,291.370026,59.2731781,0,291.370026,0,0,2.40E-05,1.19E-05,16.37,21.81,11.35,11.76,50.6875,115.953125
206.111877,0,290.435547,57.0960503,0,290.435547,0,0,2.31E-05,9.67E-06,15.94,20.52,12.11,10.66,45.78125,104.34375
204.505386,0,287.113342,54.4176559,0,287.113342,0,0,2.21E-05,7.83E-06,13.65,18.29,8.46,6.13,41.296875,93.640625
202.718109,0,288.977478,58.6124802,0,288.977478,0,0,2.38E-05,1.11E-05,14.05,20.84,8.03,8.06,37.03125,83.5625
202.171967,0,290.267059,37.3331223,0,290.267059,0,0,1.51E-05,4.06E-06,15.4,18.95,10.18,11.75,33.15625,74.4375
203.13887,0,288.637939,29.0822144,0,288.637939,0,0,1.18E-05,1.72E-06,14.73,18.51,10.63,11.47,29.953125,67.375
203.051514,0,289.493408,31.9100246,0,289.493408,0,0,1.29E-05,3.85E-06,14.87,19.21,10.73,11.66,27.304688,61.40625
202.795593,0,290.876038,34.937355,0,290.876038,0,0,1.42E-05,3.66E-06,15.24,18.43,12.36,12.28,25.203125,56.101562
202.489594,0,290.419098,54.3425751,0,290.419098,0,0,2.20E-05,6.14E-06,14.94,17.85,10.71,10.85,22.96875,51.835938
203.375519,0,281.49762,39.2344055,0,281.49762,0,0,1.59E-05,9.73E-08,6.54,9.92,3.53,2.39,20.890625,48.273438
203.756516,0,280.179993,23.7849884,0,280.179993,0,0,9.64E-06,4.29E-07,5.39,8.59,3.24,0.77,20.429688,47.632812
203.50087,0,280.733704,16.9722195,0,280.733704,0,0,6.88E-06,1.08E-06,6.8,11.26,2.28,2.52,19.914062,46.429688
202.827667,0,284.835327,32.9147758,0,284.835327,0,0,1.33E-05,4.62E-06,11.04,16.29,3.69,6,18.351562,42.757812
203.821686,0,286.939636,23.6396008,0,286.939636,0,0,9.58E-06,1.53E-06,11.17,13.99,7.38,9.47,16.546875,38.695312
206.029251,0,285.885529,15.3586388,0,285.885529,0,0,6.23E-06,2.35E-07,10.39,11.58,7.94,9.55,17.351562,40.554688
205.675446,0,287.768372,33.2157516,0,287.768372,0,0,1.35E-05,3.61E-06,12.49,16.18,8.53,9.42,18.007812,42.921875
206.214661,0,287.430634,21.0691872,0,287.430634,0,0,8.54E-06,9.44E-07,12.13,14.17,9.15,10.65,16.820312,40.289062
206.38829,0,288.129089,43.3232002,0,288.129089,0,0,1.76E-05,4.66E-06,13.39,18.48,9.76,9.14,16.84375,40.664062
206.805908,0,282.834595,21.6505089,0,282.834595,0,0,8.78E-06,9.12E-07,9.9,14.13,5.05,5.53,18.390625,43.304688
205.674042,0,286.201019,41.0167465,0,286.201019,0,0,1.66E-05,6.21E-06,11.26,18.45,5.25,5.33,19.671875,45.507812
205.97316,0,284.60553,18.5832672,0,284.60553,0,0,7.53E-06,8.68E-07,10.7,14.57,6.2,8.08,18.460938,42.703125
205.458649,0,285.283173,32.435421,0,285.283173,0,0,1.32E-05,4.24E-06,11.24,17.01,6.42,7.5,16.6875,38.710938
204.851318,0,285.838989,26.7755108,0,285.838989,0,0,1.09E-05,3.11E-06,12.13,16.42,8.09,8.22,14.9765625,35.09375
204.429016,0,285.879883,26.8304119,0,285.879883,0,0,1.09E-05,2.98E-06,12.46,17.52,6.01,8.45,13.453125,32.234375
203.938278,0,288.161865,27.6259251,0,288.161865,0,0,1.12E-05,3.80E-06,13.19,19.16,6.41,9.04,12.1171875,30.039062
210.56633,0,287.488953,29.7328949,0,287.488953,0,0,1.21E-05,8.35E-07,12.18,16.11,9.87,10.97,13.0859375,33.875
215.808472,0,284.928162,18.7831001,0,284.928162,0,0,7.62E-06,3.74E-07,10.15,12.03,8.49,9.01,26.828125,73.40625
213.922546,0,286.097717,27.7232151,0,286.097717,0,0,1.12E-05,2.30E-06,10.85,13.62,8.64,8.48,30.148438,84.11719
213.09259,0,286.097717,27.2603226,0,286.097717,0,0,1.11E-05,1.25E-06,10.99,13.88,8.53,8.35,27.734375,76.71094
212.57634,0,284.147919,51.6040459,0,284.147919,0,0,2.09E-05,2.74E-06,8.5,12.74,3.51,3.39,28.328125,76.578125
211.288422,0,278.698456,35.8605156,0,278.698456,0,0,1.45E-05,5.99E-07,5.33,9.8,2.11,-2.93,30.40625,79.88281
209.883484,0,278.630371,29.028532,0,278.630371,0,0,1.18E-05,1.98E-06,4.56,9.87,-0.78,-4.71,28.773438,75.07031
208.887192,0,278.958679,25.5598679,0,278.958679,0,0,1.04E-05,1.85E-06,5.86,11.24,-0.12,-0.25,25.90625,67.16406
208.496368,0,281.511871,20.2849083,0,281.511871,0,0,8.22E-06,1.55E-06,7.34,12.2,0.07,3.32,23.210938,59.773438
207.897476,0,281.455353,31.6394463,0,281.455353,0,0,1.28E-05,3.17E-06,7.27,14.15,1.03,1.27,21.484375,55.03125
208.163315,0,283.256561,16.5203991,0,283.256561,0,0,6.70E-06,4.68E-07,8.09,10.66,2.34,6.05,19.429688,49.65625
209.397797,0,283.523071,23.9549332,0,283.523071,0,0,9.71E-06,4.35E-07,7.85,10.37,6.37,6.3,21.867188,56.59375
210.864273,0,282.238342,20.0834999,0,282.238342,0,0,8.14E-06,1.11E-07,6.62,7.87,5.48,5.27,22.59375,60.21875
211.441742,0,281.857758,14.9535961,0,281.857758,0,0,6.06E-06,6.04E-08,6.68,7.76,5.49,4.57,22.648438,62.226562
211.084183,0,279.515564,23.7305164,0,279.515564,0,0,9.62E-06,6.50E-07,6.25,9.68,1.71,3.3,21.65625,60.9375
210.049652,0,280.062347,30.6194267,0,280.062347,0,0,1.24E-05,1.24E-06,5.33,10.4,1.56,-1.61,20.164062,56.875
209.035294,0,277.706848,26.403986,0,277.706848,0,0,1.07E-05,1.06E-06,4.02,9.29,-1.37,-2.92,18.21875,51.21875
208.391022,0,280.071167,21.1368237,0,280.071167,0,0,8.57E-06,1.26E-06,5.8,10.54,-1.32,1.05,16.304688,45.554688
209.106964,0,279.400299,17.3138409,0,279.400299,0,0,7.02E-06,9.65E-08,4.05,8.11,-3.02,2.47,14.625,40.796875
208.947006,0,277.391022,23.9559612,0,277.391022,0,0,9.71E-06,1.06E-06,2.96,8.93,-3.18,-2.52,14.921875,41.554688
208.388901,0,280.167511,20.0619888,0,280.167511,0,0,8.13E-06,1.27E-06,5.36,9.85,-1.56,1.29,13.8984375,39.046875
207.881104,0,280.681335,21.1045322,0,280.681335,0,0,8.56E-06,1.18E-06,5.73,10.13,0.95,1.05,12.71875,35.554688
207.864182,0,280.028534,13.6826067,0,280.028534,0,0,5.55E-06,7.61E-08,5.57,8.48,2.67,2.48,11.625,32.695312
207.815002,0,280.367676,16.7075081,0,280.367676,0,0,6.77E-06,6.11E-07,5.96,9.77,2.44,2.87,10.765625,30.820312
207.738083,0,279.619873,17.0814991,0,279.619873,0,0,6.93E-06,7.43E-07,5.18,10.48,0.53,1.47,9.9296875,29.117188
207.79454,0,279.897827,10.8641806,0,279.897827,0,0,4.40E-06,9.36E-08,5.12,7.82,1.35,2.58,9.265625,27.5625
209.308243,0,279.899323,9.52089405,0,279.899323,0,0,3.86E-06,-2.68E-10,5.02,7.36,2.12,3.85,8.96875,26.890625
212.284286,0,278.788818,15.8644581,0,278.788818,0,0,6.43E-06,6.18E-11,2.41,4.16,1.16,1.95,9.609375,28.265625
