asst,sst,Evap,Tran,at,tmax,tmin,dpt,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,LangRO,runoff
302.484985,302.484985,6.34E-05,4.24E-05,30.46,35.85,25.88,23.6,52.125,130.76562,155.34375,570.3281,995.7344,2573.25,2625.5938,3534.6719
303.104919,303.104919,6.03E-05,4.06E-05,31.38,36.48,25.52,23.76,47.578125,119.5625,142.35938,526.4375,914.2969,2359.8125,2411.9219,3242.5781
302.556274,302.556274,5.48E-05,3.56E-05,30.97,35.97,25.77,24.48,43.453125,108.421875,129.45312,483.60938,841.5469,2160.7031,2212.2969,2962.4844
302.852509,302.852509,6.30E-05,4.03E-05,31.28,37.45,26.61,22.62,39.515625,98.640625,117.984375,442.1875,772.90625,1972.3125,2021.2344,2702.5781
301.420197,301.420197,5.06E-05,2.78E-05,30.71,35.9,25.43,21.96,35.734375,89.125,106.796875,406.28125,708.6875,1802.6094,1847.6875,2470.5781
302.354156,302.354156,5.77E-05,2.98E-05,30.18,34.11,26.32,22.07,32.390625,80.890625,96.984375,372.75,653.59375,1662.0625,1700.4375,2273.75
301.956024,301.956024,4.93E-05,3.11E-05,30.68,34.45,27.51,22.72,29.171875,72.8125,87.53125,343.25,604.3594,1543.2969,1579.2656,2114.5156
302.487518,302.487518,5.96E-05,3.43E-05,31.69,35.98,27.68,22.85,26.1875,65.28125,78.609375,314.57812,558.3281,1430.4062,1465.1406,1968.7656
302.871826,302.871826,7.76E-05,4.08E-05,32.38,36.8,28.45,19.51,23.75,59.140625,71.375,289.28125,513.65625,1324.6562,1359.5938,1832.5312
301.0961,301.0961,5.64E-05,2.83E-05,29.04,35.36,24.35,21.4,21.546875,53.734375,65.234375,268.25,471.20312,1217.5469,1253.4688,1699.7969
298.648895,298.648895,2.02E-05,6.24E-06,26.07,27.95,24.76,22.91,19.421875,48.765625,59.59375,248.67188,435.57812,1120.5938,1153.9688,1570.75
300.937378,300.937378,4.05E-05,1.74E-05,28.8,32.69,25.21,23.25,17.765625,44.96875,55.109375,231.8125,409.60938,1041.8438,1070.2344,1457.2656
302.680908,302.680908,5.99E-05,3.09E-05,31.92,36.41,28.06,22.45,16.828125,43.640625,53.265625,220.1875,396.625,993.9844,1011.09375,1362.7031
299.392181,299.392181,5.45E-05,1.89E-05,27.29,34.74,22.05,20.53,27.703125,73.484375,81.171875,233.78125,415.1875,999.5625,998.375,1298.5781
297.531952,297.531952,3.81E-05,1.92E-05,23.44,26.26,21.7,19.16,33.546875,87.3125,102.4375,301.92188,447.76562,1052.8125,1039.4375,1296.1094
296.840302,296.840302,2.96E-05,1.12E-05,23.31,26.83,20.8,18.52,31.703125,81.828125,97.84375,347.23438,474.04688,1090.1094,1081.4531,1370.1562
295.921753,295.921753,3.92E-05,1.61E-05,22.97,24.71,21.62,16.13,28.84375,74.828125,89.515625,345.01562,506.70312,1130.3125,1117.7656,1427.875
294.127838,294.127838,1.90E-05,5.23E-06,21.33,23.94,19.36,17.37,34.28125,79.109375,90.8125,325.10938,517.53125,1180.2656,1168.2969,1451.9531
293.088226,293.088226,1.37E-05,2.44E-06,20.18,21.54,19.39,17.65,36.109375,84,97.265625,313.23438,516.4375,1205.2188,1202.8906,1487.0156
294.179077,294.179077,3.15E-05,1.20E-05,20.9,24.85,18.51,15.93,35.03125,85.265625,99.171875,312.51562,507.73438,1204.2656,1210.0781,1520.0156
291.265228,291.265228,8.95E-06,8.14E-07,18.87,19.53,18.03,17.01,32.5625,79.625,93.8125,316.40625,494.73438,1180.3906,1192,1522
292.182648,292.182648,1.39E-05,4.64E-06,19.97,22.76,18.67,15.79,32.421875,78.109375,90.78125,311.6875,486.70312,1164.0156,1171.7812,1494.6406
293.010101,293.010101,2.13E-05,7.35E-06,19.06,20.26,17.6,16.46,30.75,74.21875,87.28125,310.92188,474.92188,1160.4844,1164.4531,1464.0156
292.4487,292.4487,1.67E-05,3.78E-06,18.7,19.55,17.79,16.45,28.046875,67.921875,80.515625,308.39062,463.10938,1162.9062,1164.9219,1440.1719
292.636261,292.636261,8.43E-06,1.63E-06,19.15,20.59,18.08,17.77,31.8125,79.65625,91.515625,312.07812,466.25,1173.6875,1173.0625,1426.4844
294.472931,294.472931,2.32E-05,9.87E-06,20.84,24.29,18.53,18.04,30.953125,79.015625,94.34375,335.84375,475.71875,1198.4062,1193.5781,1432.375
295.76709,295.76709,3.00E-05,1.55E-05,22.9,27.09,19.68,19.12,28.125,71.65625,86.03125,334.34375,480.95312,1221.4531,1218.3906,1451.2188
294.591919,294.591919,1.49E-05,5.61E-06,22.76,26.42,20.06,19.65,27.578125,69.5625,82.828125,316.8125,481.42188,1226.4688,1228.8438,1464.3906
294.712158,294.712158,3.04E-05,1.49E-05,22.34,26.53,18.64,18.72,26.078125,66.296875,79.625,306.96875,468.35938,1221.9844,1226.4844,1461.4062
294.938507,294.938507,2.85E-05,1.53E-05,22.45,26.99,17.57,18.21,23.65625,60.390625,73.140625,294.39062,445.32812,1203.4531,1213.3125,1445.25
297.664398,297.664398,4.38E-05,2.66E-05,24.55,29.27,20.12,19.18,21.25,54.484375,66.359375,276,422.07812,1161.9375,1178.7031,1415.8438
298.898499,298.898499,4.84E-05,2.66E-05,26.75,31.58,23.14,20.34,19.15625,49.640625,60.59375,257.21875,396.9375,1103.5469,1125.3594,1367.3281
299.248016,299.248016,5.68E-05,2.93E-05,27.7,32.28,23.14,19.33,18.21875,48.984375,59.109375,242.65625,374.9375,1040.1719,1063.0938,1302.9844
298.65567,298.65567,3.71E-05,1.15E-05,25.82,30.05,23.41,22.21,17.140625,47.28125,57.90625,238.90625,368.4375,1004.1875,1017.5781,1245.1094
299.136475,299.136475,3.72E-05,1.33E-05,27.34,30.72,24.55,22.42,23.4375,54.375,62.484375,260.60938,395.375,1067.3594,1045.1719,1240.8281
296.814484,296.814484,3.57E-05,1.44E-05,25.18,30.36,21.76,19.91,38.59375,95.828125,104.390625,381.04688,469.14062,1346.8438,1264.3125,1372.7188
297.44873,297.44873,3.41E-05,1.68E-05,25.19,28.94,21.91,20.42,47.28125,120.03125,138.29688,562.9375,597.6719,1776.2031,1675.5,1702.9219
298.305695,298.305695,4.21E-05,2.42E-05,25.52,30.1,20.95,20.1,52.203125,129.92188,150.4375,666.7031,764.9531,2120.7031,2054.2188,2125.5
298.343628,298.343628,4.18E-05,2.20E-05,25.92,30.34,21.7,19.92,48.546875,121.203125,142.01562,675.8594,881.90625,2294.1719,2265.25,2441.9375
297.313324,297.313324,5.97E-05,2.61E-05,24.88,29.5,21.64,15.4,57.640625,151.3125,172.01562,722.5781,919.4844,2340.7344,2335.125,2581.6875
295.945892,295.945892,5.67E-05,2.21E-05,24.02,28.5,21.09,13.07,60.65625,163.78125,190.76562,877.9844,978.46875,2402.6562,2386.9844,2621.2969
291.928101,291.928101,2.51E-05,4.16E-06,20.59,23.01,19.31,12.74,54.609375,149.67188,176.73438,889.03125,1086.2969,2557.6719,2530.9844,2696.9688
289.619904,289.619904,1.15E-05,1.09E-06,16.79,19.47,15.11,13.91,49.328125,134.71875,158.76562,804.8906,1094.1562,2607.375,2614.0625,2821.0781
289.827698,289.827698,1.44E-05,4.14E-06,18.15,20.91,13.98,14.65,44.546875,120.953125,142.54688,730.46875,1021.15625,2518.2188,2545.0938,2835.1094
291.856628,291.856628,2.29E-05,1.04E-05,18.8,23.56,14.23,14.62,40.359375,108.6875,127.890625,658.1094,930.4219,2375.9375,2411.25,2740.2031
292.276337,292.276337,2.84E-05,1.41E-05,19.51,24.82,15.05,14.8,36.3125,97.859375,115.3125,599.4531,839.7031,2195.2656,2235.6562,2581.875
294.881744,294.881744,3.54E-05,1.68E-05,22.18,28.21,16.42,15.55,32.609375,88.125,104.03125,544.4844,762.4219,2019.9844,2061.0312,2392.25
292.533661,292.533661,1.24E-05,4.58E-06,20.67,25.36,15.89,14.7,29.609375,79.859375,94.265625,502.07812,696.25,1852.4688,1892.2188,2205.9375
292.111816,292.111816,1.20E-05,3.95E-06,19.84,23.66,15.49,15.55,26.703125,71.953125,85.21875,471.125,644.28125,1722.9844,1754.5781,2033.5938
294.230194,294.230194,2.80E-05,1.21E-05,21.17,25.41,16.73,16.06,23.96875,64.515625,76.6875,435.73438,601.8125,1614.7031,1644.1719,1894.0781
294.128387,294.128387,2.36E-05,9.07E-06,21.56,26.09,18.64,16.54,21.59375,58.09375,69.3125,396.84375,560,1510.0156,1539.5938,1773.5312
290.714722,290.714722,8.25E-06,2.08E-06,19.03,22.77,15.15,16.39,19.625,52.875,63.25,360.82812,516.9375,1405.7969,1437.5781,1662.9219
293.9151,293.9151,2.81E-05,1.21E-05,21.38,26.63,15.76,15.65,18.109375,48.703125,58.34375,330.70312,475.20312,1303.0156,1335.5312,1558.6562
294.618225,294.618225,3.44E-05,1.50E-05,22.93,28.9,17.71,14.82,16.578125,44.8125,53.90625,304.51562,436.75,1207.6562,1238.7812,1456.0625
294.339661,294.339661,3.16E-05,1.42E-05,22.73,29.29,16.75,16.1,16.09375,43.171875,51.25,281.85938,402.84375,1120.9375,1150.1719,1357.2031
294.752502,294.752502,3.15E-05,1.34E-05,22.55,29.31,16.06,15.34,15.015625,40.75,48.875,267.5,373.92188,1045.9062,1071.8281,1265.2031
295.041473,295.041473,3.20E-05,1.40E-05,24.11,29.99,17,15.18,13.71875,37.78125,45.5,253.96875,350.64062,984.2344,1006.5,1183.6719
294.611145,294.611145,3.32E-05,1.36E-05,23.14,30.4,16.36,13.67,12.53125,35.0625,42.359375,237.57812,331.6875,929.2344,950.1094,1114.2656
294.383911,294.383911,3.84E-05,1.42E-05,23.81,31.17,17.52,11.23,11.46875,32.6875,39.5625,220.46875,313.75,874.1719,895.6406,1053.9375
295.812317,295.812317,3.52E-05,1.25E-05,24.62,30.73,19.38,14.4,10.5625,30.75,37.21875,205.70312,295.67188,819.2656,841,997.5469
293.236755,293.236755,3.49E-05,5.56E-06,20.06,22.49,18.3,10.94,11.875,35.03125,40.414062,202.17188,281.3125,768.33594,788.8047,942.60156
287.61734,287.61734,7.02E-06,1.21E-07,15.12,17.03,13.56,13.22,12.953125,37.632812,44.289062,229.46875,280.9375,743.8203,756.9219,899.90625
285.921173,285.921173,5.63E-06,1.24E-07,13.57,14.39,12.66,11.39,14.1640625,40.609375,47.664062,260.3672,310.1797,776.9531,770.0078,899.0625
287.768799,287.768799,1.49E-05,3.22E-06,14.95,18.27,12.06,10.69,14.4453125,41.78125,49.921875,275.39844,355.78906,876.7422,848.47656,961.97656
287.136047,287.136047,9.15E-06,1.90E-06,14.92,18.63,12.69,11.52,13.359375,38.726562,47.1875,274.625,376.89062,960.2031,942.59375,1067.375
288.880035,288.880035,1.64E-05,5.50E-06,16.31,20.19,13.9,12.18,12.0390625,35,42.75,261.76562,378.84375,985.1875,986.28125,1159.1094
289.120544,289.120544,1.23E-05,3.32E-06,16.35,18.77,13.9,12.81,11.28125,32.851562,39.90625,244.25,367.6953,975.3594,986.03906,1193.2344
290.487915,290.487915,2.11E-05,6.89E-06,17.59,21.32,13.8,11.88,11.2890625,32.28125,38.78125,231.10938,349.77344,953.89844,966.96094,1179.8672
290.534607,290.534607,2.07E-05,7.42E-06,17.4,22.34,12.89,12.69,10.8125,31.226562,37.71875,222.80469,328.59375,927.85156,942.0703,1146.0781
290.265411,290.265411,1.98E-05,7.45E-06,18.51,22.81,12.84,13.69,10.09375,29.820312,36.039062,213.64844,308.96875,897.96094,912.8594,1107.5625
290.384491,290.384491,2.16E-05,8.43E-06,17.52,23.61,11.83,12.58,9.5546875,28.867188,34.804688,202.41406,291.9375,864.02344,880.35156,1065.9062
291.040466,291.040466,2.67E-05,8.36E-06,18.99,24.66,12.5,10.56,9.234375,28.28125,34.054688,192.10156,276.6172,821.22656,840.4844,1020.5
290.02533,290.02533,1.57E-05,2.85E-06,17.4,20.22,15.18,11.21,9.0859375,27.960938,33.632812,185.47656,263.57812,774.9219,794.9844,970.8203
288.029602,288.029602,1.62E-05,3.17E-06,14.72,18.82,11.31,10.55,9.140625,27.828125,33.40625,185.10156,253.5625,735.46094,752.53125,919.0156
289.859833,289.859833,1.51E-05,3.34E-06,15.35,16.82,12.06,13.02,9.0625,27.625,33.203125,187.91406,247.76562,712.6406,723.4375,873.03125
288.752411,288.752411,4.15E-06,2.34E-07,15.62,16.28,14.99,14.55,9.375,27.773438,33.234375,191.95312,254.14844,714.9922,717.1875,849.125
287.858429,287.858429,4.63E-06,1.42E-07,15.26,16.35,14.06,13.66,11.609375,33.851562,39.328125,210.17188,286.02344,761.8594,747.47656,864.0625
288.45575,288.45575,7.65E-06,7.13E-07,15.86,17.78,14.45,13.47,15.078125,43.109375,50.21875,269.65625,331.16406,864.85156,832.0625,924.10156
289.384308,289.384308,1.45E-05,3.14E-06,16.65,20.28,14.51,13.17,16.398438,45.882812,54.921875,329,373.6797,972.5781,943.28125,1032.0547
288.104523,288.104523,1.03E-05,8.02E-07,15.27,17.67,13.42,12.55,15.3671875,42.601562,51.828125,340.59375,421.7578,1042.5703,1027.2344,1156.3359
288.351074,288.351074,8.31E-06,7.68E-07,14.62,16.39,13.61,12.89,14.140625,38.820312,47.179688,323.78906,450.8828,1078.5703,1074.3203,1246.4297
288.11377,288.11377,4.39E-06,1.89E-07,15.17,16.96,13.89,13.62,13.609375,36.242188,43.734375,307.26562,450.53906,1087.125,1091.9062,1297.3672
287.763855,287.763855,1.01E-05,1.49E-06,14.84,18.35,11.78,12.2,16.125,41.484375,48,297.96875,446.25,1080.7188,1088.9297,1328.0078
287.863861,287.863861,1.65E-05,3.87E-06,14.88,19.59,11.01,11.13,15.8984375,41.09375,49.429688,300.8672,442.84375,1083.2656,1088.8828,1354.2188
287.90152,287.90152,7.12E-06,5.40E-07,14.44,15.23,13.34,12.36,14.421875,37.46875,45.382812,292.08594,431.72656,1071.4609,1082.1797,1363.4844
289.406281,289.406281,7.24E-06,8.00E-07,16.29,18.4,14.3,13.63,13.4765625,35.101562,42.3125,272.9297,417.76562,1040.9766,1057.1953,1344.2188
288.74054,288.74054,1.52E-05,5.66E-07,16.37,18.97,14.38,11.33,13.1015625,35.078125,41.90625,255.14062,399.2578,994.66406,1015.4922,1301.0312
286.855072,286.855072,1.62E-05,1.14E-06,13.55,15.46,11.65,9.2,14.0546875,36.445312,42.773438,245.14844,379.2578,940.96875,963.5547,1243.2266
285.226593,285.226593,6.06E-06,1.39E-07,11.6,12.28,10.66,9.92,13.9765625,36.210938,42.890625,240.57031,363.20312,892.3047,912.96094,1184.2969
285.396454,285.396454,9.53E-06,3.06E-07,12.1,13.05,10.75,9.16,13.703125,35.804688,42.242188,236.34375,355.95312,858.77344,874.4453,1137.4688
284.205383,284.205383,8.07E-06,4.11E-07,11.94,12.95,9.19,9.75,13.375,35.273438,41.703125,230.78906,351.52344,839.33594,850.4844,1105.625
284.629883,284.629883,1.63E-05,3.23E-06,13.1,17.8,7.84,7.47,12.71875,34.25,40.664062,225.27344,343.21094,821.41406,832.15625,1078.6719
286.14624,286.14624,1.28E-05,2.42E-06,12.58,16.81,8.11,9.47,11.671875,32.304688,38.789062,221.02344,332.35938,799.21094,811.28906,1049.75
285.622803,285.622803,1.46E-05,3.31E-06,13.36,18.54,7.62,8.8,10.6953125,30.59375,36.867188,213.04688,318.4375,771.0469,785.1797,1014.02344
285.619873,285.619873,1.39E-05,2.70E-06,13.21,18.88,7.71,8.91,9.9609375,29.328125,35.40625,202.47656,303.64844,737.15625,753.1719,971.1875
286.809143,286.809143,1.43E-05,3.33E-06,14.66,19.47,7.6,10.14,9.4921875,28.375,34.234375,192.13281,287.79688,699.75,716.96875,923.78125
288.396088,288.396088,1.22E-05,1.90E-06,15.04,18.61,10.72,11.72,9.1875,27.65625,33.34375,182.82812,271.79688,661.1406,678.7969,874.34375
288.16098,288.16098,1.37E-05,2.67E-06,14.68,18.88,11.93,11.58,9,27.101562,32.671875,175.25781,256.8828,624.1094,641.21875,826.0156
287.340637,287.340637,8.70E-06,5.84E-07,14.31,16.24,12.1,11.57,8.8828125,26.726562,32.179688,169.88281,244.5,591.52344,606.96875,780.28125
287.273346,287.273346,7.60E-06,3.97E-07,14.07,15.54,12.26,11.84,12.0703125,30.890625,35.09375,169.375,242.17969,572.8594,581.875,740.3906
281.179016,281.179016,8.53E-06,3.40E-08,8.79,12.07,4.46,5.02,15.71875,41.820312,47.351562,187.99219,260.8828,592.3047,585.28125,715.8594
280.845367,280.845367,1.47E-05,1.73E-06,8.57,13.46,2.73,0.81,15.3125,43.34375,52.734375,230.63281,291.21094,651.0469,630.3125,729.9453
282.54425,282.54425,1.31E-05,1.51E-06,10.46,14.74,2.76,4.12,13.765625,39.203125,48.53125,253.92188,319.22656,712.1172,693.1719,792.96094
282.753815,282.753815,1.17E-05,6.88E-07,11.12,14.14,7.48,4.71,12.7890625,36.492188,44.445312,245.82812,342.25,748.1406,739.16406,865.33594
280.556274,280.556274,1.48E-05,1.64E-06,9.17,15.89,2.6,0.9,11.5625,33.546875,40.84375,228.00781,347.375,758.14844,758.8125,908.15625
280.219604,280.219604,1.39E-05,1.72E-06,8.63,15.47,2.5,0.11,10.3984375,30.546875,37.179688,209.96875,332.70312,741.97656,752.2422,919.2656
281.054535,281.054535,1.37E-05,1.65E-06,8.96,14.78,3.1,2.4,9.578125,28.398438,34.421875,193.36719,309.21094,705.8047,722.9844,905.125
280.778748,280.778748,9.55E-06,1.21E-06,9.88,14.59,4.75,3.55,9.1875,27.1875,32.851562,179.69531,284.85938,661.5078,681.46875,870.3047
283.06131,283.06131,1.13E-05,1.78E-06,9.14,15.63,3.75,5.15,8.9609375,26.703125,32.242188,170.10156,262.875,617.4844,637.4375,823.14844
282.633881,282.633881,1.23E-05,1.76E-06,9.77,16.2,3.61,5.41,9.078125,27.3125,32.601562,164.63281,244.99219,578.03906,596.4219,772.91406
282.464417,282.464417,1.09E-05,1.93E-06,9.8,17.2,3.98,5.95,8.953125,27.078125,32.703125,162.96875,231.66406,545.125,561.10156,726.0547
285.61203,285.61203,1.47E-05,1.13E-06,12.48,16.03,3.92,7.59,8.7265625,26.296875,31.804688,161.76562,222.92188,519.21875,532.3672,684.97656
282.63443,282.63443,1.36E-05,1.87E-06,11.35,17.86,5.6,4.62,9.078125,26.242188,31.398438,159.50781,218.11719,500.4453,510.60156,650.9531
282.762543,282.762543,8.19E-06,1.03E-06,10.13,15.55,4.65,7.59,8.9609375,26.101562,31.34375,157.5625,215.07031,488.09375,495.6172,624.2656
285.462433,285.462433,1.31E-05,1.41E-06,12.62,16.2,4.35,6.92,8.6796875,25.65625,30.859375,156.02344,212.42188,479.7422,485.5547,604.1797
281.408569,281.408569,1.13E-05,4.39E-08,10.5,12.12,6.29,2.27,9.2109375,26.054688,30.921875,154.49219,209.92969,473.125,478.10938,589.1797
281.635712,281.635712,1.66E-05,1.47E-06,9.94,14.34,5.86,0.41,9.15625,26.03125,31.140625,153.6875,207.78906,467.53906,472,577.39844
279.391876,279.391876,7.49E-06,6.04E-08,7.08,10.92,2.9,3.19,8.6953125,25.367188,30.5,153.1875,205.97656,462.8203,466.98438,568.72656
281.188751,281.188751,1.12E-05,7.74E-07,7.41,10.41,5.09,3.6,8.453125,24.914062,29.9375,151.85156,204.53125,458.70312,462.59375,562.1875
281.524811,281.524811,9.27E-06,7.75E-07,8.74,12.66,4.95,4.06,8.34375,24.625,29.5625,150,203.26562,455.125,458.79688,556.46875
282.428497,282.428497,9.93E-06,9.08E-07,9.67,13.7,4.98,4.18,8.25,24.375,29.25,148.20312,201.65625,451.6875,455.29688,550.8906
281.233429,281.233429,6.91E-06,3.58E-08,9.15,12.69,5.95,4.31,8.171875,24.125,28.96875,146.625,199.65625,447.92188,451.67188,545.53125
278.484314,278.484314,6.80E-06,1.29E-07,7.4,10.78,2.31,2.49,8.09375,23.90625,28.703125,145.21875,197.67188,443.875,447.76562,540.46875
278.594238,278.594238,9.16E-06,9.04E-07,6.79,12.47,0.37,1.89,8.015625,23.6875,28.4375,143.875,195.76562,439.79688,443.6875,535.8594
278.696228,278.696228,8.35E-06,5.93E-07,6.86,11.91,0.12,1.7,7.953125,23.453125,28.15625,142.54688,193.85938,435.875,439.67188,531.4844
280.078125,280.078125,8.65E-06,7.70E-07,7.51,11.82,2.29,2.8,7.875,23.234375,27.890625,141.1875,192.01562,431.98438,435.76562,526.8281
279.361938,279.361938,8.61E-06,4.75E-07,6.65,11.4,2.07,1.74,7.796875,23,27.609375,139.875,190.28125,428.0625,431.85938,521.8594
279.715363,279.715363,7.96E-06,4.60E-07,7.3,11.45,2,2.34,7.71875,22.78125,27.34375,138.625,188.78125,424.26562,427.96875,516.9531
278.876984,278.876984,8.39E-06,5.11E-07,6.1,9.88,1.67,2.81,7.640625,22.5625,27.09375,137.48438,187.625,421.125,424.46875,512.3594
279.634979,279.634979,8.13E-06,4.66E-07,6.57,11.32,1.73,1.37,7.578125,22.359375,26.84375,136.29688,186.48438,419.03125,421.92188,508.70312
280.191071,280.191071,8.45E-06,5.86E-07,8.46,11.99,2.34,1.95,7.5,22.140625,26.609375,135.09375,185.0625,417.34375,420.07812,506.53125
281.20932,281.20932,8.45E-06,5.33E-07,8.01,11.01,5.58,3.9,7.4375,22,26.40625,134.15625,183.45312,414.75,417.9375,504.71875
281.839142,281.839142,1.05E-05,4.48E-07,7.65,9.67,5.63,4.3,7.40625,21.90625,26.390625,133.65625,182.10938,411.14062,414.73438,502.01562
277.997101,277.997101,6.99E-06,4.50E-10,6.3,9.06,3.37,1.51,7.328125,21.703125,26.15625,133.3125,181.73438,408.09375,411.3125,497.9375
277.960236,277.960236,7.93E-06,2.81E-07,5.86,8.63,1.05,3.93,7.25,21.484375,25.859375,132.42188,181.625,406.4375,409.07812,493.5625
278.407318,278.407318,9.55E-06,5.91E-07,6.16,10.17,0.71,0,7.1875,21.265625,25.609375,130.89062,179.98438,404.14062,407.15625,490.1875
279.480011,279.480011,8.56E-06,5.48E-07,5.76,10.08,0.94,2.42,7.109375,21.0625,25.359375,129.375,178.04688,400.1875,403.92188,487.17188
278.252228,278.252228,9.54E-06,7.20E-07,5.8,10.89,-0.05,1.96,7.046875,20.84375,25.109375,127.984375,176.15625,395.65625,399.64062,483.59375
278.413788,278.413788,8.38E-06,7.79E-07,6.25,11.77,1.11,2.05,6.984375,20.640625,24.859375,126.671875,174.1875,391.21875,395.14062,479.01562
280.676941,280.676941,1.07E-05,5.71E-07,6.94,10.5,1.97,1.58,6.90625,20.453125,24.609375,125.421875,172.28125,386.90625,390.75,473.89062
278.358307,278.358307,5.46E-06,6.46E-08,5.52,8.65,1.16,2.42,6.859375,20.265625,24.390625,124.15625,170.4375,382.73438,386.53125,468.89062
278.667358,278.667358,8.86E-06,9.14E-07,6.34,12.33,0.73,1.74,6.8125,20.09375,24.171875,122.953125,168.65625,378.70312,382.40625,463.90625
279.87085,279.87085,1.02E-05,9.49E-07,7.06,13.14,0.36,1.97,6.734375,19.890625,23.953125,121.8125,167.03125,374.84375,378.40625,458.82812
279.838531,279.838531,4.52E-06,2.67E-14,7.09,8.81,5.69,4.47,6.671875,19.71875,23.71875,120.6875,165.5625,371.3125,374.75,454.1875
279.766205,279.766205,2.75E-06,1.87E-09,7.43,9.38,5.77,5.77,6.625,19.578125,23.546875,119.8125,164.8125,368.6875,371.71875,450.25
278.700043,278.700043,9.93E-06,4.52E-08,7.05,10.84,3.48,0.68,6.609375,19.59375,23.640625,119.65625,164.60938,367.29688,369.75,447.23438
278.843048,278.843048,1.27E-05,6.84E-07,6.78,11.36,1.03,-1.2,6.53125,19.34375,23.375,120.265625,163.65625,365.57812,368.15625,445.42188
280.167419,280.167419,1.02E-05,2.07E-07,6.42,9.69,0.95,3.02,6.46875,19.140625,23.09375,119.25,162.40625,362.71875,365.78125,444.14062
278.813965,278.813965,6.18E-06,2.30E-09,4.67,7.41,1.7,2.47,6.40625,18.953125,22.859375,117.390625,162.04688,361.39062,363.65625,442.21875
278.783447,278.783447,9.54E-06,4.42E-07,5.32,9.77,0.11,1.05,6.34375,18.765625,22.640625,115.796875,161.4375,363.23438,364.15625,440.23438
278.353241,278.353241,1.11E-05,6.06E-07,5.97,11.23,-0.2,-0.17,6.28125,18.59375,22.453125,114.59375,159.40625,362.6875,364.8125,439.0625
278.453918,278.453918,9.87E-06,7.61E-07,5.33,11.22,-0.06,0.34,6.21875,18.40625,22.234375,113.515625,157.23438,357.96875,361.98438,437.78125
279.398193,279.398193,1.03E-05,8.21E-07,7.19,12.02,0.52,0.99,6.15625,18.234375,22.015625,112.390625,155.32812,351.75,356.45312,434.6875
280.094574,280.094574,7.30E-06,1.04E-07,7.05,9.3,3.49,2.63,6.109375,18.078125,21.8125,111.390625,153.76562,346.28125,350.6875,429.6875
280.56543,280.56543,1.01E-05,8.92E-07,6.88,11.42,1.99,2.61,6.046875,17.90625,21.625,110.46875,152.48438,342.09375,345.89062,423.82812
280.399811,280.399811,8.29E-06,7.32E-07,7.46,12.34,1.95,3.85,6,17.765625,21.421875,109.453125,151.1875,338.79688,342.10938,418.03125
