time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,runoff
20150512,5.19914722,10.9970789,648.538269,252.165237,254.668335,6.71E-10,0,903.206665,2.36E-05,290.520874,903.206604,83.597496,0,67.3360214,290.520874,0,0,-90.2300491,3.39E-05,1.03E-05,6.42E-05,885.45,16.08,21.2,11.78,0,7.12,1.82,1.63,-0.42,24014362,28341420,13.15625,39.21875,48.46875,310.65625
20150513,5.17475367,16.9910812,647.472534,247.550629,253.083481,1.68E-10,0,900.556091,2.00E-05,292.829956,900.556091,71.9121475,0,90.2744751,292.829956,0,0,-68.3653259,2.92E-05,9.12E-06,3.98E-05,882.48,18.96,23.26,13.42,0,11.69,1.34,1.05,-0.1,22810940,26941538,11.84375,35.59375,44.25,284.78125
20150514,5.27047396,11.3856668,646.340271,189.241943,253.003159,4.03E-06,0,899.34967,2.05E-05,293.667603,899.343506,80.0402832,0,54.7365036,293.667603,0,0,-43.0849152,3.25E-05,7.94E-06,0.00620311,887.12,18.66,25.52,10.46,1.85,13.32,1.73,-1.59,0.65,17204050,20334994,10.625,32.40625,40.5625,258.65625
20150515,5.11864901,11.5760717,645.252258,229.132462,251.839081,1.48E-08,0,897.091553,2.77E-05,294.078064,897.091309,99.3683014,0,53.0052872,294.078064,0,0,-65.1792755,4.03E-05,1.26E-05,0.00020309,889.99,21.17,26.6,14.7,0,10.59,1.14,-0.68,0.15,21828258,25820172,10.0625,30.875,38.59375,236.1875
20150516,5.36134863,-1.33880126,644.138672,76.338295,253.475952,5.19E-06,0,897.665649,6.60E-06,290.975403,897.614685,34.0551796,0,22.1005993,290.975403,0,0,-21.5261688,1.38E-05,2.02E-06,0.051027022,887.82,17.02,21,13.81,2.19,14.16,1.08,0.91,-0.31,9864160,11664280,9.5625,29.5625,37.09375,224.125
20150517,5.22089672,8.03172588,643.257019,149.644897,253.902161,3.21E-07,0,897.160583,1.20E-05,292.581726,897.159363,45.7273293,0,40.8698044,292.581726,0,0,-55.0112534,1.85E-05,6.22E-06,0.001427559,884.25,18.17,22.87,12.32,0.02,13.24,0.77,0.07,0.04,12966790,15328236,9.34375,28.84375,36,216.90625
20150518,5.12316084,22.3275967,642.323975,242.510757,251.997314,6.49E-08,0,894.322083,2.77E-05,296.497314,894.32135,101.781868,0,40.8190498,296.497314,0,0,-77.5772781,4.13E-05,1.35E-05,0.000816234,884.1,20.42,26.76,15.42,0,14.04,1.64,0.99,-0.62,22956334,27128252,9,28,35.09375,211.9375
20150519,5.14743662,9.13162041,641.220825,195.004883,250.372772,2.31E-06,0,891.602295,1.97E-05,295.427002,891.593628,76.6865921,0,56.7920227,295.427002,0,0,-52.3965645,3.11E-05,9.07E-06,0.008650685,885.47,21.56,26.02,15.99,0.06,15.43,1.31,0.72,-0.52,19654158,23218532,8.5625,26.96875,33.71875,203.71875
20150520,5.85233545,-5.39182186,640.223755,150.20459,256.501099,9.49E-06,0,896.74054,1.65E-05,292.535156,896.724915,76.8443222,0,54.3812103,292.535156,0,0,-24.3837471,3.12E-05,5.17E-06,0.015657509,888.22,18.3,23.62,13,21.5,15.56,2,0.9,-1.13,15825246,18689000,8.3125,26.34375,32.8125,195.5625
20150521,5.59812498,-1.63809693,640.527283,181.724747,265.268311,2.71E-06,0,905.824768,1.49E-05,291.054718,905.795654,70.5163269,0,72.6786575,291.054718,0,0,-40.1662865,2.86E-05,1.10E-05,0.029165076,890.28,16.93,21.95,13.44,4.8,11.84,0.99,-0.37,-0.14,13812558,16307312,14.0625,43.09375,48.59375,218.8125
20150522,5.51866674,1.65397131,641.313477,143.03508,266.034851,2.26E-06,0,907.35321,1.13E-05,291.226685,907.348267,55.8186836,0,33.4747734,291.226685,0,0,-52.0833397,2.26E-05,9.08E-06,0.004881735,888.7,16.87,21.8,14.07,0.15,12.43,0.76,0.4,-0.31,13854910,16351844,16.125,49.5,60.625,294.59375
20150523,5.41431999,9.14778709,641.802063,196.993073,263.223633,1.69E-06,0,905.041382,1.78E-05,293.056335,905.025757,80.8996506,0,46.7676926,293.056335,0,0,-60.1747246,3.28E-05,1.33E-05,0.01571082,886.32,18.31,23.41,14.03,0.18,13.26,1.21,0.93,-0.69,20586812,24289204,14.875,45.15625,56.34375,336.75
20150524,5.38196898,3.84690928,641.798218,135.401001,261.115967,4.97E-06,0,902.923279,1.46E-05,292.269012,902.914124,69.6346207,0,24.7137108,292.269012,0,0,-37.2059784,2.82E-05,8.63E-06,0.009063881,885.23,18.2,22.07,15.15,0.51,13.74,1.61,1.37,-0.79,17192946,20278266,13.28125,40.125,50.25,323.40625
20150525,5.37930298,-0.671171665,641.592712,117.469795,260.020721,4.60E-06,0,901.623962,1.33E-05,291.233276,901.613464,60.8373947,0,33.8388176,291.233276,0,0,-23.4661083,2.47E-05,6.77E-06,0.010537549,885.83,16.18,18.88,13.74,0.92,12.32,0.92,0.66,-0.58,7825590,9227228,11.84375,35.875,45,295.34375
20150526,5.31027079,7.47338533,641.274048,185.839844,258.261322,6.25E-07,0,899.539062,1.48E-05,292.802521,899.535645,64.3224182,0,67.911644,292.802521,0,0,-46.1287384,2.61E-05,1.06E-05,0.003640665,885.16,18.3,22.3,12.27,0,13.43,0.97,0.66,-0.19,16974806,20007908,11.0625,33.25,41.59375,271.5
20150527,5.40703106,19.8691673,640.808594,229.683243,256.679993,4.43E-06,0,897.511719,1.88E-05,296.211823,897.488708,91.9967117,0,73.5531693,296.211823,0,0,-44.2628517,3.73E-05,1.41E-05,0.02313469,882.57,21.17,25.79,16.98,2.38,16.05,1.13,0.76,-0.42,20156236,23750756,10.25,31.0625,38.96875,252.65625
20150528,5.74951744,-10.137537,640.661499,33.2649956,264.1315,1.05E-05,0,904.812073,9.73E-06,290.439331,904.79303,56.4685287,0,-29.6906929,290.439331,0,0,-16.6287556,2.29E-05,2.63E-06,0.019043697,884.76,15.53,18.8,13.82,10.63,14.15,2.2,-1.82,1.2,3262432,3842956,12.40625,31.78125,38.4375,236.53125
20150529,5.39841461,8.57126713,641.085754,240.881927,262.736725,3.40E-07,0,903.826355,2.16E-05,293.700012,903.822449,105.593651,0,57.2934837,293.700012,0,0,-69.4214172,4.28E-05,2.09E-05,0.003836514,886.8,20.57,25.83,16.1,0.01,12.64,1.42,-1.25,0.39,21453688,25263440,16.4375,40.125,46.375,234.1875
20150530,5.37124968,13.5207701,641.031921,200.148605,260.311279,3.03E-06,0,901.358582,1.98E-05,295.120697,901.343262,93.5376282,0,42.4050369,295.120697,0,0,-50.6845169,3.79E-05,1.51E-05,0.01537081,886.45,20.11,25.33,15.91,0.54,14.72,1.7,1.48,-0.68,19336778,22763192,16.34375,40.78125,49.4375,253.84375
20150531,5.57465363,2.9874332,640.894287,62.9561653,262.114105,8.97E-06,0,903.050659,5.73E-06,293.174957,903.008423,43.2381935,0,-1.33336926,293.174957,0,0,-18.0627708,1.75E-05,2.82E-06,0.042243227,882.97,18.73,21.11,16.5,5.7,16.84,1.21,0.62,-0.5,8426840,9916860,15.09375,37.28125,45.4375,262.1875
20150601,5.46607828,7.60661602,640.933777,108.892784,261.700378,5.95E-06,0,902.648743,1.61E-05,294.53183,902.634094,79.471817,0,-10.8484602,294.53183,0,0,-32.6651001,3.22E-05,1.02E-05,0.014599348,883.19,20.54,24.53,16.44,2.54,15.89,1.26,-1.16,0.36,12797922,15056128,16.46875,40.96875,47.84375,257.6875
20150602,5.59409475,-1.4667151,641.133789,35.2517624,264.655029,5.60E-06,0,905.81842,4.42E-06,292.30127,905.78894,29.8253727,0,-10.7797813,292.30127,0,0,-17.6734638,1.21E-05,2.07E-06,0.029599557,887.07,18.8,21.2,15.64,2.45,16.39,0.69,-0.41,0.28,6430396,7562548,16.1875,40.96875,49.3125,267.71875
20150603,5.74813604,-1.64089322,641.597839,55.3757668,265.605988,9.34E-06,0,907.245239,7.99E-06,291.766479,907.203857,53.1114883,0,-10.7696695,291.766479,0,0,-14.679307,2.15E-05,4.21E-06,0.041443761,889.98,17.89,20.32,13.79,11.61,15.38,1.2,-0.17,0.1,8558358,10061996,15.28125,39.15625,47.125,278.21875
20150604,5.48100328,-0.842383981,642.594604,256.956146,266.957916,1.60E-07,0,909.552917,2.58E-05,291.86261,909.552734,137.202316,0,32.024128,291.86261,0,0,-88.56707,5.56E-05,2.96E-05,0.000337788,889.37,19.14,24.11,14.04,0,9.32,1.81,-1.29,0.6,24101534,28326976,16.71875,43.1875,50.71875,285.65625
20150605,5.3728075,7.48022699,642.999512,234.656082,262.393616,9.59E-10,0,905.39325,2.49E-05,293.278748,905.393066,117.010521,0,32.3535309,293.278748,0,0,-77.8123093,4.74E-05,2.25E-05,0.000136264,885.88,18.75,23.65,15.15,0,11.88,1.93,1.71,-0.55,23765832,27923464,16.03125,41.90625,50.90625,303.53125
20150606,5.32114029,6.59157276,642.781616,220.721725,259.060272,6.54E-07,0,901.848694,1.80E-05,293.73114,901.84198,92.74646,0,54.6410942,293.73114,0,0,-66.742897,3.76E-05,1.90E-05,0.00683105,884.85,20.14,24.36,16.84,0,13.87,0.94,0.8,-0.41,19359494,22738972,14.4375,37.8125,46.21875,305.09375
20150607,5.36688566,6.13073444,642.370911,89.518692,258.416809,6.25E-06,0,900.80072,1.32E-05,293.347992,900.78772,64.8233032,0,-29.374258,293.347992,0,0,-47.937603,2.63E-05,6.86E-06,0.012982396,886.03,18.41,23.32,12.61,0.86,14.35,1.32,-0.51,0.66,11465704,13462924,13.0625,34.53125,42.1875,285.84375
20150608,5.21794653,11.4981747,641.869202,236.6073,255.666931,1.85E-08,0,897.536743,2.49E-05,295.377289,897.536377,115.453682,0,28.639904,295.377289,0,0,-81.0131531,4.68E-05,2.19E-05,0.000603302,885.64,19.73,25.37,15,0.01,13.2,1.4,0.91,-0.57,18002228,21131276,12.03125,32.375,39.5,263.625
20150609,5.19983959,7.29719591,641.110535,176.203644,253.44342,1.36E-06,0,894.560608,1.78E-05,294.803528,894.554077,77.3388138,0,48.210144,294.803528,0,0,-43.3556595,3.14E-05,1.22E-05,0.006672662,882.96,20.52,25.21,14.69,0.01,14.83,2.02,1.48,0.06,20608796,24183248,11.03125,30.375,37.25,247.875
20150610,5.05723286,5.79894447,640.168701,229.31633,250.523514,1.38E-07,0,890.69281,3.67E-05,295.141388,890.692017,145.339462,0,3.30495882,295.141388,0,0,-74.8759308,5.89E-05,2.21E-05,0.00059029,888.03,19.62,25.53,12.51,0.17,9.38,2.56,-2.24,1.1,19470110,22839756,10.25,28.6875,35.125,232
20150611,5.04217529,4.27897644,638.922974,253.250351,247.138535,8.37E-07,0,886.070618,2.71E-05,295.055634,886.061462,117.77034,0,47.2427177,295.055634,0,0,-83.9646759,4.77E-05,1.98E-05,0.009063856,887.54,22.57,27.17,17.52,1.14,7.29,1.17,-0.07,0,23876474,27999816,9.5625,27.34375,33.4375,217.03125
20150612,5.44614792,-15.1679287,637.767578,43.0575294,252.577957,5.84E-06,0,890.374878,3.92E-06,289.333221,890.34552,27.702631,0,-13.2712889,289.333221,0,0,-43.7951012,1.12E-05,1.47E-06,0.029346196,887.16,15.43,18.69,11.21,9.7,13.4,0.65,-0.34,0.17,6679998,7831132,9,26.40625,32.25,206.96875
20150613,5.16934252,15.7515125,636.99585,235.235001,252.037186,1.63E-07,0,889.035278,1.46E-05,294.697083,889.032959,73.5690613,0,82.7584,294.697083,0,0,-63.14645,2.98E-05,1.50E-05,0.002239953,884.89,21.12,26.23,15.8,0.02,14.4,0.6,-0.1,0,20725032,24288676,8.71875,26.40625,32.34375,199.125
20150614,5.16524458,4.41925764,636.133118,106.386917,251.14447,1.70E-06,0,887.314758,1.02E-05,293.799561,887.277649,45.3476219,0,33.6077881,293.799561,0,0,-23.0157814,1.84E-05,6.53E-06,0.037181456,885.41,19.21,22.85,16.26,1.58,15.26,0.85,0.73,-0.3,8916770,10446708,8.40625,25.84375,31.875,193.1875
20150615,5.19403267,5.41615534,635.256226,93.669632,250.981918,6.11E-06,0,886.294006,8.86E-06,293.890778,886.238098,50.008503,0,20.7776203,293.890778,0,0,-17.4667454,2.03E-05,5.31E-06,0.05584221,883.48,19.52,22.92,16.74,1.56,16.28,1.39,1.05,-0.89,13477500,15784856,8.4375,25.5625,31.28125,184.0625
20150616,5.20551491,5.99383259,634.425537,92.3911972,251.430771,6.46E-06,0,885.898193,6.84E-06,294.31311,885.856445,45.6501236,0,14.6439686,294.31311,0,0,-26.1005135,1.85E-05,5.21E-06,0.041873321,882.31,19.63,23.75,15.88,0.74,16.78,0.79,0.3,-0.39,8517912,9974416,8.59375,25.59375,31.1875,175.3125
20150617,5.11854601,14.7856607,633.603333,222.566818,250.106339,1.34E-06,0,883.715149,1.68E-05,296.937744,883.709839,83.6873627,0,62.9296837,296.937744,0,0,-61.1585464,3.39E-05,1.58E-05,0.005507411,883.52,22.44,27.38,18.42,1.19,17.07,0.83,-0.07,-0.3,20800234,24352556,8.46875,25.4375,31.0625,169.4375
20150618,5.17055798,8.96218777,632.684265,237.915573,249.416397,5.36E-06,0,882.121643,1.75E-05,296.822723,882.100647,90.692215,0,81.950943,296.822723,0,0,-56.3107338,3.68E-05,1.39E-05,0.020979255,885.57,22.41,26.7,18.29,3.27,17.67,0.96,0.61,-0.56,19589370,22930788,8.21875,24.96875,30.53125,166.15625
20150619,5.31548452,5.84218121,631.822693,153.632782,251.053818,9.62E-06,0,882.930969,1.05E-05,295.897583,882.876526,68.257225,0,50.1788521,295.897583,0,0,-29.3581181,2.77E-05,7.59E-06,0.054444149,885.99,21.43,24.84,18.09,1.9,18.02,1.06,0.38,0.05,11971858,14011412,8.0625,24.75,30.34375,163.78125
20150620,5.1732502,-4.59816265,631.141113,120.641014,251.297729,3.01E-06,0,882.449463,9.66E-06,293.818329,882.438965,52.04533,0,28.6901588,293.818329,0,0,-44.5081215,2.11E-05,8.42E-06,0.010633463,887.2,18.88,21.49,15.32,0.99,16.55,0.74,0.15,-0.17,6950370,8133000,11.40625,30.90625,35.875,163.25
20150621,5.10483027,11.5389967,630.411194,210.128265,249.82515,1.09E-06,0,880.24292,1.91E-05,295.799805,880.236267,81.4604645,0,66.2334824,295.799805,0,0,-50.892067,3.30E-05,1.28E-05,0.00656376,884.15,20.32,25.44,15.75,0.16,15.78,1.88,1.47,-1.13,19667514,23009884,13.5,35.1875,42,174.28125
20150622,5.57618999,3.74850774,629.648193,107.937279,252.608856,1.46E-05,0,882.333679,9.11E-06,294.809052,882.257019,70.8518829,0,21.6145859,294.809052,0,0,-11.7218332,2.87E-05,4.97E-06,0.076636471,880.83,19.92,22.87,18.25,12.07,17.83,1.91,1.37,-1.3,8332420,9746740,12.875,33.75,41.25,191.5625
20150623,6.16335011,1.79142308,630.641785,33.4965897,271.988556,1.25E-05,0,902.780884,2.10E-06,294.193054,902.630249,40.884613,0,-20.3744507,294.193054,0,0,-11.1947823,1.66E-05,1.97E-06,0.150602326,881.39,19.03,20.13,17.84,42.15,18.76,0.67,-0.3,0.29,2528332,2956948,23.65625,50.1875,54.9375,218
20150624,5.66359425,4.81697512,633.508667,104.839432,271.671936,8.96E-06,0,905.218384,9.09E-06,295.043762,905.180664,73.365181,0,-2.71288562,295.043762,0,0,-29.3688564,2.97E-05,1.17E-05,0.037787423,881.54,19.29,21.49,14.83,11.15,18.07,1.1,-0.96,0.5,6574322,7687436,38.59375,88,98.15625,315.6875
20150625,5.59310198,16.9694233,635.480713,244.648148,266.650787,4.78E-06,0,902.157654,1.92E-05,298.160278,902.131531,133.944519,0,46.1090393,298.160278,0,0,-47.624649,5.43E-05,3.03E-05,0.026145622,879.34,22.52,27.5,18.82,0.86,18.43,1.37,0.42,-0.64,20024178,23410396,44.125,100.8125,118.46875,446.15625
20150626,6.17927647,2.41539335,637.354858,40.4230461,274.588837,1.34E-05,0,912.104797,1.98E-06,295.410278,911.943665,41.9789124,0,-6.11184883,295.410278,0,0,-2.13967538,1.70E-05,1.63E-06,0.161129326,876.71,20.82,22.55,19.67,10.11,20.19,1.51,0.84,-1.23,5514366,6445716,40.96875,93.90625,112.28125,484.71875
20150627,6.19500399,2.45357609,641.079712,58.2808113,282.857788,1.85E-05,0,924.039368,2.72E-06,295.466461,923.937439,60.2866173,0,-10.0784426,295.466461,0,0,-5.62160683,2.44E-05,3.20E-06,0.101849593,880.18,20.7,22.46,18.67,10.59,19.95,1.21,0.9,-0.79,5787744,6764064,44.21875,97.59375,113.875,480.4375
20150628,6.87059307,1.19820976,646.602356,29.2214298,297.648132,1.56E-05,0,944.411377,1.36E-06,294.270081,944.25061,46.0594864,0,-20.1698017,294.270081,0,0,-2.13039804,1.87E-05,1.68E-06,0.160871372,881.49,19.49,20.54,18.84,34.63,19.04,0.72,0.21,-0.07,4019916,4697148,49.90625,105.84375,123.15625,519.46875
20150629,6.17879915,14.3025303,654.327148,158.560211,298.453583,5.58E-06,0,952.796326,1.63E-05,297.7276,952.780701,131.714417,0,-10.7899504,297.7276,0,0,-23.3301659,5.34E-05,3.15E-05,0.015611301,881.77,23.78,27.74,20.03,1.28,20.1,0.79,-0.65,0.06,9121708,10656508,62,129.09375,150.09375,598.21875
20150630,5.9080081,11.1446791,660.009155,150.342712,287.184357,3.06E-06,0,947.198486,3.11E-05,298.296753,947.193481,204.892853,0,-107.894913,298.296753,0,0,-42.1999779,8.31E-05,4.89E-05,0.005021089,883.42,22.61,26.21,18.64,0.05,18.17,1.99,-1.63,1.12,8988742,10499432,59.03125,123.71875,148.90625,639.625
20150701,5.71124411,10.1603556,663.040344,242.728348,277.214722,8.33E-08,0,940.258179,2.18E-05,298.727875,940.255127,184.210724,0,-9.32295036,298.727875,0,0,-57.6796761,7.47E-05,5.28E-05,0.003142362,882.21,25.15,29.37,20.46,0.04,18.13,0.87,-0.21,0.29,19290528,22528360,51.9375,110.0625,132.1875,591.875
20150702,5.63856936,4.0338335,664.361633,113.250435,272.45166,2.32E-06,0,936.827881,1.22E-05,297.428497,936.813354,94.7516403,0,-15.6422472,297.428497,0,0,-30.1134338,3.84E-05,2.39E-05,0.014561765,883.67,23.35,26.16,20.9,0.23,19.27,0.57,-0.06,0.33,7185552,8390180,46.46875,98.53125,118.5625,540.34375
20150703,5.74472141,-12.3662262,665.044006,48.8096848,272.67157,7.46E-06,0,937.781982,4.45E-06,292.801086,937.715637,41.3043251,0,-4.95811462,292.801086,0,0,-24.8324871,1.67E-05,4.84E-06,0.066413194,886.89,18.71,21.04,16.62,12.73,17.16,0.68,-0.46,0.34,4833332,5642540,42.03125,88.625,106.6875,494.5625
20150704,5.6677556,0.589169025,665.714417,127.072418,271.836853,8.21E-06,0,937.635437,6.70E-06,294.104187,937.551331,70.6595917,0,25.8812447,294.104187,0,0,-29.9422894,2.86E-05,1.37E-05,0.084138408,887.45,19.95,22.68,17.58,0.38,16.35,0.69,0.2,0.36,10484300,12237428,38.90625,83.90625,101.6875,473.46875
20150705,5.65294504,2.31412554,666.103455,115.167229,270.651123,7.98E-06,0,936.784119,1.16E-05,294.537109,936.754578,91.6592255,0,-13.425704,294.537109,0,0,-34.6194496,3.72E-05,1.76E-05,0.029547008,886.82,20.35,25.29,16.49,0.28,15.24,1.13,0.28,0.03,16919902,19745832,36.96875,81.59375,99.5,474.8125
20150706,5.59693241,5.55838251,666.279175,176.616547,269.402649,8.61E-06,0,935.704834,1.44E-05,295.15036,935.681824,103.190178,0,30.8961658,295.15036,0,0,-36.9705811,4.18E-05,1.89E-05,0.023001077,886.22,20.14,24.11,17.07,0.83,16.78,1.77,1.52,-0.8,17414654,20319612,33.90625,76.71875,94.6875,464.0625
20150707,5.53788948,3.0417912,666.270996,149.413147,267.560211,5.10E-06,0,933.861694,1.23E-05,295.130615,933.831238,84.2343597,0,17.157402,295.130615,0,0,-44.9781723,3.42E-05,1.67E-05,0.030534519,886.45,20.75,24.92,16.78,1.06,17.6,1.52,1.25,-0.83,17817714,20786244,30.875,70.59375,87.125,438.34375
20150708,5.49134827,4.83090019,666.087891,186.844406,265.440796,7.67E-06,0,931.570679,1.52E-05,295.485565,931.528625,107.80468,0,31.9865704,295.485565,0,0,-42.2236595,4.37E-05,2.08E-05,0.04201455,886.92,20.88,24.25,17.39,1.04,17.25,1.58,1.09,-0.78,18039872,21041472,28.1875,64.46875,79.6875,407.21875
20150709,5.47742224,0.248961195,665.744995,124.316109,264.419739,7.10E-06,0,930.19574,1.03E-05,294.458923,930.164612,77.6380463,0,3.53830791,294.458923,0,0,-42.8882637,3.15E-05,1.40E-05,0.031034971,889.43,20.76,23.08,18.12,0.18,16.34,0.84,-0.34,0.69,11949428,13935256,25.375,58.125,72.0625,382
20150710,5.38344383,10.2036209,665.274902,232.260422,262.096924,1.91E-06,0,927.378418,2.01E-05,296.642273,927.371887,117.559174,0,35.8319016,296.642273,0,0,-68.6656036,4.77E-05,2.57E-05,0.006581275,887.15,20.98,25.87,15.79,0.01,16.47,1.64,1.25,-1,22616738,26370632,23.15625,52.8125,65.3125,383.3125
20150711,5.33003569,8.35019207,664.559021,205.758575,259.637604,2.32E-06,0,924.203308,1.94E-05,296.853851,924.196838,106.103844,0,32.9272118,296.853851,0,0,-58.3751717,4.30E-05,2.13E-05,0.006656939,883.83,21.16,25.83,16.39,0.18,17.13,2.12,1.76,-0.98,19643710,22900096,21.0625,48,59.40625,385.1875
20150712,5.30672216,9.61209965,663.643982,140.219437,258.112366,2.05E-06,0,921.766846,1.70E-05,297.507568,921.756287,88.959671,0,-1.02050102,297.507568,0,0,-42.6672745,3.61E-05,1.71E-05,0.010469577,883.79,21.48,24.86,17.84,0.33,17.85,1.28,-0.19,0.27,10209264,11899696,18.96875,43.53125,53.96875,364.84375
20150713,5.25328398,6.48545933,662.57428,197.635834,255.9487,1.64E-06,0,918.535217,1.65E-05,297.755798,918.522888,100.746452,0,34.4527817,297.755798,0,0,-55.9495049,4.08E-05,2.27E-05,0.012292137,882.74,23.68,27.76,18.92,0,17.38,0.95,0.03,-0.02,18329296,21360062,17.15625,39.9375,49.53125,337.75
20150714,5.30144501,4.93045712,661.410645,147.87265,255.745758,9.56E-06,0,917.177246,1.81E-05,297.281281,917.156372,107.006943,0,-8.89932156,297.281281,0,0,-44.8393669,4.34E-05,1.57E-05,0.020899756,883.8,21.7,25.75,17.31,9.34,18.35,0.98,-0.79,0.46,9575504,11156684,15.53125,37.0625,46.09375,315.40625
20150715,5.17111826,1.38514221,660.205811,254.207779,253.403381,6.28E-07,0,913.611694,2.27E-05,296.642975,913.609192,126.252258,0,46.0034332,296.642975,0,0,-80.5662689,5.12E-05,2.78E-05,0.002509881,883.03,23.92,28.82,18.45,0.02,14.78,1.43,-0.86,-0.03,22890432,26665862,14.1875,34.8125,43.3125,295.5625
20150716,5.22663832,4.27297544,658.813538,248.261185,252.411362,4.04E-06,0,911.254272,1.50E-05,296.792633,911.225037,99.3624649,0,74.5926971,296.792633,0,0,-70.0337753,4.03E-05,2.13E-05,0.029352721,883.29,22.68,28.04,16.8,0.81,16.06,0.78,0.21,0.03,21723860,25327642,12.9375,32.75,40.8125,278.09375
20150717,5.15117788,7.06867695,657.417664,245.814499,251.375198,5.14E-06,0,908.813171,1.90E-05,297.244476,908.792786,110.953094,0,54.8342361,297.244476,0,0,-72.9565659,4.50E-05,2.09E-05,0.020330764,883.44,22.42,27.61,18.08,0.02,14.78,1.09,0.75,-0.51,23200340,27071380,11.9375,31.28125,39.0625,261.1875
20150718,5.43564415,1.50016069,655.952881,215.244522,253.340103,9.12E-06,0,909.334595,1.37E-05,296.298431,909.292969,90.2926407,0,78.9253311,296.298431,0,0,-44.529995,3.66E-05,1.38E-05,0.041626234,884.21,21.29,27.21,15.53,2.07,17.26,1.24,0.75,-0.26,20975432,24495316,11.03125,29.96875,37.53125,245.71875
20150719,5.23164701,8.17314434,654.855896,191.974518,254.729797,1.44E-06,0,909.595764,1.52E-05,297.283325,909.585754,84.5716019,0,38.5210266,297.283325,0,0,-60.7037926,3.43E-05,1.77E-05,0.010089993,884.49,22.25,27.66,17.6,0.07,17.52,1.3,0.89,-0.63,21921948,25621676,12.65625,31.5625,38.3125,234.4375
20150720,5.35669613,1.72164762,653.895813,174.709061,255.295654,6.98E-06,0,909.225464,1.25E-05,296.46814,909.191589,78.1659851,0,48.595253,296.46814,0,0,-46.2288666,3.17E-05,1.22E-05,0.034009159,885.07,22.05,25.96,18.34,2.62,18.94,1.11,0.87,-0.43,17183478,20099972,13.1875,32.28125,39.59375,231.125
20150721,5.43413877,6.09306526,653.035156,182.405075,256.027527,1.32E-05,0,909.130493,1.30E-05,297.12796,909.062622,101.149979,0,39.62957,297.12796,0,0,-35.5343246,4.10E-05,1.49E-05,0.067795597,884.93,22.43,26.93,17.86,5.61,18.96,1.15,0.58,-0.19,16837912,19712104,14.15625,32.75,39.78125,228.71875
20150722,5.36386156,5.54470158,652.38916,224.871201,258.052032,6.44E-06,0,910.464294,1.70E-05,297.139252,910.441284,109.140602,0,52.0615692,297.139252,0,0,-58.1208344,4.42E-05,2.09E-05,0.023041474,884.94,22.95,28.32,16.66,0.46,17.21,1.56,-1.24,0.38,18280758,21418732,16.15625,36.75,44.125,233.5625
20150723,5.18952608,2.45737386,651.748657,231.152328,255.041183,1.68E-06,0,906.79364,2.92E-05,296.936829,906.789917,146.164444,0,5.7257781,296.936829,0,0,-76.8076477,5.93E-05,2.84E-05,0.003784271,886.81,21.58,27.6,15.28,1.03,15.03,2.22,-1.94,1.02,19821020,23242792,15.734375,36.5,45.25,245.60938
