time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,LangRO,JinRO,WuRO,runoff
20160821,6.97289658,9.05586433,911.769165,187.814011,346.884003,9.10E-07,0,1258.66272,4.01E-05,305.30014,1258.65308,207.358505,0,-64.5292664,305.30014,0,0,-35.9300385,8.41E-05,4.31E-05,0.009510797,964.47,32.7,36.37,29.09,0.01,24.73,1.31,0.59,-1.1,19950052,23420038,11.9375,29.375,36.34375,145.1875,209.75,651.96875,668.0156,907.2344,1093.9844,2756.4531
20160822,6.97058439,1.78485191,907.912415,176.174423,344.830505,8.35E-07,0,1252.74951,3.21E-05,303.643738,1252.7428,191.341766,0,-49.3752899,303.643738,0,0,-32.4249802,7.76E-05,4.46E-05,0.006606167,965.27,32.15,36.41,28.34,0.07,23.33,2.37,1.64,-1.68,19668178,23075376,11.140625,28.1875,34.828125,142.98438,205.29688,622.21875,635.75,854.5,1026.2656,2569.5781
20160823,6.8931222,0.896245241,903.920959,203.797333,341.941895,3.61E-08,0,1245.86365,3.30E-05,303.095032,1245.86279,206.134155,0,-38.7523727,303.095032,0,0,-35.5179367,8.36E-05,5.06E-05,0.000764299,964.21,32.22,36.73,27.78,0,22.78,1.94,1.2,-1.41,20096566,23563728,10.34375,27.03125,33.390625,140.6875,205.98438,606.0156,613.53125,811.625,965.1875,2398.8906
20160824,6.82187176,7.96362352,899.818237,202.223419,338.953491,2.80E-09,0,1238.77197,3.46E-05,304.540924,1238.77148,215.716248,0,-55.6465988,304.540924,0,0,-34.1863594,8.75E-05,5.29E-05,0.000270209,963.37,33.36,37.66,29.65,0,23.19,1.55,0.94,-0.97,19337420,22660698,9.734375,26.078125,32.140625,139.625,207.25,605.5469,607.40625,783.625,912.2969,2246.6562
20160825,6.79647303,7.07662106,895.527222,183.737213,336.437347,9.64E-07,0,1231.9707,4.44E-05,305.242706,1231.96472,233.688126,0,-87.2716599,305.242706,0,0,-30.2545395,9.47E-05,4.94E-05,0.006131004,965.39,33.89,39.12,25.83,6.68,22.25,2.15,-1.7,0.02,18465726,21626786,11.96875,31.984375,36.296875,161.35938,204.75,601.4219,605.21875,770.6875,869.9531,2120.7188
20160826,7.32852554,-10.326725,891.269409,116.098137,340.864655,4.24E-06,0,1232.19836,1.69E-05,300.728699,1232.13391,100.031235,0,8.69886971,300.728699,0,0,-17.6993217,4.06E-05,1.94E-05,0.064328402,971,26.06,27.82,23.05,8.55,22.37,1.98,-1.69,0.81,6676246,7815238,16.515625,41.4375,46.1875,222.4375,213.23438,591.4531,597.6094,761.7031,842.0469,2035.5938
20160827,7.33021927,-13.900527,889.037354,39.0973358,350.397736,5.37E-06,0,1239.52087,5.38E-06,297.623077,1239.43506,35.4527702,0,4.18588018,297.623077,0,0,-13.3617678,1.44E-05,3.62E-06,0.085797124,973.5,23.83,25.67,23.05,3.02,21.52,1.39,-0.78,-0.29,4065872,4757908,16.890625,41.71875,48.75,252.4375,239.67188,591.9375,595,751.8281,827.25,1990.75
20160828,7.16174603,-11.2650499,887.922058,58.9434776,351.330902,2.29E-06,0,1239.27209,1.37E-05,296.64975,1239.25305,59.4240875,0,-10.6096859,296.64975,0,0,-21.3932819,2.41E-05,8.11E-06,0.019118374,971.4,23.93,25.61,22.91,0.03,18.46,1.53,0.19,-1.42,4166100,4869672,15.421875,37.890625,44.796875,237.59375,269.20312,604.3594,602.6719,743.6094,818.90625,1967.5938
20160829,7.27393723,-10.1524668,886.872192,44.857338,351.206604,1.61E-06,0,1238.11389,1.81E-05,296.434479,1238.07886,70.4998474,0,-30.9150658,296.434479,0,0,-15.4305849,2.86E-05,8.90E-06,0.035119485,969.36,24.53,28.47,19.63,10.35,17.02,2.48,-1.41,-1.39,5945886,6946192,14,34.375,40.734375,211.65625,283.125,621.0156,616.8906,739.7969,812.8906,1950.7969
20160830,7.33548689,-16.1474419,886.233093,22.2710457,355.397919,2.54E-06,0,1241.72449,2.26E-06,293.825409,1241.63098,13.9071007,0,0.661920607,293.825409,0,0,-23.8496456,5.64E-06,8.40E-07,0.093455061,970.9,20.65,22.03,19.26,2.48,18.5,0.9,-0.25,-0.26,2606336,3043700,13.015625,31.78125,37.609375,191.875,277.96875,632.3594,629.875,745.28125,805.84375,1935.4688
20160831,7.27684641,-10.1621981,885.986328,52.254158,355.810364,2.24E-06,0,1241.85986,4.69E-06,294.057465,1241.79712,24.8721733,0,0.831418216,294.057465,0,0,-36.7105293,1.01E-05,3.15E-06,0.063163675,968.22,21.24,23.62,18.54,3.93,18.01,0.79,0.01,-0.15,6458676,7537836,12,29.4375,35.015625,179.20312,262.89062,634.3906,635.8125,759.6875,800.0469,1921.7812
20160901,7.2188015,1.38845575,885.590027,130.653564,354.46524,1.33E-06,0,1240.06982,1.28E-05,296.772034,1240.05518,72.3384171,0,11.3072977,296.772034,0,0,-45.6156349,2.93E-05,1.52E-05,0.014602489,966.76,23.39,27.95,19.17,0,19.03,1.06,0.33,-0.01,13585632,15847252,10.984375,27.21875,32.453125,168.45312,245.0625,622.0625,629.125,772.03125,801.40625,1915.8125
20160902,7.1084466,15.3590298,884.729309,192.919006,351.049835,4.83E-07,0,1235.78381,2.52E-05,300.583252,1235.77905,138.398743,0,-10.0987301,300.583252,0,0,-49.2541084,5.61E-05,3.04E-05,0.004684953,965.42,26.26,30.49,21.1,0,20.7,1.15,-0.68,-0.84,18800948,21918188,10.078125,25.484375,30.375,158.46875,230.1875,601.5156,611.71875,766.9531,808.65625,1919.1875
20160903,7.15104342,2.00703955,883.51709,53.2551804,350.285889,4.12E-07,0,1233.81677,9.43E-06,298.908997,1233.80273,39.7471046,0,-10.4312172,298.908997,0,0,-21.9368649,1.61E-05,6.28E-06,0.013777522,967.15,26.89,31.42,23.81,0.14,21.71,1.24,-1.06,0.05,9371180,10917908,9.34375,24.3125,28.984375,150.34375,217.96875,580.09375,590.9531,746.8281,813.375,1923.9375
20160904,7.33366442,-8.95880795,882.490479,28.7749882,352.531952,2.37E-06,0,1235.11755,3.25E-06,296.310181,1235.02246,17.2233009,0,0.876977623,296.310181,0,0,-19.6365795,6.98E-06,1.36E-06,0.095078632,972.2,22.64,23.71,21.49,9.24,20.27,1.26,0.03,0.89,3186956,3710988,8.828125,24.09375,29.046875,143.84375,207.59375,559.3281,570.125,720.59375,808,1912.8281
20160905,7.68007088,-8.07138252,882.316528,22.1073151,359.025574,4.31E-07,0,1241.51477,7.62E-07,295.252716,1241.34216,4.036376,0,4.39959764,295.252716,0,0,-21.7448139,1.64E-06,4.43E-07,0.172641993,972.74,21.25,22.81,20.13,8.61,19.69,1.23,-1.08,0.23,2758726,3210484,8.515625,23.84375,28.9375,139.71875,198.98438,539.9531,550.25,693.3594,792.2656,1881.25
20160906,7.42096329,-9.00224686,883.825684,55.2612114,361.969879,2.92E-06,0,1245.84619,6.36E-06,294.755707,1245.79553,32.33078,0,-2.4905653,294.755707,0,0,-34.4231415,1.31E-05,3.82E-06,0.050634984,972.64,21.37,24.9,18.52,3.35,18.56,1.35,0.81,0.51,8706170,10126930,8.5,23.75,28.6875,137.125,192.34375,525.6406,533.375,667.1406,770.0156,1841.25
20160907,7.446558,2.73256755,884.983704,84.0164108,359.901398,9.51E-07,0,1244.91296,9.25E-06,296.555878,1244.88538,42.7757835,0,12.6020613,296.555878,0,0,-25.9047508,1.73E-05,7.14E-06,0.027904181,971.18,22.16,24.16,19.74,5.99,19.37,0.73,0.38,0.17,4752094,5523850,8.46875,23.65625,28.515625,136.85938,187.04688,521.34375,524.4375,644.09375,743.9844,1798.2812
20160908,7.71929264,-1.91264415,886.558228,46.2057724,364.892639,1.98E-06,0,1251.53528,4.40E-06,296.075989,1251.45068,21.2090397,0,4.41570568,296.075989,0,0,-22.4939518,8.60E-06,2.21E-06,0.084419511,971.05,21.98,23.62,20.4,12.4,20.26,0.69,0.25,0.39,3649286,4239478,8.328125,23.203125,27.96875,138.25,183.82812,527.0469,526.15625,629.2656,718.1875,1749.1875
20160909,7.57662296,-7.75285196,889.638672,23.8468456,367.758179,-6.98E-07,0,1257.56604,9.19E-07,294.693512,1257.39661,1.52790546,0,-0.120535441,294.693512,0,0,-30.1915321,6.19E-07,3.99E-07,0.169164822,972.47,20.81,23.58,17.63,1.2,19.29,1.11,0.51,0.29,3791958,4403692,9.0625,23.546875,27.84375,137.84375,182.71875,535.875,533.8594,624.8906,696.8125,1707.4375
20160910,7.38072109,3.50208378,892.019409,176.653473,363.478058,2.59E-06,0,1255.52014,1.71E-05,297.561859,1255.49768,91.7926102,0,23.0700588,297.561859,0,0,-58.2858772,3.72E-05,1.75E-05,0.022682708,972.78,23.94,28.43,19.02,0.43,20.1,1.19,0.62,-0.26,17441412,20239950,9.96875,24.484375,28.609375,135.57812,182.20312,543.5,541.8281,627.0156,681.59375,1668.5469
20160911,7.28240061,8.92022991,892.497437,193.079498,359.414276,7.40E-07,0,1251.91614,2.16E-05,299.08432,1251.91187,111.467064,0,11.802556,299.08432,0,0,-60.8893738,4.52E-05,2.29E-05,0.004401096,971.91,25.58,30.39,20.26,0.02,20.5,1.3,0.8,-0.85,19231052,22303910,9.734375,24.265625,28.65625,133.375,180.70312,548.53125,548.03125,631.75,673.875,1628.9219
20160912,7.20221806,-0.970633566,891.992676,152.847717,355.942932,1.85E-08,0,1247.9364,2.60E-05,297.849854,1247.9353,117.572372,0,-17.8654728,297.849854,0,0,-54.1112442,4.77E-05,2.16E-05,0.000773138,973.27,25.88,30.28,21.9,0,18.51,1.65,0.11,-1.46,13377560,15505864,10.40625,24.34375,28.28125,131.53125,178.89062,548.96875,550.6719,636.8125,673.0469,1597.5312
20160913,7.1690731,4.69084167,890.971863,110.00367,353.067841,3.75E-07,0,1244.04456,1.98E-05,298.875305,1244.03979,107.370293,0,-42.7069168,298.875305,0,0,-40.6512222,4.35E-05,2.34E-05,0.004838239,973.95,24.76,29.09,20.71,0.18,20.01,1.14,0.11,0.51,13200712,15291280,12.03125,26.15625,29.734375,130.10938,177.09375,544.96875,548.6094,640.34375,676.6719,1577.3281
20160914,7.62262249,-2.47978592,889.759766,97.504837,355.234222,3.06E-06,0,1245.04016,1.38E-05,297.278107,1244.9939,63.6929817,0,13.932786,297.278107,0,0,-22.3623009,2.58E-05,8.92E-06,0.046137013,972.47,23.45,28.5,20.49,10.26,20,1.76,-1.37,0.46,11613880,13445516,12.1875,26.46875,30.65625,133.59375,177.375,540.8906,545.09375,643.6875,682.9219,1570.5312
20160915,7.4004631,-14.4085875,890.116394,42.4632301,362.081482,1.74E-06,0,1252.23853,5.19E-06,293.916565,1252.19861,22.2375183,0,5.71593189,293.916565,0,0,-28.9187622,9.02E-06,2.08E-06,0.040672768,974.2,20.26,22.44,17.78,0.19,18.56,1.56,1.32,0.32,4379822,5067732,15.046875,32.71875,36.375,141.73438,184,546.7031,546.5469,656.5469,693.5469,1588.6406
20160916,7.32534552,4.25970936,890.622314,125.035408,359.925232,1.15E-06,0,1250.55884,1.31E-05,296.871643,1250.54749,62.9577065,0,19.1589317,296.871643,0,0,-38.6553001,2.55E-05,1.13E-05,0.011291657,971.99,23.04,26.45,19.5,0.03,18.75,0.82,-0.32,-0.47,13618934,15747984,15.296875,34.078125,40.109375,159.8125,194.67188,565.5625,560.2031,674.25,707.65625,1631.2812
20160917,7.28610182,9.30439186,890.487427,113.700829,358.055664,8.31E-07,0,1248.55762,1.33E-05,298.733521,1248.54272,62.3707161,0,12.9611721,298.733521,0,0,-29.062542,2.53E-05,1.11E-05,0.014528575,972.05,25.23,29.18,21.52,0.37,21.06,1.06,-0.41,0.33,14509432,16765034,14.015625,30.921875,36.8125,172.67188,200.76562,582.5,578.03125,692.34375,720.96875,1655.5156
20160918,7.38813829,-4.27369261,890.091431,48.6216507,357.905457,3.29E-06,0,1248.04529,8.79E-06,296.727448,1247.99719,38.4262848,0,-7.73260403,296.727448,0,0,-22.2074966,1.56E-05,3.50E-06,0.048402384,973.13,24.34,29.02,19.98,3.32,19.51,2.21,-1.26,-0.64,11456018,13227766,13.90625,30.578125,35.671875,173.53125,212.84375,597.9531,594,711.4531,734.0156,1665.3438
20160919,7.61558819,-9.02861691,890.279968,24.4332008,362.207947,1.73E-06,0,1252.59839,2.33E-06,294.491272,1252.48804,11.7248611,0,1.62929535,294.491272,0,0,-20.1092415,4.75E-06,6.93E-07,0.110470772,977.05,20.93,22.68,19.3,6.19,18.87,1.45,-1.21,-0.53,2602382,3002824,15.96875,34.828125,39.75,181.14062,232.32812,631.71875,619.9531,737.5,751,1691.3438
20160920,7.46623707,-5.15202522,891.685181,46.5181808,364.07016,2.70E-06,0,1255.84644,4.89E-06,294.664948,1255.75537,23.8093166,0,5.91981983,294.664948,0,0,-21.940012,9.65E-06,2.06E-06,0.091043986,979.71,19.92,21.15,18.85,4.35,18.59,1.02,-0.87,-0.01,2943152,3393634,16.828125,37.3125,43.609375,210.04688,251.23438,695.4219,673.21875,785.1719,777.21875,1777.3594
20160921,7.36705637,-2.3368237,892.728394,130.709976,361.830933,2.90E-06,0,1254.58191,1.36E-05,295.709381,1254.55896,64.4978333,0,22.6221352,295.709381,0,0,-45.9268417,2.61E-05,9.61E-06,0.022578178,978.71,21.72,25.12,17.72,0.5,18.84,0.81,-0.26,-0.21,12422650,14314376,16.703125,37.828125,44.90625,244.21875,271.51562,776.8125,748.75,858.8906,817.3594,1952.9844
20160922,7.43063116,8.36781311,892.817688,163.280136,359.445984,1.63E-06,0,1252.2865,2.53E-05,297.859528,1252.26367,105.707161,0,11.2530384,297.859528,0,0,-37.9517136,4.29E-05,1.59E-05,0.02279678,974.28,24.16,27.69,19.65,3.98,18.4,1.61,-0.78,-1.02,15114238,17403640,15.359375,34.9375,42.421875,260.04688,298.26562,867.1406,837.5781,944.1094,874.5469,2167.6406
20160923,7.67053127,-5.68313074,893.369385,21.3875599,364.629974,1.12E-06,0,1258.10339,2.41E-06,294.958771,1257.99927,10.0964031,0,1.88983309,294.958771,0,0,-15.0846739,4.09E-06,5.68E-07,0.104007073,972.56,21.52,22.98,20.07,4.79,19.37,0.62,-0.07,-0.39,2281062.5,2624718,14.359375,32.15625,38.75,251.35938,318.35938,936.90625,917.1719,1029.1875,948.6094,2358.0469
20160924,7.65276003,-5.0540204,895.473877,32.8889046,367.508026,1.85E-06,0,1263.09009,2.68E-06,294.614838,1262.98206,13.2084246,0,8.89239502,294.614838,0,0,-15.8417997,5.36E-06,8.28E-07,0.10812629,970.72,21,22.65,19.67,3.62,19.07,0.82,-0.49,-0.15,4127296.5,4745979,14.4921875,31.84375,37.726562,234.63281,323.17188,968.2969,962.2031,1098.0625,1033.0859,2513.2344
20160925,7.65194607,5.19039583,897.968933,79.5284882,368.248749,2.15E-06,0,1266.28162,1.09E-05,296.764771,1266.21753,45.6322021,0,11.7451839,296.764771,0,0,-16.9587898,1.85E-05,5.41E-06,0.063921526,970.01,22.63,25.34,20.09,10.58,19.47,1.01,-0.73,-0.2,7606249,8740306,15.3984375,32.945312,38.609375,222.50781,312.91406,968.625,972.6094,1136.4531,1113.5625,2622.4297
20160926,7.56631422,-1.64996791,900.523987,54.023571,368.697937,1.42E-06,0,1269.29163,7.06E-06,295.911713,1269.22144,27.7873058,0,10.8773756,295.911713,0,0,-17.0088196,1.13E-05,2.78E-06,0.069719717,971.75,21.96,24.68,20.34,4.24,19.74,1.32,-0.49,0.71,5874452.5,6745451.5,14.7734375,32.070312,38.28125,213.86719,297.3047,952.1328,960.6875,1142.2578,1173.3672,2694.3203
20160927,7.49042416,0.949940026,902.463074,73.0441818,367.212616,3.50E-06,0,1269.72803,1.16E-05,296.50769,1269.67578,48.6314201,0,8.1324749,296.50769,0,0,-15.3324213,1.97E-05,4.65E-06,0.052277893,974.61,22.37,25.72,19.35,0.39,19.49,1.6,-0.73,0.98,7979726,9156599,13.546875,30.15625,36.273438,202.6875,286.14844,933.59375,942.4219,1127.8828,1202.9766,2724.1406
20160928,7.53257084,-1.25653565,903.503174,38.6521988,366.419373,1.86E-06,0,1269.98914,5.40E-06,295.709564,1269.92236,22.2348728,0,5.92380238,295.709564,0,0,-11.7484121,9.01E-06,1.76E-06,0.066569157,974.59,22.13,23.85,20.58,2.56,19.06,1.19,-0.96,0,6925852.5,7941911,12.5078125,28.546875,34.359375,189.13281,277.09375,916.09375,924.58594,1107.5312,1203.8516,2704.3984
20160929,7.49250889,-8.05521679,904.461609,26.9083004,366.903076,1.65E-06,0,1271.42859,3.01E-06,294.446594,1271.36475,13.5550175,0,1.09610057,294.446594,0,0,-20.3114052,5.50E-06,8.29E-07,0.063894421,973.12,21.91,23.92,20.12,1.67,19.83,0.96,-0.62,0.07,3856156.8,4418818,11.5234375,27.1875,32.734375,176.24219,262.23438,890.6797,902.6719,1087.1953,1187.0469,2669.5781
20160930,7.40203619,4.4643302,904.995911,143.118561,364.636475,1.25E-06,0,1269.64453,1.64E-05,297.099915,1269.63208,70.979744,0,21.8498516,297.099915,0,0,-45.823143,2.88E-05,1.11E-05,0.012132146,971.75,24.35,27.76,20.79,0.01,19.11,0.64,-0.26,0.02,15153523,17352008,10.640625,26.007812,31.320312,165.16406,246.00781,850.90625,867.6719,1058.7891,1162.6484,2661.9922
20161001,7.34735441,6.17808676,904.760803,155.169647,362.249512,1.41E-07,0,1267.02856,1.86E-05,298.08548,1267.01013,79.5456619,0,18.353611,298.08548,0,0,-51.0893173,3.23E-05,1.36E-05,0.018250682,973.32,24.37,28.76,20,0.31,20.4,1.01,0.51,0.04,14586863,16691806,9.8046875,24.914062,30.046875,156.83594,230.74219,806.72656,824.4375,1016,1133.1641,2684.5469
20161002,7.29362631,6.54268646,904.1698,162.580597,359.960632,5.13E-07,0,1264.13672,2.09E-05,298.996216,1264.13025,91.0145111,0,6.89038849,298.996216,0,0,-58.1326256,3.69E-05,1.55E-05,0.006269309,972.42,25.52,30.27,19.81,0.01,20.77,0.84,0.15,-0.44,15767942,18030852,9.1015625,23.898438,28.8125,151.14062,217.42969,771.1875,785.34375,965.0625,1095.375,2683.1172
20161003,7.22088623,3.44735122,903.226868,171.393539,357.490082,2.28E-07,0,1260.71851,3.01E-05,298.706512,1260.71704,116.745209,0,-20.5705261,298.706512,0,0,-71.7751236,4.73E-05,1.70E-05,0.001510771,968.65,25.31,31.62,19.34,0,18.56,2.16,1.04,-1.79,17444942,19934684,8.578125,23.0625,27.734375,146.20312,206.69531,752.1328,760.15625,916.9922,1048.7031,2615.3828
20161004,7.15025616,-3.09664369,901.732117,173.01178,354.434875,2.69E-09,0,1256.16724,3.29E-05,297.511597,1256.16687,128.994888,0,-20.7758446,297.511597,0,0,-67.8936996,5.23E-05,1.94E-05,0.000241871,971.2,24.98,31.97,17.87,0,16.06,2.47,-0.92,-0.53,17512170,19997684,8.3828125,23.21875,27.484375,142.01562,198.98438,742.5625,747.5703,880.4922,999.2578,2499.914
20161005,7.14406061,2.86719942,899.86377,165.50174,352.620728,2.87E-08,0,1252.48547,2.39E-05,297.404816,1252.48438,94.9993744,0,13.6632013,297.404816,0,0,-53.9683075,3.85E-05,1.46E-05,0.001004706,973.16,23.36,28.57,19.12,0,16.92,1.81,0.84,-0.17,16124134,18400018,9.765625,25.664062,29.375,144.0625,194.75781,734.1797,738.5625,856.5156,955.375,2371.586
20161006,7.13405895,-2.0127368,897.871582,131.901901,351.36084,5.23E-07,0,1249.24304,2.82E-05,296.649811,1249.23206,103.285126,0,-9.2900486,296.649811,0,0,-39.9219284,4.19E-05,1.32E-05,0.010603456,972.65,24.34,28.7,20.02,2.4,14.97,2.58,0.6,-2.13,14432247,16458294,13.75,32.742188,35.914062,159.6875,195.1875,736.1719,735.83594,841.59375,922.0625,2251.3125
20161007,7.23696709,-7.26352882,895.975891,24.574358,352.566101,1.06E-06,0,1248.57666,6.36E-06,294.427704,1248.54211,21.5270061,0,-3.09897232,294.427704,0,0,-13.4109039,8.73E-06,1.31E-06,0.034689687,976.71,21.19,23.91,19.45,1.31,17.28,1.51,-1.23,0.35,4458042,5080448,19.398438,45.085938,49.171875,202.40625,206.61719,771.60156,757.5469,837.21875,899.53906,2156.4375
20161008,7.3908329,-10.5004787,894.615662,13.6133337,355.714508,9.08E-07,0,1250.41858,1.66E-06,292.978638,1250.32996,6.90414953,0,7.22292423,292.978638,0,0,-9.98910427,2.80E-06,2.31E-07,0.088459604,977.21,18.96,19.5,18.34,4.35,17.85,0.78,-0.43,0.13,1233495.5,1404591.5,19.59375,46.242188,53.679688,270.10938,231.48438,847.0547,819.35156,856.3594,887.5625,2109.3984
20161009,7.52765703,-18.3248386,894.018677,11.031435,360.167908,2.52E-06,0,1254.25073,4.16E-06,290.554047,1254.18689,17.0663795,0,2.8216095,290.554047,0,0,-9.47516441,6.92E-06,2.34E-07,0.064129584,976.99,17.47,19.61,15.63,4.29,15.01,1.79,-0.66,-1.27,1159208.2,1319186.6,20.414062,47.335938,53.945312,307.04688,281.51562,952.7969,916.0625,915.8281,892.3828,2130.8906
20161010,7.49394608,-10.0245371,894.212341,12.1613512,362.548248,8.91E-07,0,1256.83838,1.78E-06,290.311615,1256.76062,6.96449518,0,7.38928795,290.311615,0,0,-7.83030224,2.82E-06,1.52E-07,0.077811696,977.43,16,16.44,15.62,4.24,14.95,1.09,-1.05,-0.18,982916,1117828,20.242188,47.289062,54.742188,312.82812,348.64062,1084.5703,1042.1406,1023.2031,928.47656,2217.414
20161011,7.4823308,-6.94489574,894.967041,10.6979933,363.687225,4.01E-07,0,1258.75879,9.30E-07,290.743683,1258.65417,3.48418593,0,7.67549181,290.743683,0,0,-6.48231745,1.41E-06,8.17E-08,0.104488678,979.48,16.45,16.82,15.91,1.27,14.65,0.65,-0.3,-0.44,1077914,1225050,19.445312,45.507812,53.085938,305.77344,390.95312,1216.8438,1179.6875,1173.8125,1009.5781,2344.586
20161012,7.49907255,-6.62887669,895.926086,12.7269764,364.292816,5.07E-07,0,1260.32568,9.63E-07,290.909424,1260.21899,3.86930656,0,7.77874947,290.909424,0,0,-7.70855951,1.57E-06,9.89E-08,0.106751464,980.97,16.68,17.52,16.01,1.8,14.78,0.82,-0.56,-0.25,1353654,1537314,19.289062,45.132812,52.507812,298.57812,399.5625,1291.3359,1275.8359,1331.5078,1138.9531,2496.039
20161013,7.45098257,-4.88127613,896.927551,24.9526711,364.298615,1.49E-06,0,1261.28577,2.63E-06,291.177277,1261.22607,11.1343231,0,8.0120306,291.177277,0,0,-10.6869249,4.51E-06,3.95E-07,0.059613384,979.27,16.8,17.8,16.16,0.31,14.91,0.88,-0.17,-0.58,1938966,2200428,19.171875,45.3125,52.914062,301.92188,397.75,1311.8984,1309.1875,1431.9062,1295.8906,2673.9844
20161014,7.63883495,-5.07880306,897.78772,16.5703621,365.251068,9.08E-07,0,1263.10754,2.38E-06,291.049652,1263.03906,8.72208977,0,4.78751516,291.049652,0,0,-8.13901615,3.54E-06,2.49E-07,0.068719141,976.58,17.12,18.36,16.3,6.54,14.88,1.06,-0.78,-0.61,2399936,2721874,17.78125,42.1875,50.109375,303.875,394.35156,1330.6562,1327.8906,1470.5547,1425.5391,2838.8203
20161015,7.48807907,-7.1645565,899.505737,21.6322346,367.063812,9.40E-07,0,1266.62451,2.30E-06,290.911072,1266.56982,8.80135536,0,3.2526505,290.911072,0,0,-16.7432175,3.57E-06,3.30E-07,0.054950666,978.39,17.65,19.94,15.53,0.11,15.3,0.94,-0.56,-0.46,3151328,3571256,17.070312,40.273438,47.289062,291.8125,389.52344,1332.1172,1336.5312,1489.3828,1498.7109,2950.414
20161016,7.45573139,5.06706285,900.783813,45.6540642,365.382751,1.26E-06,0,1266.21155,5.57E-06,293.037079,1266.16687,19.9697151,0,9.17107487,293.037079,0,0,-11.4428444,8.10E-06,1.27E-06,0.045009375,980.55,18.66,20.64,16.54,0.37,15.99,1.08,0.14,0.6,4346432,4922666,15.71875,37.101562,44.054688,275.1172,378.2422,1294.6172,1309.7031,1485.6875,1530.6641,3007.1875
20161017,7.44440079,-4.4463973,901.446167,34.7027168,364.868652,8.87E-07,0,1266.34973,3.98E-06,292.19223,1266.31494,13.982893,0,4.81419849,292.19223,0,0,-20.3525543,5.67E-06,8.00E-07,0.034909792,978.43,18.21,21.2,15.58,0.08,16.28,1.08,0.35,-0.63,3562308,4032166,14.1171875,33.148438,39.515625,255.375,358.22656,1228.4688,1251.5625,1448.2031,1533.6562,3001.7969
20161018,7.38708878,7.26585531,901.748657,95.8321686,363.45874,7.46E-07,0,1265.21484,1.35E-05,294.843109,1265.2074,46.3064995,0,15.1914425,294.843109,0,0,-27.0651894,1.88E-05,4.56E-06,0.007431122,976.2,20.19,23.81,15.54,0.1,16.55,0.93,-0.87,-0.13,10305356,11658516,12.65625,29.820312,35.59375,233.5,334.90625,1154.1484,1179.1328,1383.5469,1507.3906,2938.8594
20161019,7.35624933,7.29385662,901.591125,114.905968,361.968475,1.95E-07,0,1263.5697,1.49E-05,296.150208,1263.55981,52.1566238,0,18.5726681,296.150208,0,0,-36.8816452,2.11E-05,6.07E-06,0.010092597,972.25,21.75,25.21,18.96,0.5,18.19,0.78,-0.52,-0.11,11180076,12641608,11.390625,27.390625,32.703125,212.98438,310.52344,1086.6562,1109.8359,1306.9531,1455.7266,2835.2656
