time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,LangRO,runoff
20100312,5.60009003,17.2764988,1203.62256,180.477097,280.955383,7.42E-09,0,1484.57849,1.64E-05,288.218414,1484.578,56.3929443,0,38.3822784,288.218414,0,0,-68.4197311,2.29E-05,6.46E-06,0.00043683,970.78,13.73,19.68,5.69,0.01,7.98,1.21,-1,-0.15,18078288,20644504,16,38.03125,42.5,229.0625,341.03125,712.46875,738.4375,946.84375
20100313,5.60218811,28.0021629,1202.89502,160.021057,279.705688,1.88E-07,0,1482.60547,1.82E-05,291.760864,1482.60059,62.1647873,0,35.2811775,291.760864,0,0,-34.5598221,2.52E-05,6.78E-06,0.004792099,966.15,17.48,21.95,8.25,0.05,11.47,1.29,-0.51,-0.55,14981006,17110736,17.8125,42.40625,48.5625,231.96875,316.875,654.21875,678,876.75
20100314,6.06774187,-15.875042,1202.13904,23.9474144,283.342773,2.09E-06,0,1485.50159,6.78E-06,284.617279,1485.48157,22.2672863,0,0.730555177,284.617279,0,0,-16.8389912,9.03E-06,1.61E-07,0.019715961,972.74,12.36,15.92,9.29,4.07,7.95,3.84,-3.77,-0.27,2303457,2631383,23.0625,57.78125,63.84375,257.59375,309.0625,613.125,630.1875,814.90625
20100315,5.69481087,-18.5874748,1201.60474,72.5588074,283.894775,6.01E-07,0,1485.50708,1.19E-05,282.025757,1485.49951,34.0780258,0,14.0655489,282.025757,0,0,-43.0119324,1.38E-05,1.36E-06,0.007613076,983.17,9.15,12.99,2.89,0.15,3.81,2.43,-0.98,-1.96,4246220,4851918,23.71875,60.9375,71.1875,295.8125,319.53125,601.15625,606.25,773.1875
20100316,5.645648,5.75196409,1201.12402,177.499054,282.810089,1.39E-07,0,1483.93542,1.58E-05,285.381531,1483.93408,50.6197777,0,44.7149963,285.381531,0,0,-76.4063873,2.05E-05,4.59E-06,0.001341962,979.1,11.4,17.18,3.75,0,5.88,2.17,0.24,-1.05,18678998,21346372,21.5625,55.09375,65.28125,304.40625,342.4375,623.4375,614.40625,758.125
20100317,5.58943987,11.1686668,1200.56519,192.959579,281.223175,-1.24E-09,0,1481.78857,1.86E-05,287.825165,1481.78821,63.6886139,0,32.4813271,287.825165,0,0,-85.6165466,2.58E-05,7.20E-06,0.000282593,979.55,14.36,21.09,6.54,0,7.97,2.56,0.99,-0.16,19170078,21913614,19.34375,49.34375,58.53125,285.0625,359.59375,668.15625,651.375,765.21875
20100318,5.54962635,14.8025513,1199.901,193.724274,279.496582,4.21E-09,0,1479.39795,1.89E-05,289.954163,1479.39758,68.8509827,0,27.8480625,289.954163,0,0,-82.2178421,2.79E-05,8.99E-06,0.000320062,972.65,16.07,23.08,8.77,0,10.02,1.44,-0.25,-1.12,19267186,22030630,17.25,44.75,53.3125,261.71875,354.625,702.46875,691.71875,790
20100319,5.5008111,20.2652187,1199.12488,192.341614,277.705078,1.18E-09,0,1476.83008,2.05E-05,292.393951,1476.82983,75.2024918,0,23.9625702,292.393951,0,0,-72.9048004,3.05E-05,1.00E-05,0.000172767,964.54,18.94,25.67,10.84,0,11.55,1.73,-1.54,-0.01,19034428,21770560,15.3125,40.71875,49.1875,244.8125,334.71875,707.0625,707.71875,820.3125
20100320,5.35786343,12.6095419,1198.24182,195.80751,275.318451,8.59E-10,0,1473.56042,3.16E-05,292.210327,1473.56042,106.467743,0,10.770215,292.210327,0,0,-65.95681,4.32E-05,1.16E-05,9.25E-05,968.38,18.84,26.31,13.13,0,5.83,3.63,-2.85,-1.78,19527494,22340676,13.5625,36.84375,45.3125,235.65625,313.03125,694.53125,700.6875,836.6875
20100321,5.29841995,24.9782944,1197.21814,179.248962,272.785309,7.53E-09,0,1470.00366,3.33E-05,295.363312,1470.00342,109.172081,0,-13.9431486,295.363312,0,0,-59.0345497,4.43E-05,1.09E-05,0.000186432,959.48,22.35,27.28,14.5,0.04,12.15,3.76,-0.53,-2.58,18271768,20909316,12.0625,33.375,41.375,226.96875,297.15625,685.0625,689.75,835.0625
20100322,5.76564741,-20.6285591,1196.05115,98.2122955,272.736389,1.33E-06,0,1468.79749,2.26E-05,287.717438,1468.78748,71.2827301,0,32.9156761,287.717438,0,0,-14.6642246,2.89E-05,5.02E-06,0.009882541,966.21,14.38,19.7,8.62,9.08,6.26,5.82,-5.59,-1.34,3974164,4549572,11.34375,32.0625,39.28125,213.0625,288.21875,687.6875,688.4375,828.34375
20100323,5.91644955,-17.7596569,1195.04028,52.3161087,278.769104,2.24E-06,0,1473.82922,8.38E-06,283.280151,1473.80957,27.0415478,0,37.4096222,283.280151,0,0,-5.6271143,1.10E-05,3.48E-07,0.019736001,971.24,9.69,11.13,7.99,3.51,5.77,2.91,-2.24,-1.78,2880058,3298470,15.875,43.46875,48.8125,208.53125,291.5625,705.4375,700.4375,830.25
20100324,5.90703535,-22.6581936,1194.38147,42.7290306,282.784271,1.14E-06,0,1477.17468,7.58E-06,280.609344,1477.16553,21.8533001,0,7.51657152,280.609344,0,0,-36.0209732,8.86E-06,1.47E-07,0.008884578,981.81,8.8,12.23,5.59,5.35,5.05,2.6,-1.7,-0.94,5402130,6187520,16.84375,45.9375,54.71875,223.25,299.1875,745.1875,731.6875,855.125
20100325,5.62857676,-3.22977209,1193.94983,150.727859,282.021362,3.94E-08,0,1475.97217,1.58E-05,284.160461,1475.97107,50.189476,0,35.8728218,284.160461,0,0,-67.8950272,2.03E-05,4.53E-06,0.000932044,984.67,10.7,16.27,3.86,0.03,4.3,1.86,0.8,0.8,14090364,16141638,15.71875,43.21875,52.15625,232.53125,301.15625,784.0625,772.40625,904.46875
20100326,5.67170763,5.44369936,1193.43982,157.843658,281.10141,3.31E-07,0,1474.54858,1.65E-05,285.903412,1474.54175,53.0335274,0,44.8924103,285.903412,0,0,-54.4709244,2.15E-05,4.64E-06,0.007296481,978.63,12.01,16.81,5.46,0.44,4.58,2.11,-0.94,-0.1,15663780,17948696,14.125,39,47.5,228.75,305.125,801.15625,797.28125,947.21875
20100327,5.56419277,11.9847155,1192.88232,197.626312,279.926758,1.27E-07,0,1472.81018,1.88E-05,288.001129,1472.80908,63.5579224,0,56.2169418,288.001129,0,0,-65.8580704,2.58E-05,6.87E-06,0.001101893,979.4,13.73,19.06,7.35,0,6.36,2.01,0.79,-0.35,18954442,21727392,13.78125,37.15625,44.5625,214.625,302.9375,796.03125,800.1875,963.65625
20100328,5.8028245,7.73143673,1192.27405,81.9465103,279.696503,4.33E-07,0,1471.98877,1.21E-05,288.124634,1471.97058,37.2426262,0,19.5589256,288.124634,0,0,-17.4123459,1.51E-05,2.55E-06,0.018235209,973.55,15.69,19.69,11.36,2.75,9.41,2.49,-0.64,-2.17,10152552,11638814,13.59375,36.03125,43.125,199.96875,292.1875,769.5625,781.6875,956.34375
20100329,5.99979401,-12.8517933,1191.79285,27.6609402,284.202972,1.31E-06,0,1476.02917,2.37E-06,283.938965,1475.99597,9.36045551,0,11.6053543,283.938965,0,0,-19.55056,3.80E-06,1.17E-07,0.033322498,972.54,12.14,13.77,9.86,3.67,10.22,2.45,-0.93,-1.99,3206338,3677962,15.03125,40.59375,47.375,192.6875,283.71875,733.125,748.8125,933.46875
20100330,5.74448681,4.98391533,1191.49158,115.570076,284.322052,8.21E-07,0,1475.82104,1.29E-05,287.227814,1475.81335,43.3650208,0,31.6511059,287.227814,0,0,-35.5693741,1.76E-05,3.90E-06,0.007477722,972.18,13.87,18.29,9.78,0.11,9.34,1.57,0.56,-1.23,10948332,12560956,14.875,41.5625,50.4375,197.375,280.5625,704.15625,716.9375,903.78125
20100331,6.04057884,-3.06506491,1191.16406,41.6661339,285.825897,2.49E-06,0,1477.01038,7.65E-06,285.388641,1476.98999,26.2182941,0,4.9792347,285.388641,0,0,-13.5340481,1.06E-05,4.94E-07,0.020412166,970.42,11.95,13.73,9.6,4.86,8.77,3.58,-3.35,-0.61,2625698,3013208,13.46875,38.3125,47.53125,201.78125,275.9375,679.875,691.375,874.3125
20100401,5.73406744,2.22052884,1190.95667,134.635925,286.152527,4.47E-07,0,1477.12671,1.69E-05,286.670258,1477.10938,54.3145866,0,43.0787163,286.670258,0,0,-35.0219917,2.20E-05,4.69E-06,0.017409163,977.83,12.45,16.64,9.59,4.68,6.04,2.4,-0.62,-1.57,9823628,11277704,17.9375,49.59375,57.6875,206.90625,281.40625,662,670.09375,846.03125
20100402,5.86614752,-6.20740986,1190.79773,45.1069908,286.484222,1.38E-06,0,1477.30042,5.25E-06,284.394073,1477.28198,17.5734749,0,15.002615,284.394073,0,0,-18.7366848,7.12E-06,4.97E-07,0.0184095,977.64,11.1,13.35,8.52,0.63,8.73,1.06,0.14,-0.93,3849090,4419024,17.8125,50.25,62.125,230.1875,293.5625,664.875,664.59375,824.5625
20100403,5.80669689,-4.88457108,1190.64868,95.2771454,286.272217,6.28E-07,0,1476.92773,1.09E-05,285.180939,1476.92102,35.056736,0,24.2995987,285.180939,0,0,-40.8073883,1.42E-05,2.70E-06,0.006789222,973.34,12.27,15.94,7.97,0.47,8.55,1.44,0.03,-0.64,7971606,9155380,17.03125,46.46875,57.3125,234.71875,301.6875,677.65625,674.8125,819.0625
20100404,5.69370365,7.62126446,1190.46692,154.677139,284.816925,1.54E-07,0,1475.28564,1.52E-05,287.771637,1475.28369,55.1418343,0,35.2188911,287.771637,0,0,-56.6926765,2.24E-05,6.97E-06,0.001832609,970.92,14.3,19.13,8.29,0,9.05,1.26,0.27,-0.53,16751198,19243526,15.9375,43.09375,53.15625,220.75,308.28125,681.21875,682.03125,821.90625
20100405,5.95663881,22.0148029,1190.1936,180.970047,284.098907,9.61E-07,0,1474.30762,2.00E-05,291.479065,1474.2926,74.8630524,0,44.644413,291.479065,0,0,-39.4447746,3.04E-05,9.42E-06,0.015082561,969.72,17.51,22.09,11.07,2.08,10.11,2.61,-1.78,0.09,15680414,18017906,14.25,38.75,48.0625,203.15625,302.65625,671.1875,677.34375,820.25
20100406,6.14732647,-5.8442688,1190.00415,33.5234909,288.425507,1.89E-06,0,1478.45605,8.07E-06,286.49057,1478.42993,26.5755234,0,5.42374516,286.49057,0,0,-7.36924362,1.08E-05,8.19E-07,0.026368061,977.97,13.3,16.06,12.14,17.39,9.99,3.48,-1.76,-2.68,2752176,3163534,13.78125,37.6875,46,188.90625,289.46875,649.40625,660.53125,811.9375
20100407,6.01580763,-8.78955269,1190.25317,33.5550652,291.618317,1.83E-06,0,1481.89648,5.18E-06,284.968658,1481.87134,18.2855415,0,12.5562897,284.968658,0,0,-11.5052938,7.41E-06,4.06E-07,0.025079075,979.06,11.59,13.29,8.59,3.9,10.35,1.95,-0.25,-1.66,2384490,2741198,12.78125,35.8125,44.28125,185.71875,285.375,636.53125,644.09375,805.5
20100408,5.88475084,-2.87464023,1190.67627,91.0494461,290.753784,1.15E-06,0,1481.44019,1.11E-05,286.02359,1481.43018,37.5919456,0,16.9915485,286.02359,0,0,-39.3395081,1.52E-05,3.02E-06,0.010086619,970.01,13,17.07,9.51,0.06,9.56,2.04,-0.76,-1.27,8598360,9887660,14.6875,42.15625,50.5,194.59375,292.71875,657.1875,651.3125,813.0625
20100409,5.77235508,21.4048042,1190.88477,152.249481,288.828125,3.62E-07,0,1479.71619,1.74E-05,291.01059,1479.71277,63.5757637,0,37.8494263,291.01059,0,0,-29.409605,2.58E-05,8.05E-06,0.003312395,964.8,16.26,21.11,11.06,0,11.47,1.48,-0.91,0.17,16438068,18909946,14.21875,41.78125,52.59375,219.40625,301,705.625,689.875,835.34375
20100410,5.89144897,14.6734285,1190.85876,123.06855,287.586029,5.17E-07,0,1478.46863,1.48E-05,292.121735,1478.44482,54.8148613,0,33.6391487,292.121735,0,0,-19.9412918,2.22E-05,6.95E-06,0.023749035,964.24,17.98,22.61,14.26,1.73,13.99,1.17,0.58,0.66,12403910,14273936,12.6875,37.40625,47.53125,229.40625,306.53125,743.75,733.6875,869.96875
20100411,5.90187836,6.16055632,1190.82129,53.3942604,288.37973,1.58E-06,0,1479.22913,7.06E-06,290.697571,1479.20117,26.4438725,0,9.89746284,290.697571,0,0,-10.8906279,1.07E-05,2.09E-06,0.028025454,963.42,16.96,19.76,15.11,0.62,14.88,1.09,0.24,-0.61,4224836,4863582,12.125,35.46875,44.375,221.4375,315.125,756.4375,755.3125,901.46875
20100412,6.04071617,-17.1428089,1190.84045,83.3470078,288.895874,3.15E-06,0,1479.75159,1.69E-05,286.863953,1479.73633,56.9629402,0,35.3639565,286.863953,0,0,-8.18153667,2.31E-05,3.05E-06,0.015218252,971.89,13.04,16.99,7.31,6,7.92,5.03,-4.39,-1.96,3802920,4378546,13.5625,40.3125,49.21875,214.4375,318.34375,757.59375,760.09375,915.1875
20100413,6.63320923,-19.9012375,1191.25134,20.8931007,295.419861,2.33E-06,0,1486.70776,4.15E-06,282.089722,1486.67114,16.0019932,0,22.8118439,282.089722,0,0,-1.98479104,6.49E-06,1.01E-08,0.036497127,975.32,8.54,10.68,6.29,7.47,6.4,4.07,-2.2,-3.28,1391370,1602358,13.15625,39.6875,50.1875,217.125,315.78125,756.71875,760.4375,919.3125
20100414,6.00585508,-7.94201231,1192.70618,134.804398,297.929077,7.61E-07,0,1490.64246,1.60E-05,283.825317,1490.63513,50.0120544,0,44.6674805,283.825317,0,0,-48.0621872,2.03E-05,3.48E-06,0.007160999,979.91,9.7,13.35,5.91,0.02,5.11,1.67,-0.95,-1.29,12297132,14166232,12.75,40.46875,51.5625,218.5,320.3125,764.96875,765.53125,928.84375
20100415,5.88453865,5.95353222,1193.94263,189.247742,294.602814,1.59E-07,0,1488.55127,1.78E-05,286.844604,1488.54517,65.1460266,0,56.9907494,286.844604,0,0,-61.1527519,2.64E-05,8.49E-06,0.005827614,978.97,11.91,16.03,6.34,0,6.95,1.33,0.57,-0.47,15965956,18397964,13.03125,40.90625,51.875,219.9375,326.1875,789.53125,784.9375,950.21875
20100416,5.82753992,12.3908072,1194.60779,162.251312,291.745483,1.64E-07,0,1486.35754,1.87E-05,288.91095,1486.35291,66.7897186,0,42.0403061,288.91095,0,0,-41.025383,2.71E-05,8.22E-06,0.004220944,974.06,15.09,18.8,9.69,0,9.64,1.07,-0.55,0.02,17510988,20184586,15.46875,44.90625,54.625,216.71875,323.71875,802.03125,802.78125,971.25
20100417,5.97680712,10.6365013,1194.84192,79.4309921,290.531586,4.22E-07,0,1485.3877,1.26E-05,289.320038,1485.37354,40.8372078,0,15.8404922,289.320038,0,0,-12.1125345,1.66E-05,3.53E-06,0.014114445,972.51,15.57,17.92,13.71,2.69,11.6,1.65,-0.99,0.76,5862724,6757746,15.46875,44.53125,55.28125,218.6875,317.1875,793.1875,800.96875,979.84375
20100418,5.95656395,-0.784344912,1195.10071,66.1843262,291.738556,1.46E-06,0,1486.85876,8.16E-06,288.272095,1486.83948,29.4921894,0,12.7850714,288.272095,0,0,-24.6908607,1.20E-05,2.34E-06,0.019550532,968.99,16.02,21.12,11.1,0.01,12.57,1.75,0.85,-0.36,13721856,15829524,14.09375,40.625,50.8125,215.625,308.125,773.21875,784.28125,973.0625
20100419,6.00564814,20.6630993,1195.3501,116.195084,290.681183,6.69E-07,0,1486.05273,1.46E-05,292.440369,1486.03125,54.664444,0,26.4010296,292.440369,0,0,-14.4621325,2.22E-05,6.92E-06,0.021525325,963.82,19.18,22.4,13.99,7.07,14.53,1.86,-1.25,-0.45,12583806,14519550,12.625,36.78125,46.03125,204.96875,300.375,752.6875,763.25,953.6875
20100420,6.55634594,2.43152976,1195.94702,36.4342461,297.183075,2.91E-06,0,1493.18689,4.71E-06,290.471863,1493.13025,20.4448109,0,7.73211622,290.471863,0,0,-5.82937717,8.29E-06,6.68E-07,0.056787144,962.53,17.44,18.7,15.45,7.12,14.87,2.62,-1.99,0.06,2564976,2961630,16.34375,46.34375,54.625,202.40625,301.78125,745.71875,750.8125,932.6875
20100421,5.91212988,5.81570339,1197.28882,190.824554,296.446106,1.31E-06,0,1493.74036,3.42E-05,291.653046,1493.73486,121.295403,0,23.8169861,291.653046,0,0,-39.9013329,4.92E-05,1.37E-05,0.005416421,971.19,18.69,23.4,14.44,0.56,8.98,4.78,-4.39,-1.26,16885298,19500328,27.8125,74.40625,86.59375,246.65625,320.0625,771.46875,763.28125,926.875
20100422,5.95291901,-16.9941273,1198.22217,47.1761284,294.588409,8.80E-07,0,1492.81531,1.04E-05,285.71521,1492.81079,32.1085358,0,0.828862488,285.71521,0,0,-31.2344799,1.30E-05,1.72E-06,0.004752869,980.35,13.06,15.97,8.21,0.3,7.51,2.45,-1.01,-1.18,4798616,5543982,29.78125,78.90625,97.3125,336,351.21875,838.96875,815.96875,954.59375
20100423,5.79875183,14.0873137,1198.76282,211.633331,291.603149,1.31E-07,0,1490.37427,2.24E-05,290.83847,1490.36609,87.7212372,0,58.7060661,290.83847,0,0,-51.1133041,3.56E-05,1.30E-05,0.008360074,976.09,16.38,20.95,11.57,0,9.91,2.21,1.22,-1.38,19977182,23084672,27.15625,71.375,88.8125,370.21875,403.78125,932.25,901.8125,1018.15625
20100424,5.95256805,0.400270581,1198.86853,65.5454102,290.346161,1.02E-06,0,1489.23706,1.24E-05,289.147736,1489.21472,41.7554016,0,8.09298229,289.147736,0,0,-15.2998657,1.69E-05,3.52E-06,0.022348572,971.18,15.95,18.7,13.01,2.54,10.84,1.99,-0.29,-1.76,3781118,4370480,24.28125,63.5625,79.25,353.96875,452.84375,1021.03125,995.34375,1097.7812
20100425,5.8569169,-2.36322379,1198.94141,111.531868,290.322815,1.22E-06,0,1489.27026,1.57E-05,288.748962,1489.26428,54.8612289,0,23.4676628,288.748962,0,0,-35.5653419,2.22E-05,5.31E-06,0.006059922,976.46,15.9,20.26,12.63,0.43,11.66,1.88,-1.14,-0.73,10106052,11688620,24.53125,64.125,78.25,332.4375,464.46875,1061.9062,1054.0625,1174.5625
20100426,5.70834875,4.66609049,1198.89087,202.591156,287.500946,1.47E-07,0,1486.39331,2.12E-05,290.202484,1486.39148,90.0103302,0,33.4748344,290.202484,0,0,-74.4361038,3.65E-05,1.52E-05,0.001498709,977.09,17.22,22.48,10.36,0,10.5,2.12,1.46,-0.01,19083190,22075506,22.71875,59.78125,74.34375,325.625,450.8125,1057.7188,1062.5312,1220.75
20100427,5.64374399,8.35389137,1198.64307,210.927734,284.527374,4.15E-09,0,1483.17078,2.11E-05,291.494904,1483.17053,92.4898453,0,38.3783951,291.494904,0,0,-71.7029877,3.75E-05,1.64E-05,0.000389223,971.76,18.64,24.11,12.64,0,11.88,1.41,0.13,-0.4,19756190,22861338,20.34375,53.25,66.40625,308,429.3125,1038.0312,1046.9375,1228.0938
20100428,5.57553053,20.3678417,1198.21924,236.296082,281.487122,1.10E-07,0,1479.71277,2.20E-05,294.638153,1479.7063,103.208221,0,39.4405479,294.638153,0,0,-73.2736511,4.18E-05,1.97E-05,0.006365466,971.31,20.82,26.57,15.36,0.15,13.89,1.19,0.65,-0.52,22775826,26365638,18.21875,47.6875,59.4375,281.28125,406.25,1012.96875,1023.875,1208.375
20100429,5.5768466,15.044673,1197.60437,194.958206,279.151093,6.56E-07,0,1476.76465,2.21E-05,295.248199,1476.75549,96.613266,0,28.1080666,295.248199,0,0,-55.1895714,3.92E-05,1.65E-05,0.009119029,970.31,22,27.16,16.63,0.4,15.05,2.28,-1.24,-1.03,18545520,21474984,16.25,42.78125,53.40625,254.90625,377.875,974.09375,990.28125,1175.375
20100430,5.62921286,11.1292772,1196.87183,198.006287,277.996674,1.45E-06,0,1474.87573,2.19E-05,295.259399,1474.86853,93.6385651,0,37.5974007,295.259399,0,0,-55.6396179,3.80E-05,1.47E-05,0.007246491,971.48,22.22,28.23,16.67,0.77,16.95,1.74,-0.14,-1.17,18972494,21977722,15.65625,39.90625,49.03125,231.71875,349.28125,922.5,942.6875,1132.8438
20100501,5.51166391,14.2284002,1196.15771,208.840729,276.313049,8.53E-07,0,1472.47729,2.20E-05,296.286621,1472.47095,97.040062,0,41.8214645,296.286621,0,0,-55.7468071,3.93E-05,1.65E-05,0.006652233,969.64,23.13,28.21,17.43,0.15,17.59,1.74,1.08,-0.8,20806058,24110324,14.46875,36.9375,45.5,213.3125,323.09375,874.90625,893.3125,1082.5312
20100502,5.46733236,19.3033619,1195.40393,196.759369,273.967255,6.73E-07,0,1469.37756,2.70E-05,298.151031,1469.37122,114.432678,0,20.9315491,298.151031,0,0,-42.0951729,4.64E-05,1.87E-05,0.00633225,963.78,25.47,29.9,21.24,0.72,17.62,2.39,0.84,-1.73,19428734,22521608,13.03125,33.625,41.4375,197.46875,298.8125,836.40625,851.78125,1031.5
20100503,6.6502099,0.643636167,1194.61157,63.5074425,284.578461,2.25E-06,0,1479.24573,8.85E-06,294.35614,1479.19006,32.3675194,0,16.365221,294.35614,0,0,-14.1305294,1.31E-05,2.02E-06,0.055690877,958.78,22.25,25.01,20,19.2,20.03,2.17,-1.3,-1.34,6731368,7808356,11.78125,31.28125,38.5625,185.125,283.90625,809.9375,821.65625,988.9375
20100504,5.75396347,10.3850584,1194.44836,169.380783,287.254242,1.41E-06,0,1481.70911,1.77E-05,296.450104,1481.70251,87.4935608,0,23.6187191,296.450104,0,0,-47.8780861,3.55E-05,1.64E-05,0.00650504,956.59,23.53,28.52,19.06,0.07,19.02,1.54,-0.01,-0.5,15854866,18396128,17.3125,53.875,59.9375,185.25,282.71875,804.375,809.0625,965.25
20100505,5.77224874,7.0342679,1194.40613,195.218597,284.320068,1.73E-06,0,1478.73157,4.11E-05,297.057465,1478.72644,160.778671,0,-8.34969139,297.057465,0,0,-35.7756004,6.52E-05,2.23E-05,0.005394405,961.67,23.36,29.26,15.58,15.34,15.92,4.72,-4.52,-1.05,16806514,19504228,17.71875,58.6875,71.9375,211.65625,280.75,824.78125,820.34375,970.6875
20100506,6.25814629,-18.3456535,1194.39978,33.0679665,289.389557,2.54E-06,0,1483.81445,9.58E-06,288.757782,1483.78918,32.7645378,0,10.7568531,288.757782,0,0,-7.8894701,1.33E-05,1.17E-06,0.02516445,969.45,16.46,17.7,15.33,17.35,12.77,3.16,-2.31,-1.56,3316344,3849712,19.71875,62.875,76,234.71875,282.03125,872.125,859.03125,1007.40625
20100507,6.03955555,-4.8674469,1194.75305,59.5656013,291.737183,2.69E-06,0,1486.54224,6.95E-06,289.884827,1486.48999,29.1455822,0,18.4634476,289.884827,0,0,-16.820549,1.18E-05,2.17E-06,0.052013177,966.17,16.65,18.45,15.32,0.93,14.2,1.31,-0.38,-1.07,4323500,5020362,18.90625,59.6875,74.15625,254.5625,297.09375,955.90625,935.34375,1067.75
20100508,5.95384216,7.7277236,1195.22229,122.8825,291.161346,1.51E-06,0,1486.39563,1.42E-05,292.760559,1486.38354,61.263813,0,20.2559376,292.760559,0,0,-33.6311226,2.48E-05,9.12E-06,0.011907501,963.96,19.05,22.7,16.19,0.83,14.99,0.98,-0.35,-0.49,12308504,14299914,17,53.34375,66.59375,256.1875,317.625,1029.0938,1016.46875,1150.9688
20100509,5.83787441,-1.54970276,1195.55249,126.717361,289.623322,1.35E-06,0,1485.19092,2.32E-05,291.809784,1485.17566,90.4233398,0,11.5660915,291.809784,0,0,-26.2851791,3.67E-05,1.21E-05,0.015184284,969.82,18.76,23.91,14.4,5.97,12.42,3.05,-2.79,-0.81,9356674,10875340,15.15625,47.5,59.40625,245.8125,333.9375,1061.8125,1057.2188,1218.7188
20100510,5.84304094,-1.04642105,1195.71985,82.1763535,288.803406,1.04E-06,0,1484.53503,9.47E-06,290.777039,1484.52319,37.8978348,0,13.6022997,290.777039,0,0,-31.7139339,1.54E-05,4.85E-06,0.011852899,970.34,16.79,20.33,13.36,0.38,13.96,1.32,0.48,0.12,7393662,8594092,13.5,42.34375,53.03125,230.84375,335.625,1102.5,1092.9375,1254
20100511,5.77629805,11.6861544,1195.77893,149.885452,286.972534,6.81E-07,0,1482.76562,1.78E-05,293.928131,1482.75159,77.1517181,0,33.2440681,293.928131,0,0,-27.8078632,3.13E-05,1.28E-05,0.014128821,968.11,20.1,23.24,17.23,0.74,15.76,1.16,-0.22,-0.08,11500758,13373096,12.03125,37.84375,47.4375,214.625,323.53125,1144.5625,1138.4375,1287.0312
20100512,5.9934926,-4.27689505,1195.76721,39.5925369,287.872284,3.17E-06,0,1483.67529,6.53E-06,290.728424,1483.63953,27.6101589,0,7.26886082,290.728424,0,0,-8.99205017,1.12E-05,1.50E-06,0.035752054,964.95,18.26,19.98,16.5,5.71,15.57,2.27,-1.29,-1.8,3414764,3974108,11.0625,34.625,43.15625,200.03125,305.0625,1135.875,1144.3438,1313.6875
20100513,6.05441475,-7.39487648,1195.86108,40.9099541,289.596893,3.81E-06,0,1485.49475,6.20E-06,289.462067,1485.45801,27.7274933,0,16.2502232,289.462067,0,0,-4.33187723,1.12E-05,1.23E-06,0.036762022,968.05,17.42,18.91,15.35,4.14,14.51,2.23,-1.76,-1.28,2433786,2833344,11.25,35.4375,43.125,189.09375,287.5625,1090.125,1105.3438,1300.6875
20100514,5.96741104,1.92208803,1196.14502,59.5682564,291.098969,2.60E-06,0,1487.27979,8.06E-06,290.287445,1487.24377,32.7219391,0,17.0897083,290.287445,0,0,-7.82856464,1.33E-05,2.61E-06,0.035802662,968.94,16.9,18.38,15.48,0.8,13.8,1.95,-0.85,-1.68,4383162,5108138,11.65625,36.375,44.6875,184.6875,272.3125,1044.75,1059.0312,1254.625
20100515,6.04479933,5.57585573,1196.49243,54.1624413,291.179565,2.46E-06,0,1487.70007,8.00E-06,291.745422,1487.672,33.1813354,0,4.63682318,291.745422,0,0,-10.767972,1.35E-05,2.99E-06,0.028130667,964.44,18.08,19.71,16.56,2.41,15.87,1.79,-1.21,-0.95,3361290,3913814,11.28125,35.03125,43.4375,189.09375,264.03125,1024.3125,1030.6562,1206.9375
