time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,runoff
20220216,6.44299746,-4.07774734,1821.68408,47.0111656,312.23645,1.34E-06,0,2133.95361,3.65E-06,281.026062,2133.92041,13.1506014,0,21.8939419,281.026062,0,0,-16.0506325,5.33E-06,3.37E-07,0.033060331,931.68,6.86,10.61,2.64,7.55,5.83,1.23,-0.28,-0.54,4831642,5438124,6.9375,22.875,27.34375,130.84375,190.59375
20220217,6.495996,-13.0429316,1821.13147,25.6393471,314.276459,1.70E-06,0,2135.44312,2.16E-06,277.885925,2135.40796,9.72424221,0,20.8303928,277.885925,0,0,-8.13269615,3.94E-06,8.07E-08,0.035199612,935.33,3.67,6.86,1.27,6.92,2.3,1.2,-1.14,-0.26,4806174,5411156,7.75,26.21875,33.125,147.53125,213.9375
20220218,6.34436083,-6.8067193,1820.69946,66.9708099,315.100769,1.38E-06,0,2135.80566,1.55E-05,278.046265,2135.80005,43.2103539,0,-1.95070577,278.046265,0,0,-32.5200081,1.75E-05,6.84E-07,0.005418872,942.1,4.61,8.38,1.06,0.4,-2.9,2.79,-2.72,-0.46,7995900,9418280,7.5625,27.21875,37.65625,173.40625,241.25
20220219,6.28483772,-11.7517338,1819.76086,91.4317245,313.796478,6.43E-07,0,2133.56055,1.42E-05,276.858887,2133.55737,39.0826797,0,18.6917801,276.858887,0,0,-45.4128571,1.58E-05,1.03E-06,0.003182817,945.94,3.27,7.83,0.41,0.11,-5.62,1.86,-1.8,-0.2,11048946,12787988,7.03125,25.25,36,186.9375,259.15625
20220220,6.44218731,1.43238282,1819.00745,95.852211,313.67868,2.99E-07,0,2132.71558,8.16E-06,278.64978,2132.68628,23.2325535,0,42.0323715,278.64978,0,0,-29.1490936,9.42E-06,9.61E-07,0.029371761,943.78,3.78,7.58,0.66,4.02,-0.54,0.86,0.3,-0.27,9170904,10494192,6.5625,23.25,32.96875,180.875,271.75
20220221,6.43437147,-5.42969799,1818.76733,56.1211357,315.257965,1.15E-06,0,2134.06641,3.03E-06,277.784943,2134.0249,11.0837059,0,15.0300245,277.784943,0,0,-35.4366951,4.49E-06,3.11E-07,0.041158415,945.24,3.29,7.31,-0.08,4.34,1.36,0.64,-0.35,0.03,9900776,11659368,6.28125,21.9375,30.78125,168.96875,276.25
20220222,6.38836718,0.368983567,1818.62915,96.1582794,315.277435,1.37E-06,0,2133.93896,7.06E-06,278.970245,2133.90649,22.8433304,0,31.4858913,278.970245,0,0,-41.458004,9.26E-06,8.30E-07,0.032322325,946.19,4.05,9,0.18,1.71,1.66,1.13,0.65,-0.37,11791820,13651772,6.0625,21.0625,29.34375,158.75,271.90625
20220223,6.39206696,-13.4002638,1818.46741,66.7343216,315.331787,1.53E-06,0,2133.81934,4.51E-06,276.949677,2133.79883,15.8194094,0,25.4131584,276.949677,0,0,-38.9129295,6.41E-06,3.78E-07,0.020149689,946.08,4.15,7.57,-0.38,2.07,1.44,1.25,1.02,-0.3,9177358,10568660,5.875,20.4375,28.40625,150.4375,262.15625
20220224,6.31350613,2.07538199,1818.11194,111.021416,314.321869,5.29E-07,0,2132.44067,9.12E-06,278.790466,2132.43359,26.6786289,0,35.7151566,278.790466,0,0,-46.5439758,1.08E-05,1.17E-06,0.006805529,943.8,5.71,9.39,-0.21,0.54,0.96,1.01,0.78,-0.05,10714150,12207244,5.75,19.90625,27.4375,143.25,251.625
20220225,6.29814005,3.20021033,1817.56567,72.3135223,313.42511,6.32E-07,0,2130.99585,7.68E-06,279.840515,2130.99048,22.5677547,0,4.34135389,279.840515,0,0,-42.2028389,9.15E-06,8.38E-07,0.005174567,941.84,5.13,9.38,0.33,0.46,1.7,1.13,-0.19,0.36,7786070,8821518,5.71875,19.78125,26.59375,136.96875,239.875
20220226,6.21793222,15.3204775,1816.62073,158.916748,311.902283,4.25E-08,0,2128.52393,1.91E-05,283.364288,2128.52319,56.8658142,0,13.5160646,283.364288,0,0,-73.2062073,2.31E-05,3.91E-06,0.000799186,939.8,8.13,14.73,-0.05,0.07,1.84,1.34,0.5,-0.41,16702824,18883264,5.65625,19.3125,25.8125,130.9375,227.84375
20220227,6.27008295,2.73361993,1815.48523,59.5964775,311.162689,8.64E-07,0,2126.65552,8.94E-06,282.180969,2126.64771,26.568985,0,-2.10262847,282.180969,0,0,-32.3984261,1.08E-05,9.64E-07,0.007615501,934.05,7.12,11.84,1.38,0.31,4.09,1.41,-0.09,0.06,6648258,7508982,6.625,21.75,26.9375,127.6875,219.21875
20220228,6.22727919,8.05288601,1863.10779,150.227829,312.125488,1.10E-07,0,2175.23413,3.38E-05,283.857208,2175.23267,95.1852341,0,-17.7488499,283.857208,0,0,-64.7386093,3.86E-05,4.63E-06,0.000832457,939.14,7.83,13.85,1.23,0,-2.22,2.53,-2.5,0.05,13590800,15352426,7.28125,23.6875,29,130.34375,214.8125
20220301,6.1624918,6.88160896,1811.54932,125.03936,308.641876,2.55E-07,0,2120.19238,2.00E-05,283.928101,2120.19141,57.9118309,0,16.0322075,283.928101,0,0,-44.2086525,2.35E-05,3.21E-06,0.001160691,939.3,9.66,14.01,2.63,0.07,1.67,1.31,0.61,-0.27,14060136,15885208,7.15625,23.34375,28.96875,133.25,211.53125
20220302,6.17543554,-4.9945488,1809.86743,71.2039108,307.865479,1.54E-07,0,2117.73535,9.05E-06,282.514496,2117.73242,26.71982,0,1.91568375,282.514496,0,0,-47.5695305,1.08E-05,1.63E-06,0.00238928,936.74,8.83,13.33,3.67,0.03,4.91,0.71,-0.45,0.16,7642374,8635922,7.34375,23.75,28.84375,133.3125,211.03125
20220303,6.14452362,5.37047625,1808.21191,118.518509,307.099365,1.37E-07,0,2115.31299,1.36E-05,283.777802,2115.31079,41.4133148,0,12.6569996,283.777802,0,0,-59.0765724,1.68E-05,3.00E-06,0.001740193,935.01,8.94,14.19,1.5,0,4.69,0.97,-0.8,0.26,9192408,10390482,9.6875,29.9375,33.875,133.53125,213.34375
20220304,6.10536861,10.53895,1806.3186,165.453613,305.94696,1.45E-08,0,2112.26587,1.80E-05,285.354309,2112.26587,56.6752853,0,26.5732937,285.354309,0,0,-71.6594925,2.30E-05,5.01E-06,0.000294694,935.31,12.03,18.11,2.31,0,4.92,1.05,-0.46,-0.3,16787632,18981950,15.53125,42.75,46.8125,140.90625,215.71875
20220305,6.1894474,5.58895493,1804.62585,49.2526474,305.754822,1.30E-06,0,2110.39502,7.38E-06,284.687103,2110.38062,23.9565506,0,-9.03213215,284.687103,0,0,-28.7382126,9.71E-06,1.03E-06,0.014266356,934.45,9.71,13.98,5.31,3.15,7.84,0.85,-0.64,-0.29,6180476,6990074,22.75,57.875,63.84375,162.59375,221.6875
20220306,6.12125349,1.86161339,1802.86011,148.947418,305.488312,3.32E-07,0,2108.35474,1.43E-05,285.355469,2108.34814,46.3378983,0,30.1701965,285.355469,0,0,-70.5841064,1.88E-05,4.15E-06,0.006302246,938.83,11.51,18.15,6.32,0.35,6.66,1.07,-1,-0.03,13953318,15786125,29.125,73.28125,82.03125,207.375,244.15625
20220307,6.09973097,11.0056372,1800.85193,138.011459,304.756989,4.15E-07,0,2105.61206,1.65E-05,286.644531,2105.60962,50.9464874,0,19.1142197,286.644531,0,0,-56.9382248,2.07E-05,3.76E-06,0.003133048,934.77,12.57,17.45,6.85,0.06,8.39,1.67,1.22,-0.21,12078857,13668619,30.9375,80.6875,92.65625,271.15625,285.8125
20220308,6.04415751,15.0715027,1798.95886,164.967987,303.480957,1.06E-07,0,2102.44067,1.81E-05,288.649292,2102.43945,59.9006882,0,13.49125,288.649292,0,0,-76.5,2.43E-05,6.03E-06,0.000838232,929.71,14.19,20.72,6.16,0,9,0.83,-0.49,-0.12,16633984,18829344,34.3125,89.875,102.1875,330.90625,351.28125
20220309,6.04508638,10.9528713,1797.03772,83.9094086,302.515594,6.26E-07,0,2099.55762,1.53E-05,288.686493,2099.55347,47.2490616,0,-9.88486385,288.686493,0,0,-35.5905418,1.92E-05,3.27E-06,0.004290892,931.5,15.66,20.73,7.12,0.01,10.32,0.99,-0.93,-0.25,11659962,13203866,38.375,101.21875,115.0625,417.8125,438.46875
20220310,5.98530722,17.9226379,1794.93445,159.512848,301.124481,-5.71E-08,0,2096.06006,2.19E-05,291.412506,2096.05908,71.6643295,0,9.0409584,291.412506,0,0,-60.8818817,2.91E-05,7.24E-06,0.001081019,929.85,17.68,23.27,9.95,0.02,12.43,1.23,0.83,-0.49,14378813,16286481,37.84375,102.8125,118.75,527.75,546.4375
20220311,6.09204817,23.371624,1792.81079,129.946564,300.337097,1.33E-06,0,2093.1626,1.99E-05,293.186371,2093.14771,66.7809143,0,7.11190081,293.186371,0,0,-32.6746635,2.71E-05,5.81E-06,0.014614627,927.66,18.49,23.46,13.69,3.42,14.35,1.48,0.56,-0.32,11958396,13548815,36,99.78125,116.15625,633.25,668.96875
20220312,5.97090816,11.5094671,1790.91211,161.302765,300.216248,6.84E-07,0,2091.13135,1.96E-05,292.985077,2091.12817,68.0212021,0,21.4750576,292.985077,0,0,-60.2993927,2.76E-05,7.29E-06,0.002918781,928.05,19.5,24.46,14.38,0,12.79,0.92,-0.05,-0.21,16767401,19002976,47,133.53125,151.84375,769.25,807.40625
20220313,6.06351519,17.2210026,1788.95801,144.25174,299.476379,9.91E-07,0,2088.43726,2.84E-05,294.152191,2088.43408,90.0884857,0,-22.2310581,294.152191,0,0,-59.1710281,3.65E-05,7.18E-06,0.002977265,929.5,19.23,25.56,13.28,3.45,14.5,2.03,0.08,-0.01,15113177,17133220,45.0625,130.28125,154.78125,891.375,959.5
20220314,5.83705044,11.0185213,1786.97363,175.707977,297.840546,-2.26E-07,0,2084.81812,3.06E-05,293.777222,2084.81421,103.363907,0,-16.0726528,293.777222,0,0,-77.3985672,4.19E-05,1.15E-05,0.003867506,931.5,18.79,25.76,12.86,0.01,11.18,1.46,-0.26,-0.41,18478172,20953848,41.6875,121.71875,145.09375,897.0625,1060.375
20220315,5.95050907,13.2740631,1785.08643,142.79216,296.426392,1.48E-06,0,2081.5354,1.73E-05,294.192535,2081.5127,62.8424072,0,17.661396,294.192535,0,0,-49.0126762,2.55E-05,6.71E-06,0.022613231,927.49,17.85,22.59,12.62,2.3,15.29,1.03,-0.92,-0.09,10503182,11913474,38.375,110.65625,132.78125,873.53125,1074.2188
20220316,6.21463442,-6.8735981,1783.28247,92.1987762,299.728302,1.69E-06,0,2083.01392,2.01E-05,290.315857,2083.01099,61.8983727,0,-20.5064831,290.315857,0,0,-57.690155,2.51E-05,3.28E-06,0.003211617,927.85,13.49,17.62,7.72,6.83,10.56,2.09,-2.05,-0.36,5286108,5999368,45.59375,120.25,139.34375,831.9375,1046.125
20220317,5.94173908,9.76813698,1781.68701,123.846275,298.978668,4.20E-07,0,2080.67017,1.78E-05,291.81369,2080.66602,58.0642586,0,19.7529068,291.81369,0,0,-36.2564392,2.35E-05,5.36E-06,0.004488872,929.23,17.38,22.93,8.9,0.83,12.49,1.02,-0.31,-0.38,14010784,15909671,57.375,147.875,170.625,840.34375,1030.6875
20220318,5.95360947,9.85872173,1780.03735,99.2602997,297.873047,7.42E-07,0,2077.9187,1.52E-05,292.354034,2077.91064,49.7151337,0,12.5490408,292.354034,0,0,-27.1330776,2.02E-05,4.25E-06,0.00833327,925.91,17.04,20.3,14.47,1.6,14.97,1.21,0,-0.44,5893068,6695252,54.5625,143.03125,168.59375,837.03125,1043.0312
20220319,6.16681862,-11.9704628,1778.35657,58.2466698,298.708099,2.73E-06,0,2077.07251,1.32E-05,288.84552,2077.06445,44.0495758,0,12.9224434,288.84552,0,0,-13.2615309,1.79E-05,1.96E-06,0.007776817,924.61,14.28,19.33,9.03,8.52,12.24,2.24,-2.16,-0.48,4250663,4831849,49.84375,132.65625,156.65625,776.71875,1025.8125
20220320,6.34603739,-19.2680569,1776.8252,33.9540367,302.309204,1.90E-06,0,2079.14404,8.80E-06,283.560822,2079.13428,28.3887138,0,13.8486843,283.560822,0,0,-10.9859943,1.15E-05,8.18E-07,0.009599273,929.58,9.94,12.19,7.67,3.4,6.02,2.55,-2.49,-0.51,2954045.2,3359977.5,51.34375,140.125,163.875,759.4375,981.59375
20220321,6.28412342,-11.4693966,1775.55908,38.6549339,305.234558,1.17E-06,0,2080.81226,8.30E-06,283.316437,2080.79443,25.8112373,0,4.10238934,283.316437,0,0,-20.2127037,1.05E-05,9.90E-07,0.018538872,934.2,10.03,14.02,7.05,0.79,5.33,2.4,-2.24,-0.78,6999718,7966038,59.25,164.25,191.125,840.71875,986.96875
20220322,6.12427092,-10.3311186,1774.50928,110.406052,305.849854,1.21E-06,0,2080.36499,9.80E-06,283.418671,2080.35889,33.1634178,0,43.3903809,283.418671,0,0,-44.1844177,1.34E-05,2.44E-06,0.005917195,938.39,10.31,14.44,6.04,0.01,5.4,1.11,-0.28,-0.44,10783438,12278482,55.9375,158.28125,188.3125,893.59375,1063.6875
20220323,6.07819653,7.42690086,1773.3877,112.340736,304.61438,3.48E-07,0,2078.00586,1.29E-05,286.138763,2078.00195,39.8342171,0,32.8663292,286.138763,0,0,-32.2054062,1.62E-05,2.94E-06,0.003761847,932.1,11.38,16.04,7.26,0.03,7.61,1.43,1.33,-0.15,13199500,15036852,50.90625,143.28125,169.96875,837.25,1093.875
20220324,6.0858469,9.72569084,1772.177,59.4653511,303.698334,1.90E-06,0,2075.88184,1.58E-05,287.627594,2075.87524,49.2486992,0,-16.9780235,287.627594,0,0,-17.4657879,2.00E-05,2.23E-06,0.006490855,924.36,12.75,15.66,9.19,0.77,7.97,1.46,-1.03,0.09,7588814,8649764,46.59375,130.09375,154.34375,754.03125,1020.28125
20220325,5.95980978,-2.14275265,1770.91321,60.9165764,301.622162,8.90E-07,0,2072.54053,2.62E-05,286.776184,2072.5354,80.039444,0,-53.22789,286.776184,0,0,-36.2491379,3.25E-05,5.33E-06,0.005119735,931.97,13.54,18.01,9.05,0.31,3.28,2.67,-2.62,-0.38,12411324,14155608,47.65625,133.5,157.25,708.40625,916.4375
20220326,5.94742441,-3.70937681,1769.54041,107.554893,299.636322,4.94E-07,0,2069.18066,1.78E-05,286.303955,2069.17749,58.7713966,0,4.93709183,286.303955,0,0,-47.5589066,2.38E-05,5.57E-06,0.003898352,938.47,12.33,17.18,8.42,0,5.78,1.3,-0.42,-0.22,8537846,9742720,44.28125,122.53125,146.1875,686.34375,856.75
20220327,5.88352156,9.99106121,1768.06812,160.656036,297.751892,4.93E-07,0,2065.82397,2.29E-05,288.357117,2065.82031,74.9567795,0,22.638916,288.357117,0,0,-53.0645409,3.04E-05,7.03E-06,0.003846421,936.44,13.65,18.3,9.07,0.08,7.23,1.98,1.89,-0.1,15295194,17462524,40.25,111.03125,132.75,621.375,815.46875
20220328,5.98086405,2.95156431,1766.50488,50.972496,297.081818,1.53E-06,0,2063.59717,1.05E-05,287.524139,2063.58667,35.1327095,0,-5.98862934,287.524139,0,0,-18.8738613,1.42E-05,2.18E-06,0.010544398,931.67,13.91,15.88,10.84,0.42,9.31,1.35,0.97,-0.24,5453636,6229566,37.3125,102.75,122.03125,570.75,746.0625
20220329,5.8911972,8.87010384,1764.91467,71.2381134,296.217163,1.01E-06,0,2061.13696,1.65E-05,289.428406,2061.13184,52.8005219,0,-15.0273952,289.428406,0,0,-24.594553,2.14E-05,3.88E-06,0.005179869,933.33,13.95,17.19,10.97,0.09,10.62,1.08,-1.03,-0.04,3865932,4418570,34.375,95.53125,113.75,534.5625,689.125
20220330,6.54477167,-6.39021444,1763.2627,32.8976326,300.237091,2.82E-06,0,2063.51147,6.46E-06,286.691498,2063.49951,24.4010792,0,-5.58333874,286.691498,0,0,-20.4767933,9.89E-06,6.15E-07,0.011719138,939.86,12.19,16.74,8.55,13.8,10,2.16,-2.13,0.15,3891232,4449958,31.8125,88.6875,105.8125,502.78125,653.375
20220331,6.54030609,-8.73266888,1833.77795,52.3732491,316.866791,1.02E-06,0,2150.68188,6.03E-06,285.076324,2150.64429,20.1823215,0,7.84793234,285.076324,0,0,-33.0782204,8.18E-06,1.13E-06,0.037068144,948.19,10.77,14.29,7.12,5.34,8.94,1.33,-1.26,0.11,6210042,7105552,32.59375,91.90625,109.125,496.4375,651.84375
20220401,6.0989852,-4.29402637,1761.0625,136.425446,305.568848,1.52E-06,0,2066.63892,1.31E-05,285.629181,2066.6311,47.1540527,0,32.3616371,285.629181,0,0,-61.2050095,1.91E-05,4.52E-06,0.007530168,948.61,11.35,14.98,6.51,0.67,7.52,0.74,0.33,-0.07,12006434,13745688,30.46875,86.46875,104.875,525.875,675.3125
20220402,6.02025604,4.84694719,1760.10254,176.053741,303.442627,4.23E-07,0,2063.54688,1.91E-05,287.257965,2063.54541,64.8482666,0,32.2964554,287.257965,0,0,-74.0598297,2.63E-05,6.78E-06,0.001731503,944.25,12.98,18.15,7.87,0.24,7.98,1.5,1.32,-0.13,15693860,17976702,27.4375,78.0625,95.0625,505.59375,687
20220403,6.09890223,8.60817242,1758.94788,138.730011,301.941437,1.41E-06,0,2060.90967,1.59E-05,287.913635,2060.8894,56.5637512,0,38.7129555,287.913635,0,0,-34.8406715,2.29E-05,5.59E-06,0.020401504,940.35,12.65,16.5,9.63,3.99,8.77,1.37,0.36,-0.17,8624202,9883592,24.96875,70.375,85.6875,463.4375,666.15625
20220404,6.12664223,-2.43490934,1757.74634,69.2712326,302.540375,7.03E-07,0,2060.33569,4.84E-06,286.580536,2060.28662,17.7491417,0,22.2998981,286.580536,0,0,-31.6583004,7.20E-06,1.65E-06,0.048977435,942.42,11.02,13.56,7.7,0.98,9.83,0.45,-0.14,-0.07,5215970,5981194,22.75,63.90625,77.78125,423.4375,626.4375
20220405,6.02019262,6.76329184,1756.56702,140.876144,301.618317,1.43E-06,0,2058.19629,1.22E-05,288.544861,2058.18506,46.1060524,0,32.8935051,288.544861,0,0,-55.109684,1.87E-05,5.03E-06,0.010994586,941.22,13.11,19.34,8.63,0,9.45,1.14,0.68,-0.03,17642164,20242004,20.5,57.6875,70.5625,389.1875,583.84375
20220406,5.98057747,5.9528594,1755.35144,137.215256,300.069916,-1.10E-08,0,2055.427,1.34E-05,289.280426,2055.42139,47.6266441,0,20.0432949,289.280426,0,0,-63.5912666,1.93E-05,5.89E-06,0.005563271,940.83,14.62,20.36,8.04,0,10.62,0.93,0.58,0.02,16287010,18697190,18.25,51.375,63.15625,355.53125,537.4375
20220407,5.99163246,4.02911854,1754.08472,82.18927,299.104034,1.08E-06,0,2053.1958,9.59E-06,288.846222,2053.18872,34.1100044,0,-5.01797819,288.846222,0,0,-49.0672951,1.38E-05,3.16E-06,0.007073499,937.26,14.31,20.09,10.04,0.15,10.98,1.58,1.13,-0.32,13102970,15049990,16.53125,46.46875,57,322.28125,492.1875
20220408,5.8588376,14.8550949,1752.75,180.63475,296.798065,3.62E-07,0,2049.55225,2.34E-05,291.77182,2049.5481,88.9260712,0,10.1370573,291.77182,0,0,-66.7133636,3.61E-05,1.23E-05,0.004175123,932.17,18.32,23.77,11.9,0,11.14,0.96,0.05,-0.19,19399200,22294248,14.78125,41.78125,51.5,293.75,448.96875
20220409,5.7396698,19.6483765,1751.27539,195.350021,293.390869,3.44E-07,0,2044.66833,3.01E-05,294.512665,2044.66602,116.511421,0,-18.5208073,294.512665,0,0,-77.7069397,4.72E-05,1.68E-05,0.002124564,928.57,19.45,26.48,13.29,0.02,12.62,1.32,0.91,-0.3,20675572,23774346,13.09375,37.34375,46.21875,269.96875,409.40625
20220410,5.71013784,13.3643188,1749.62463,175.168488,290.435028,1.74E-07,0,2040.06018,2.49E-05,294.332184,2040.05969,94.8817902,0,7.00391817,294.332184,0,0,-59.9160652,3.85E-05,1.34E-05,0.000466958,927.28,20.26,24.71,14.91,0.36,15.06,1.45,1.04,-0.38,14933864,17181456,11.90625,33.78125,41.84375,249.0625,375.15625
20220411,6.4157486,-4.11775923,1747.74561,98.1977768,292.969543,3.78E-06,0,2040.72058,3.18E-05,290.950256,2040.71521,107.829498,0,-37.6146088,290.950256,0,0,-32.1106873,4.37E-05,8.10E-06,0.005348019,929.11,14.63,23.21,9.92,13.94,10.39,3.07,-3.03,-0.34,8818186,10150706,11.28125,31.21875,38.6875,230.625,348.28125
20220412,5.85854244,0.462868571,1746.17773,126.313896,296.384918,4.39E-07,0,2042.56323,2.28E-05,290.178223,2042.56287,80.3136139,0,-20.8401546,290.178223,0,0,-66.3760452,3.26E-05,9.31E-06,0.000595929,929.89,15.26,21.45,10.09,0.01,9.15,2.16,-2.06,-0.55,18700166,21538690,19.34375,48,54.0625,231.15625,352.53125
20220413,5.927742,11.0359011,1744.75171,128.959167,294.504242,7.66E-07,0,2039.2793,1.72E-05,292.022491,2039.25574,65.1078568,0,24.8799706,292.022491,0,0,-27.9324646,2.64E-05,8.47E-06,0.023307739,928.95,16.82,20.91,12.55,4.77,12.17,1.18,0.22,-0.11,10592328,12206498,21.125,52.9375,64.5,276.40625,376.28125
20220414,6.63984156,-20.1169834,1743.30701,23.8759499,299.743073,3.57E-06,0,2043.09265,2.19E-06,286.30661,2043.05017,14.7184553,0,18.4977722,286.30661,0,0,-10.7928934,5.97E-06,1.99E-07,0.042612106,933.29,11.61,14.61,7.7,22.54,11,1.97,-1.94,-0.29,1612156,1858914,22.46875,57.65625,68.5625,309.84375,401.0625
20220415,6.72846365,-22.9178448,1742.74695,28.8196545,311.000549,2.03E-06,0,2053.7854,1.68E-06,281.991699,2053.74756,9.53223801,0,27.9731979,281.991699,0,0,-14.234479,3.86E-06,1.55E-07,0.03799146,938.54,6.66,7.82,5.44,15.78,6.08,1.93,-1.92,-0.1,2705426,3121194,30.3125,83.28125,97.8125,377.90625,477.125
20220416,6.30998135,-1.35108006,1743.22046,101.392532,311.885101,9.18E-07,0,2055.1416,7.87E-06,284.904175,2055.10522,28.366127,0,49.3107567,284.904175,0,0,-25.0623379,1.15E-05,2.72E-06,0.036057208,937.7,10.21,12.38,6.18,3.59,6.98,0.76,0.05,-0.06,9253052,10678288,34.28125,99.25,122.4375,538.65625,599.375
20220417,6.21850204,-1.23377979,1743.56702,102.207809,310.454071,1.65E-06,0,2054.03076,9.36E-06,285.806854,2054.02148,36.3329468,0,21.3800659,285.806854,0,0,-45.725029,1.47E-05,3.72E-06,0.009612881,938.66,12.01,17.6,7.48,0.16,7.45,1.53,-0.68,-0.34,12792052,14766840,33.1875,96.125,120.9375,622.0625,748
20220418,6.08495045,4.17725706,1743.55347,157.380341,307.080048,8.50E-08,0,2050.63403,2.04E-05,287.590515,2050.63379,75.431221,0,17.8230877,287.590515,0,0,-59.9456024,3.06E-05,1.01E-05,0.000506723,940.19,14.42,18.91,9.64,0,7.02,1.1,-0.51,-0.06,16172982,18674942,31.75,90.65625,113.65625,604.375,838.09375
20220419,6.0197649,3.10859942,1742.99121,192.410065,303.781372,1.84E-07,0,2046.79346,2.06E-05,288.288025,2046.77161,79.254631,0,37.851902,288.288025,0,0,-72.1951141,3.21E-05,1.14E-05,0.020903135,936.65,15.08,20.24,9.18,0,8.3,1.26,1.1,0.1,18920338,21854178,29.375,83.78125,104.90625,567.40625,829.28125
20220420,5.95703173,13.5764351,1742.04175,209.242157,300.919617,5.63E-07,0,2042.96277,2.09E-05,290.491241,2042.9613,81.6562958,0,34.6560211,290.491241,0,0,-79.3472366,3.31E-05,1.16E-05,0.001494697,928.75,16.14,21.05,10.56,0,10.68,1.57,1.28,-0.18,21955704,25367706,29.375,79.625,98.4375,523.125,780
20220421,5.88022137,18.9439793,1740.87903,207.44455,297.739532,1.83E-07,0,2038.62012,2.32E-05,293.1474,2038.61877,97.3947601,0,17.2755814,293.1474,0,0,-73.8246841,3.95E-05,1.61E-05,0.001557637,925.65,18.82,24.38,13.32,0.07,12.9,0.9,-0.18,-0.35,20539592,23738208,27.34375,73.34375,91.21875,488.84375,721.53125
20220422,6.05352688,11.8432703,1739.60083,117.5998,297.140259,2.24E-06,0,2036.74487,2.09E-05,293.285309,2036.74121,77.7321396,0,-24.9647923,293.285309,0,0,-52.9898872,3.15E-05,8.37E-06,0.0038232,928.93,17.1,23.81,11.65,1.19,12.86,1.66,-1.58,-0.37,9868544,11409380,24.53125,65.90625,82.21875,455.84375,668.40625
20220423,6.53300905,20.6737442,1738.30933,183.634918,297.873718,1.73E-06,0,2036.20728,2.16E-05,295.744141,2036.18311,93.1450348,0,21.6146355,295.744141,0,0,-48.1973419,3.78E-05,1.44E-05,0.024112018,925.41,20.32,25.53,14.85,34.6,16.14,1.38,0.64,-0.54,18160808,21001998,22.28125,60.46875,75.875,447.03125,642.15625
20220424,6.83331013,-9.67143726,1738.47693,39.8495026,318.84436,3.48E-06,0,2057.32812,2.60E-05,289.961517,2057.32129,81.5285339,0,-81.9983826,289.961517,0,0,-49.9980507,3.31E-05,3.53E-06,0.006805355,925.69,14.07,17.65,9.43,27.84,10.45,3.02,-3.01,0.13,5890266,6814086,35.3125,103.28125,122.59375,537.25,709.90625
20220425,6.19998693,13.09305,1739.7699,210.546173,314.111206,-7.58E-09,0,2053.88135,2.40E-05,293.963318,2053.88135,101.286148,0,25.1731911,293.963318,0,0,-70.9879227,4.11E-05,1.71E-05,0.000196266,925.87,19.96,25.9,13.36,0,14.07,0.91,-0.55,-0.17,22202114,25690852,54.34375,165.34375,199.59375,763.5,887.1875
20220426,6.35271263,15.3088989,1740.26379,191.079437,310.361572,2.52E-07,0,2050.65747,2.11E-05,295.414337,2050.62524,90.3173141,0,24.5058937,295.414337,0,0,-60.9459267,3.66E-05,1.53E-05,0.032106314,927.29,20.05,25.59,14.19,0.97,16.46,0.85,0.29,-0.39,17145956,19846030,52.0625,159.8125,201.59375,890.71875,1103.4062
