time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,runoff
20201122,7.16124249,-25.3227901,2046.2522,13.2048397,345.275513,1.75E-06,0,2391.56812,5.55E-06,277.357208,2391.52783,18.0004063,0,12.0541296,277.357208,0,0,-8.47367859,7.30E-06,4.02E-14,0.040449966,958.99,3.51,5.08,2.5,7.4,0.59,3.56,-3.53,-0.4,2085416,2404348,18.257812,54.4375,67.671875,284.45312,352.71094,735.28125
20201123,6.96044254,-7.9490695,2047.70532,45.6717186,345.650269,1.22E-06,0,2393.38232,6.85E-06,279.787933,2393.35522,19.8940887,0,17.2216721,279.787933,0,0,-16.4994183,8.07E-06,6.66E-14,0.026743298,957.89,5.97,7.97,2.97,0.23,2.45,1.55,-0.26,-1.2,4199772,4774288,16.4375,49.15625,61.59375,288.34375,371.2578,773.5625
20201124,6.93047953,-8.17416477,2048.7395,18.669323,344.227997,1.13E-06,0,2393.01147,3.58E-06,280.356598,2392.96777,11.6313171,0,3.83892822,280.356598,0,0,-11.3726101,4.72E-06,2.08E-09,0.044039872,954.48,6.83,8.28,5.07,0.14,3.3,1.28,-0.57,-0.38,3147792,3545764,14.8359375,44.882812,57.007812,273.0078,382.14062,795.8281
20201125,6.91024256,-8.57746696,2049.02271,38.1493874,343.239319,2.53E-07,0,2392.26733,6.40E-06,280.93634,2392.26147,16.7797928,0,4.56765652,280.93634,0,0,-25.3818932,6.80E-06,1.54E-07,0.005475277,956.79,8.48,11.22,5.6,0,4.12,1.24,-0.7,-0.31,5538480,6209360,13.5859375,42.210938,53.742188,257.85938,376.21875,792.02344
20201126,6.89298439,-4.50157309,2048.90479,68.4759674,342.465668,2.50E-08,0,2391.37305,8.64E-06,281.761871,2391.37061,23.1114597,0,8.83187199,281.761871,0,0,-41.0318604,9.37E-06,7.09E-07,0.002728932,959.4,8.72,12.03,5.15,0.15,4.81,1.16,-0.25,-0.52,7073310,7911156,12.3359375,38.867188,49.75,244.92969,359.7578,765.2031
20201127,6.90066576,-3.23241901,2048.46216,56.850605,341.995148,3.55E-07,0,2390.47339,1.03E-05,282.274292,2390.45728,27.5657291,0,4.56691933,282.274292,0,0,-27.950552,1.12E-05,5.18E-07,0.016191807,961.38,8.95,11.97,6.17,0.43,4.29,1.85,-1.26,-0.91,5265446,5881300,11.4375,37.453125,47.109375,231.38281,341.96875,726.97656
20201128,6.87902594,-10.8898735,2047.87012,80.9529648,341.653198,5.46E-07,0,2389.53418,1.02E-05,281.051453,2389.52295,28.5717659,0,14.8035507,281.051453,0,0,-48.4679527,1.16E-05,8.79E-07,0.010817482,960.35,7.82,11.83,4.41,0.15,3.06,1.61,0.05,-1.03,8612526,9613008,10.921875,36.65625,46.25,222.17188,327.64844,689.9297
20201129,6.87656593,-1.29980373,2047.45398,50.3726921,341.30957,6.01E-07,0,2388.77734,6.14E-06,282.078888,2388.76416,17.534174,0,8.27848434,282.078888,0,0,-25.8567219,7.11E-06,3.66E-07,0.013750154,960.16,8.68,11.06,6.35,0.11,4.03,1.01,-0.31,-0.18,5136784,5732008,10.390625,34.773438,44.171875,216.59375,315.27344,660.5547
20201130,6.96346426,-5.80205536,2047.17102,20.6974754,341.748993,4.79E-07,0,2388.99194,2.43E-06,281.600952,2388.92017,7.1955657,0,3.58895016,281.600952,0,0,-15.7151184,2.92E-06,7.44E-09,0.07184878,959.13,8.23,10.49,6.23,3.16,5.69,1.44,-0.31,-0.81,3735004,4166956,10.0390625,33.5625,42.359375,210.17969,306.39844,638.46875
20201201,6.94236517,-10.0728111,2046.69861,20.4540005,342.571716,1.33E-06,0,2389.35278,2.24E-06,280.777374,2389.27002,8.82394981,0,5.16030455,280.777374,0,0,-16.5457134,3.58E-06,6.16E-09,0.082424223,958.46,7.5,9.05,5.18,0.8,5.08,1.81,-0.46,-1.39,2121758,2366812,9.9375,33.421875,41.734375,206.39062,305.25,625.2422
20201202,6.91842985,-10.2341681,2045.47791,50.2887001,342.16449,1.71E-06,0,2387.66968,9.47E-06,280.376495,2387.64258,27.9249916,0,1.18545675,280.376495,0,0,-31.4137383,1.13E-05,1.36E-07,0.027241409,961.03,7.59,11.27,4.52,1.03,1.82,2.17,-1.9,-0.88,6218752,6935640,9.7578125,32.992188,41.570312,207.30469,306.0625,624.53906
20201203,7.02726078,-11.9817333,2044.47791,21.9381962,343.299377,1.11E-06,0,2387.83789,2.60E-06,279.03302,2387.7771,9.15418053,0,13.1776514,279.03302,0,0,-11.5891867,3.71E-06,6.41E-10,0.060641721,961.53,5.2,6.2,3.87,3.4,2.46,2.09,-1.34,-1.44,2647962,2952740,9.46875,31.734375,40.039062,207.75781,302.5625,629.7031
20201204,7.00756025,-10.9501648,2044.17041,15.6318674,343.911682,7.29E-07,0,2388.16211,1.62E-06,278.644623,2388.08228,5.79718399,0,8.78657818,278.644623,0,0,-11.9974527,2.35E-06,1.59E-09,0.080058128,958.8,4.9,5.71,3.84,3.02,3.39,1.49,-0.36,-1.08,2020324,2252640,9.2421875,30.609375,38.390625,202.16406,298,628.2344
20201205,6.91455364,-5.16954374,2043.89331,23.9720173,343.109436,1.34E-06,0,2387.0686,2.71E-06,279.792053,2387.00269,9.98413372,0,5.56114244,279.792053,0,0,-13.5950842,4.05E-06,1.17E-09,0.065902501,955.79,6.42,7.67,4.22,0.39,3.44,1.31,-0.22,-0.48,2879466,3210296,9.1015625,30.007812,37.453125,194.6875,293.75,622.41406
20201206,6.89060593,-5.19853163,2043.0979,30.6403751,342.097931,1.31E-06,0,2385.22217,6.78E-06,280.299896,2385.1958,19.9472103,0,-3.76703501,280.299896,0,0,-19.6590996,8.09E-06,9.23E-10,0.026424959,957.28,7.41,9.5,5.82,0.08,2.25,1.78,-1.65,-0.26,4091120,4560336,9,29.703125,37.171875,189.89844,289.0078,616.1797
20201207,6.88386202,-6.82814598,2041.79871,25.6891518,341.337585,7.72E-07,0,2383.15503,5.93E-06,279.808624,2383.13623,16.5241241,0,0.225575656,279.808624,0,0,-15.7667894,6.70E-06,3.17E-14,0.018632617,959.34,7.09,9.28,5.69,0.03,1.39,1.81,-0.74,-0.99,5659612,6307652,8.875,29.117188,36.453125,188.17969,283.72656,607.7656
20201208,6.87478065,-4.44514894,2040.54944,26.2774696,340.738525,7.41E-07,0,2381.31494,3.97E-06,280.359894,2381.28833,11.6185942,0,5.07809067,280.359894,0,0,-14.0245733,4.71E-06,7.69E-10,0.026928458,953.44,6.74,8.78,5.15,0.18,3.51,1.38,-0.08,-0.32,3828340,4266628,8.7734375,28.554688,35.679688,184.45312,277.27344,595.9844
20201209,6.85604239,-10.9145174,2039.00012,51.5998306,340.232056,6.72E-07,0,2379.24243,1.01E-05,280.096619,2379.23242,27.1489887,0,-2.23135591,280.096619,0,0,-37.6067505,1.10E-05,2.20E-07,0.010285451,953.57,7.19,11.14,1.86,0.01,1.96,1.76,-1.71,-0.06,5860756,6530268,8.6875,28.367188,35.304688,180.42188,272.58594,582.9297
20201210,6.83992386,-8.56382179,2037.2804,69.9215546,339.555206,1.94E-08,0,2376.83716,7.72E-06,279.435822,2376.83545,20.0750275,0,8.31976604,279.435822,0,0,-50.0886345,8.14E-06,3.97E-07,0.001640651,953,6.15,10.28,1.4,0.02,1.37,1.18,-0.59,-0.47,5945332,6623728,8.6015625,27.875,34.632812,177.58594,267.26562,571.8906
20201211,6.82807302,-8.16865921,2035.48547,88.7651215,338.968719,-2.36E-08,0,2374.45557,9.53E-06,279.637787,2374.45386,25.4360733,0,12.4827328,279.637787,0,0,-59.0174522,1.03E-05,8.01E-07,0.001365414,952.54,7.24,11.67,1.18,0,1.78,1.17,-0.3,-0.2,7752106,8635240,8.5234375,27.507812,34,173.34375,258.71094,559.7969
20201212,6.82322359,5.70624924,2033.72742,66.8614273,338.50238,1.06E-07,0,2372.23413,8.93E-06,281.635071,2372.22974,23.3595924,0,3.27579546,281.635071,0,0,-34.5091362,9.47E-06,4.38E-07,0.004249986,950.23,7.82,10.99,3.03,0.01,2.42,1.72,-1.16,-0.07,5518442,6146440,8.4375,27.203125,33.59375,168.86719,249.85156,545.1406
20201213,7.07653761,-20.6721783,2032.00952,20.4553719,340.256012,1.74E-06,0,2372.29199,7.96E-06,277.419647,2372.26587,23.9216747,0,6.12374783,277.419647,0,0,-11.0923805,9.70E-06,5.47E-14,0.026535083,955.25,3.21,6.63,1.36,6.37,-3.21,4.47,-4.41,-0.52,2199636,2450500,8.3515625,26.953125,33.265625,165.30469,241.86719,530.4453
20201214,6.92900753,-13.05019,2031.49597,23.0690269,341.908142,1.44E-06,0,2373.44238,5.37E-06,276.637817,2373.40405,16.7984772,0,8.02153015,276.637817,0,0,-11.2979889,6.81E-06,4.79E-14,0.038254257,959.14,2.63,3.5,1.3,3.18,0.18,1.84,-1.49,-0.98,1729844,2494848,8.2734375,26.6875,32.945312,162.38281,235.72656,519.7422
20201215,6.90732288,-8.24723816,2031.15332,21.9509392,341.194092,1.13E-06,0,2372.39697,3.46E-06,277.325104,2372.3479,11.3147068,0,7.10350418,277.325104,0,0,-11.778409,4.59E-06,1.41E-14,0.049527947,960.24,3.66,5.63,2.07,1.31,1.24,1.36,-0.8,-0.57,2618196,3497304,8.1875,26.421875,32.617188,159.8125,230.04688,512.53125
20201216,6.94642687,-7.15152216,2030.68274,23.3955727,341.062958,8.08E-07,0,2371.80615,2.17E-06,277.766479,2371.74609,7.35427618,0,10.278429,277.766479,0,0,-12.9146118,2.98E-06,6.35E-09,0.060463641,959.59,3.81,5.22,2.54,3.32,1.67,1.71,-0.98,-1.21,2609472,3295484,8.109375,26.164062,32.328125,157.85938,225.11719,504.7422
20201217,6.86444712,-11.8522015,2030.12439,40.011528,340.570496,1.66E-06,0,2370.72632,7.07E-06,277.247253,2370.69482,21.5185947,0,-1.95720792,277.247253,0,0,-32.3069992,8.72E-06,1.63E-09,0.031340141,959.1,3.42,6.31,0.34,0.8,-0.22,1.72,-1.17,-0.52,3919852,4690800,8.03125,25.90625,32.328125,156.51562,222.63281,498.29688
20201218,6.83568001,-9.91430378,2028.79114,74.6909103,339.435822,4.36E-07,0,2368.24097,1.18E-05,277.328918,2368.22729,30.1314545,0,9.19705772,277.328918,0,0,-45.2796211,1.22E-05,2.10E-08,0.014067033,962.59,3.58,8.26,-0.63,0.18,-3.78,2.34,-2.08,-0.6,7303460,8544544,7.953125,25.648438,31.875,155.5,220.60156,494.07812
20201219,6.81540155,-14.8268251,2027.31116,81.9167633,338.514771,3.33E-07,6.31E-08,2365.83154,8.79E-06,276.458008,2365.82617,23.0228062,0,13.5110054,276.458008,0,9.47E-06,-60.2180061,9.33E-06,2.07E-07,0.005625735,964.33,3.43,7.94,-2.2,0.06,-2.88,1.16,-0.85,0.12,8404258,9657260,7.875,25.398438,31.460938,153.89844,217.53906,488.4297
20201220,6.79952955,-12.2629738,2025.83667,90.9728012,337.738525,2.81E-08,0,2363.57788,7.88E-06,276.071472,2363.57422,20.4453239,0,14.744463,276.071472,0,0,-68.0471649,8.29E-06,3.83E-07,0.002642813,963.02,3.36,8.97,-2.82,0,-2.81,1.12,-0.23,0.42,9675660,10989660,7.796875,25.148438,31.140625,152.09375,214.19531,480.59375
20201221,6.79407358,-1.43492401,2024.29346,71.1561432,337.184113,6.03E-09,0,2361.47974,6.02E-06,277.158691,2361.47876,15.0584249,0,15.3162584,277.158691,0,0,-42.2068329,6.11E-06,7.59E-08,0.00225105,958.14,3.1,7.89,-2.41,0,-0.97,1.18,-0.27,0.35,7693154,8673520,7.71875,24.898438,30.828125,150.42188,210.97656,472.39062
20201222,6.78776407,-2.03906322,2022.73096,43.9709969,336.770203,4.55E-08,0,2359.50513,6.70E-06,277.968689,2359.50098,16.640543,0,-0.103163153,277.968689,0,0,-29.472086,6.75E-06,5.16E-10,0.003920005,954.32,3.33,7.23,-2.62,0.02,-1.16,1.5,-1.02,0.68,6660282,7476288,7.640625,24.648438,30.523438,148.89062,207.94531,465.14844
20201223,6.77125502,-8.69641876,2020.76892,94.6720428,336.216644,-7.79E-08,0,2356.98975,1.03E-05,277.778168,2356.98608,26.8104305,0,8.48762035,277.778168,0,0,-68.0729752,1.09E-05,6.65E-07,0.00409684,954.6,4.18,10.77,-2.7,0,-1.69,1.37,-0.61,-0.17,9990624,11180656,7.5703125,24.40625,30.21875,147.44531,205.1875,459.02344
20201224,6.79455709,6.36583281,2018.96936,79.699852,335.861755,1.17E-07,0,2354.84131,7.00E-06,279.622406,2354.83081,18.587904,0,12.5215263,279.622406,0,0,-42.2117615,7.54E-06,4.23E-07,0.010119084,954.64,5.85,10.37,-2.72,1.44,1.7,0.9,-0.14,0.09,6710810,7497348,7.4921875,24.164062,29.921875,145.96875,202.74219,453.57812
20201225,6.89744854,-5.97962046,2017.67615,12.1843519,337.495667,-2.91E-07,0,2355.24829,4.67E-07,278.315033,2355.17139,0.434636414,0,2.53314686,278.315033,0,0,-15.1989565,1.76E-07,7.70E-10,0.07655742,951.86,4.55,6.41,1.91,2.7,3.44,1.42,-1.19,-0.32,1539642,1718396,7.421875,23.953125,29.65625,144.65625,201.0625,449.0625
20201226,6.78879786,-6.52683401,2016.59924,69.2324142,337.041382,1.10E-06,0,2353.66016,5.82E-06,279.012299,2353.64209,17.8490658,0,9.9880228,279.012299,0,0,-47.9291878,7.24E-06,3.23E-07,0.019578148,951.56,5.81,10.13,1.41,0.27,2.37,1.07,0.05,0.04,6862796,7656720,7.375,24,29.609375,143.38281,200.35156,446.60938
20201227,6.77799749,-0.767286897,2015.31226,46.1126022,336.374237,2.03E-08,0,2351.69458,4.86E-06,279.317657,2351.68701,12.2219172,0,7.81547928,279.317657,0,0,-26.8367825,4.96E-06,7.58E-08,0.008054843,950.13,4.97,9.11,0.49,0.2,2.48,1.3,-0.37,-0.18,5374556,5994640,7.296875,23.6875,29.359375,142.25,199.01562,444.75
20201228,6.83888292,-3.52860689,2013.62744,38.2185059,336.247681,1.82E-06,0,2349.88599,1.61E-05,279.231323,2349.87573,44.1226273,0,-19.252718,279.231323,0,0,-16.8770962,1.79E-05,5.87E-10,0.01091448,951.59,6.04,9.87,1.46,1.66,-1.59,4.73,-4.7,-0.37,4717330,5260512,7.25,23.523438,29.140625,141.03906,196.98438,440.54688
20201229,6.77507782,-27.5297127,2011.21228,65.2178345,336.265686,4.02E-07,0,2347.48022,1.73E-05,274.511292,2347.47803,43.7176781,0,-18.2633667,274.511292,0,0,-67.3088226,1.77E-05,1.36E-13,0.002328014,963.64,2.83,7.68,-1.5,0.08,-9.35,3.99,-3.91,-0.49,8425614,9521924,7.1640625,23.304688,28.992188,139.90625,195.53906,435.59375
20201230,6.75622082,-12.039835,2009.28931,97.6042023,335.470306,6.08E-09,1.96E-08,2344.76025,1.15E-05,274.922607,2344.76025,28.5284672,0,13.253089,274.922607,0,2.94E-06,-67.8609848,1.16E-05,2.61E-08,0.000668833,963.74,2.11,7.46,-1.81,0,-8.1,2.23,-2.15,-0.17,10620854,11951404,7.09375,23.007812,28.59375,138.71875,193.97656,431.73438
20201231,6.89543533,-6.94711494,2050.65649,78.3200302,342.260834,4.29E-08,3.57E-08,2392.92212,8.35E-06,275.494904,2392.91382,20.7094765,0,12.402916,275.494904,0,5.36E-06,-52.1510658,8.40E-06,6.30E-09,0.004854336,961.05,2.84,7.14,-1.92,0.01,-2.78,1.38,-0.32,-0.52,9551330,10712316,7.0234375,22.765625,28.265625,137.34375,191.69531,428.22656
20210101,6.73810959,-5.75289774,2006.64148,71.355278,334.453125,4.98E-08,0,2341.09814,6.48E-06,276.472321,2341.09424,16.256464,0,18.9512463,276.472321,0,0,-41.9013405,6.59E-06,5.77E-08,0.003548366,957.83,3.22,7.13,-0.95,0.04,0.12,0.94,0.16,-0.36,6621018,7411348,6.953125,22.546875,27.984375,135.92969,189.71094,423.96094
20210102,6.7329669,-2.93215585,2006.37378,67.937767,334.208923,8.08E-08,0,2340.58618,7.52E-06,276.980072,2340.58276,18.9063492,0,5.67328072,276.980072,0,0,-46.2874336,7.67E-06,6.12E-08,0.003368506,956.23,2.7,6.71,-0.72,0,-1.54,1.49,-1.27,-0.11,6593710,7372432,6.890625,22.320312,27.703125,134.60938,187.89844,419.64062
20210103,6.72764587,0.384313971,2005.90002,87.8050308,333.957062,-3.12E-08,0,2339.85938,9.08E-06,278.368469,2339.85742,23.2359619,0,13.3182058,278.368469,0,0,-50.8628654,9.42E-06,3.75E-07,0.002259468,957.48,5.09,9.4,0.38,0.09,0.65,1.36,0.45,-0.67,7828296,8746112,6.8203125,22.101562,27.429688,133.24219,186.10156,415.60156
20210104,6.72750998,0.210690022,2005.51611,64.3638458,333.816681,3.09E-07,0,2339.33984,6.74E-06,278.658905,2339.33276,17.7202377,0,6.04699183,278.658905,0,0,-40.382309,7.18E-06,1.37E-07,0.007092923,956.72,4.8,8.53,1.76,0.13,0.51,1.41,-1.17,0.1,5586708,6238784,6.7578125,21.898438,27.1875,132.07031,184.38281,411.66406
20210105,6.76271486,-0.22951518,2005.05847,45.8260307,333.899109,3.41E-07,0,2338.97998,7.30E-06,278.806671,2338.95801,18.842144,0,6.17767286,278.806671,0,0,-21.032526,7.64E-06,1.05E-09,0.022284754,958.36,4.28,8.82,0.68,0.29,-0.93,2.15,-1.99,-0.59,6862714,7661412,6.6875,21.6875,26.945312,131.27344,183.05469,407.85938
20210106,6.8468976,-14.7054005,2004.9375,20.297039,335.194702,1.87E-06,0,2340.16943,5.78E-06,276.354095,2340.13232,18.860199,0,3.06172204,276.354095,0,0,-13.0895557,7.65E-06,5.28E-14,0.037253503,957.68,2.98,5.24,-0.14,3.04,-2.92,3.3,-3.02,-1.25,2983786,3331028,6.625,21.46875,26.6875,130.25,181.98438,404.42188
20210107,6.83179235,-28.8625927,2004.92786,23.1548576,336.257721,1.35E-06,9.00E-07,2341.20557,9.24E-06,272.278473,2341.18579,26.1281605,1.65E-08,-7.54586411,272.278473,0,0.000135008,-33.4440231,1.06E-05,5.63E-14,0.019942533,962.52,-0.52,1.92,-4.16,2.16,-8.4,3.13,-2.95,-0.77,3078804,3652548,6.5625,21.265625,26.421875,128.85938,180.71875,401.46875
20210108,6.75001478,-16.3183632,2005.04272,102.051689,335.56424,2.09E-07,0,2340.61011,9.61E-06,273.44751,2340.60669,24.3266144,0,16.8403625,273.44751,0,0,-77.2031326,9.86E-06,4.82E-08,0.003206741,960.97,0.64,5.61,-4.44,0,-7.62,1.16,-0.48,0.2,10646428,13016612,6.5,21.046875,26.15625,127.484375,178.875,398.1875
20210109,6.74765539,-0.591791987,2005.12012,65.3921661,334.993286,2.46E-07,2.88E-08,2340.12231,6.31E-06,274.375153,2340.11353,16.1794758,0,9.37199211,274.375153,0,4.33E-06,-40.4251976,6.56E-06,2.35E-09,0.008929681,958.98,0.9,4.73,-3.62,0.05,-5.78,1.16,-0.82,0.18,5548198,6582340,6.4375,20.84375,25.90625,126.234375,176.90625,394.4375
20210110,6.73770046,-10.6353722,2004.64539,54.4447899,334.56311,2.20E-07,0,2339.21143,1.82E-05,274.197144,2339.20874,45.5305672,0,-37.3360786,274.197144,0,0,-56.8917694,1.85E-05,8.49E-14,0.002904308,962.56,2.33,6.26,-1.13,0.04,-10.38,3.55,-3.52,-0.32,6398314,7468072,6.375,20.640625,25.640625,125,175.07812,390.45312
20210111,6.72747326,-19.2223969,2003.62012,112.199417,334.07785,4.74E-09,0,2337.69849,1.36E-05,273.373322,2337.698,33.6976051,0,10.0206795,273.373322,0,0,-87.7061844,1.37E-05,8.03E-08,0.000521292,964.04,1.5,7.07,-2.17,0,-10.58,1.84,-0.83,1.13,10552184,12129276,6.3125,20.4375,25.390625,123.765625,173.34375,386.57812
20210112,6.72540665,-5.34482002,2003.13489,109.761238,333.793396,7.03E-10,0,2336.92871,8.53E-06,274.000671,2336.92822,21.1640797,0,14.8598709,274.000671,0,0,-79.079071,8.58E-06,4.71E-08,0.000378981,954.26,0.69,6.42,-4.42,0,-5.19,1.47,-0.37,-0.01,11909112,13538372,6.25,20.234375,25.140625,122.5625,171.65625,382.9375
20210113,6.71628618,-0.52467221,2002.72241,109.513893,333.513245,-1.28E-08,0,2336.23608,8.75E-06,275.489929,2336.2356,22.5827999,0,12.9709721,275.489929,0,0,-74.4850159,9.16E-06,4.18E-07,0.000539489,951.23,3.19,9.27,-4.51,0,-2.73,1.15,-0.46,0.46,11951302,13477540,6.1875,20.03125,24.890625,121.375,170,379.25
20210114,6.71744919,4.2267108,2002.21545,110.435478,333.334137,-1.35E-07,0,2335.55298,8.48E-06,276.881866,2335.55005,21.69277,0,9.87218857,276.881866,0,0,-74.6382446,8.79E-06,4.48E-07,0.003427723,949.03,3.16,9.74,-2.54,0,-1.11,1.62,-0.41,-0.04,12005950,13474384,6.140625,19.953125,24.96875,120.671875,169.15625,375.78125
20210115,6.70855331,19.6335678,2001.47314,110.68737,333.117493,2.69E-07,0,2334.59399,1.63E-05,280.932953,2334.59009,43.2737846,0,-4.83050966,280.932953,0,0,-52.5945206,1.75E-05,9.90E-07,0.003391312,950.39,7.09,13.26,-2.51,0,-0.24,1.97,-1.14,-0.19,12105336,13552088,6.109375,19.828125,24.796875,120,168.5625,373.20312
20210116,6.82147694,-13.7142878,2000.6499,14.7171593,334.195099,1.14E-06,0,2334.85693,1.23E-05,276.871094,2334.84521,33.171936,0,-26.1951199,276.871094,0,0,-21.4707279,1.34E-05,7.65E-14,0.012012357,961.79,5.26,7.44,1.87,1.81,-6.22,3.53,-3.18,-1.26,2686046,3003724,6.03125,19.65625,24.546875,119.015625,167.5625,370.875
20210117,6.71920156,-19.9310398,1999.98218,107.044792,333.969818,2.12E-08,0,2333.95312,1.35E-05,274.80838,2333.95215,34.1433182,0,9.84400749,274.80838,0,0,-82.9955215,1.38E-05,3.31E-07,0.001151087,962.96,3.67,8.71,-1.06,0,-9.05,1.25,0.13,0.37,12735362,14239224,5.96875,19.4375,24.234375,117.921875,166.71875,368.6875
20210118,6.72317743,-7.49019194,1999.68896,89.9200974,333.631439,-7.13E-08,0,2333.32251,6.70E-06,274.802612,2333.32153,16.4012794,0,22.3080807,274.802612,0,0,-58.6975746,6.65E-06,2.37E-08,0.002112213,953.55,1.67,7.65,-2.57,0,-2.2,1.52,-0.14,-0.32,10248658,11459284,5.90625,19.25,23.96875,116.65625,164.76562,366.42188
20210119,6.70864153,21.1956844,1999.32336,93.2498627,333.276917,7.45E-08,0,2332.60254,1.13E-05,280.14917,2332.60059,29.191721,0,6.5388341,280.14917,0,0,-36.304512,1.18E-05,4.74E-07,0.002330506,947.86,6.36,11.32,-2.32,0,-0.63,1.6,-1.24,-0.03,11149690,12468012,5.859375,19.21875,23.84375,115.40625,162.73438,362.57812
20210120,6.71491909,-1.99553013,1998.97229,26.2169628,333.083496,3.34E-08,0,2332.05933,4.37E-06,279.234344,2332.05591,10.8800278,0,-2.27676582,279.234344,0,0,-19.6183414,4.41E-06,4.97E-09,0.003566519,950.53,6.59,10.37,0.56,0.01,2.43,0.98,-0.26,-0.29,3076264,3440320,5.921875,19.4375,24.03125,114.640625,161.45312,358.39062
20210121,6.69672394,5.24201727,1998.5354,107.259514,332.751404,9.50E-09,0,2331.28882,1.04E-05,280.996979,2331.28687,28.7254829,0,11.8139772,280.996979,0,0,-61.4757156,1.16E-05,1.23E-06,0.001957461,951.99,7.85,13.71,-0.09,0,2.87,1.08,0.42,0.4,11957820,13375896,6.109375,19.9375,24.65625,114.546875,160.90625,354.95312
20210122,6.70411777,8.08452988,1997.90625,91.3400116,332.601868,2.05E-08,0,2330.51074,9.04E-06,281.6474,2330.5083,24.0917397,0,18.3620338,281.6474,0,0,-40.7959938,9.77E-06,7.03E-07,0.002658495,949.29,8.1,12.58,2.37,0.12,4.08,1.71,0.73,-1.09,8269162,9251716,6.546875,20.3125,25.140625,115.8125,160.90625,352.46875
20210123,6.71889925,11.7764893,1997.14124,88.4607468,332.507812,1.52E-07,0,2329.65576,1.22E-05,283.25296,2329.64868,32.431839,0,15.5833302,283.25296,0,0,-28.6618347,1.31E-05,8.32E-07,0.006733927,945.71,9.43,12.75,5.74,1.29,3.8,1.8,-1.3,-0.77,7833882,8767084,7.46875,22.015625,26.484375,119.71875,162.92188,351.73438
20210124,6.82425642,-5.5677886,1996.92944,15.0760469,334.087769,1.41E-06,0,2331.05127,6.91E-06,280.630554,2331.01733,20.5423622,0,-9.46671867,280.630554,0,0,-9.57366085,8.33E-06,1.79E-09,0.034010202,948.67,7.57,8.88,6.27,2.63,3.7,3.06,-2.97,-0.55,1386622,1552008,8.375,24.015625,28.796875,129.4375,170.42188,356.17188
20210125,6.7212348,-11.4534979,1996.12317,87.0334396,333.860809,8.73E-08,0,2329.98511,1.56E-05,278.92923,2329.98413,40.3763351,0,1.86917305,278.92923,0,0,-56.2473297,1.64E-05,6.72E-07,0.001063908,954.86,7.67,13.08,2.28,0,-2.63,2.34,-1.82,-0.63,12198782,13656196,8.71875,25.203125,31.265625,143.64062,182.3125,369.85938
20210126,6.7406888,4.92091513,1995.73438,74.1755066,333.461884,2.98E-07,0,2329.21411,1.04E-05,280.778931,2329.19629,27.1720104,0,12.9019794,280.778931,0,0,-29.1754284,1.10E-05,3.23E-07,0.017831506,952.75,6.44,11.25,2.04,0.01,1.43,1.74,-0.45,-1.02,8612128,9643024,8.0625,23.59375,30.0625,152.0625,193.28125,389.26562
20210127,6.71787357,-8.1304512,1995.50317,70.4012222,333.469604,5.41E-07,0,2328.98291,7.55E-06,279.636475,2328.97241,21.0609875,0,8.41666794,279.636475,0,0,-49.0616531,8.54E-06,4.53E-07,0.010086025,956.24,7.16,13,1.54,0,1.42,1.57,-0.68,-0.19,9932850,11124184,7.625,22.109375,27.890625,148.39062,200.625,404.21875
