time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,runoff
20130220,4.4232049,12.6029778,518.835266,136.963699,204.668839,8.96E-07,0.0076158,724.666199,5.44E-06,274.872284,723.504028,16.5169125,1.32E-05,53.8163948,274.872284,1.36E-07,1.14238,-49.1072998,6.83E-06,3.58E-07,0.019726647,867.28,1.43,4.42,-1.21,0.43,-1.92,0.86,0.28,-0.25,6150030,8615092,6.40625
20130221,4.38662004,-3.51661325,518.882446,105.459061,204.892502,1.53E-06,0.003151467,724.259216,6.81E-06,274.730927,723.774902,21.5380154,3.03E-06,38.1337624,274.730927,8.71E-08,0.472724944,-46.9995575,8.82E-06,3.94E-07,0.011544078,870.42,1.91,6.41,-1.85,0.52,-2.79,0.94,-0.24,-0.67,6963244,9428722,6.46875
20130222,4.32471371,11.2679739,518.92511,160.202072,204.502686,8.33E-07,0.00096136,723.596497,7.32E-06,276.880615,723.427734,21.9091358,3.19E-06,63.2934685,276.880615,1.08E-08,0.144205481,-62.6039505,8.89E-06,7.29E-07,0.024454124,869.8,3.96,9.1,-2.21,0.04,-0.55,1.19,0.88,-0.07,12247964,15678684,6.53125
20130223,4.30049753,7.33436632,518.912598,122.652527,204.027069,1.51E-06,0.000203766,722.994568,7.09E-06,277.78418,722.939636,22.952343,1.76E-07,46.9173012,277.78418,-2.77E-09,0.03056523,-45.1853905,9.30E-06,7.02E-07,0.024348158,866.07,4.48,8.55,-0.21,0.63,0.77,1.02,0.87,-0.12,8855010,10744760,7.46875
20130224,4.28710651,10.1557617,518.8349,154.607132,203.508957,7.13E-07,1.33E-05,722.362732,7.05E-06,279.10675,722.344116,21.4056435,4.64E-08,61.4906616,279.10675,-2.50E-10,0.001997594,-61.5335999,8.68E-06,9.19E-07,0.016826829,863.51,5.41,10.48,1.29,0.23,1.59,0.99,0.55,0.04,12368648,14500258,9.25
20130225,4.26757812,1.27036858,518.704285,117.328987,203.067688,1.53E-06,0,721.778198,8.52E-06,278.474274,721.771851,26.8780155,0,33.2315788,278.474274,0,0,-55.9538498,1.09E-05,8.46E-07,0.006254643,864.85,5.79,12.03,-0.36,0.07,0.31,1.13,-0.61,-0.75,9905258,11386776,11.0625
20130226,4.24201298,13.722579,518.517883,167.705994,202.422409,2.56E-08,0,720.942017,8.42E-06,280.693054,720.940125,24.2929554,0,56.6153908,280.693054,0,0,-73.0667877,9.85E-06,1.40E-06,0.001716062,863.82,6.76,13.9,-0.15,0.01,1.87,1.22,0.57,-0.42,14071884,16006534,11.90625
20130227,4.24507999,16.6612701,518.274719,137.149704,201.912949,2.72E-07,0,720.201355,8.36E-06,282.32077,720.187561,24.2702522,0,40.4336319,282.32077,0,0,-55.7765503,9.84E-06,1.20E-06,0.013677501,859.2,8.57,14.26,1.83,0.82,4.22,1.18,0.74,0.06,11499864,13010276,12.40625
20130228,4.14669514,-16.7069511,518.017151,78.94561,201.432953,1.25E-06,0,719.453308,2.36E-05,276.988159,719.449951,63.3793221,0,-20.5202618,276.988159,0,0,-52.8128319,2.57E-05,8.41E-07,0.003229089,862.9,3.13,7.1,-2.06,0.58,-13.31,2.75,-2.31,-1.47,6705750,7571970,12.8125
20130301,4.15850401,-17.5777435,517.656555,112.390785,200.215729,8.73E-07,3.05E-07,717.878296,1.37E-05,274.106873,717.872131,37.0488777,4.08E-09,52.3290672,274.106873,0,4.57E-05,-40.5938835,1.50E-05,4.60E-07,0.00598029,870.31,-0.23,2.37,-2.15,0.78,-12.42,1.73,-1.16,-1.26,7130314,8056332,12.40625
20130302,4.14861488,1.99093294,517.185242,182.567245,199.558823,1.20E-07,0,716.744812,1.17E-05,276.679718,716.744019,31.7200603,0,55.8711967,276.679718,0,0,-92.9827805,1.29E-05,1.07E-06,0.000713351,873.47,5.02,10.55,-1.43,0,-6.72,0.84,-0.56,-0.19,17050486,19525480,11.34375
20130303,4.11325645,6.51851559,516.660461,185.645477,198.784256,1.52E-09,0,715.444824,1.33E-05,278.367828,715.444763,36.6288681,0,47.9595108,278.367828,0,0,-94.5349808,1.49E-05,1.59E-06,0.000116567,871.83,7.5,12.76,0.91,0,-5.17,1.05,0.44,0.48,17716612,20149624,10.375
20130304,4.11590195,6.27912045,516.079773,153.187546,198.191025,3.89E-10,0,714.270874,1.16E-05,279.077362,714.270874,31.9048119,0,30.7367573,279.077362,0,0,-84.2641373,1.29E-05,1.32E-06,6.49E-05,868.2,7.07,12.71,0.47,0,-2.63,1.43,1.12,0.11,16892392,19135592,9.5625
20130305,4.10945654,18.0863209,515.462402,185.985107,197.688095,1.97E-10,0,713.150574,1.12E-05,281.749329,713.150513,31.7505436,0,55.5314522,281.749329,0,0,-80.6015549,1.29E-05,1.64E-06,4.42E-05,865.38,8.39,14.66,1.45,0.01,1.34,1.43,0.74,0.16,17855886,20184776,8.90625
20130306,4.05323696,1.82137156,514.805847,174.740921,196.939758,8.92E-09,0,711.745789,1.50E-05,281.08432,711.745605,42.3150902,0,39.0272522,281.08432,0,0,-91.5883408,1.72E-05,2.12E-06,0.000166312,868.37,9.63,16.38,1.05,0.01,-2.43,1.3,-0.3,-0.29,17702218,19993428,8.5
20130307,4.06468964,13.0126657,514.095764,188.391342,196.318848,-3.61E-08,0,710.415161,1.22E-05,283.013855,710.414429,34.9844246,0,50.335186,283.013855,0,0,-90.0547333,1.42E-05,2.07E-06,0.000520666,865.51,11.13,17.61,1.57,0,3.65,1.39,0.93,0.3,18158572,20506696,8.1875
20130308,4.02450275,20.0807762,513.350403,189.90329,195.674911,3.63E-08,0,709.025696,1.49E-05,285.470917,709.025391,43.2108421,0,34.9636383,285.470917,0,0,-91.641243,1.75E-05,2.53E-06,0.000361156,858.76,11.87,19.4,5.43,0,4.84,1.73,1.42,-0.1,18259332,20622244,7.78125
20130309,3.90252256,3.05842829,512.548218,175.856537,194.527802,3.66E-08,0,707.076355,2.57E-05,283.055695,707.075928,70.112381,0,17.8149128,283.055695,0,0,-84.8740845,2.84E-05,2.69E-06,0.000386141,862.85,8.03,15.92,1.08,0,-4.9,2.52,-2.11,-1.23,18125092,20474400,7.3125
20130310,4.01928806,3.49151158,511.658081,85.0302048,193.86055,1.35E-06,0,705.52301,1.56E-05,281.768768,705.518494,44.1314888,0,22.7128906,281.768768,0,0,-14.6916285,1.79E-05,9.13E-07,0.004407341,861.84,7.43,10.84,1.71,0.02,-3.24,1.67,0.71,-1.39,5224288,5902920,6.9375
20130311,4.20289993,2.09454513,510.776978,83.1793137,194.381744,1.91E-06,0,705.170837,7.42E-06,281.622192,705.158691,24.4670277,0,48.271637,281.622192,0,0,-8.3469162,9.92E-06,5.87E-07,0.012106466,858.47,6.69,9.58,1.77,2.39,3.2,1.29,0.37,-0.57,4836989,5466333,6.65625
20130312,3.9948678,-6.0877943,510.01239,161.156815,194.717041,1.48E-07,0,704.729919,1.73E-05,280.812225,704.729248,47.101017,0,31.6455402,280.812225,0,0,-88.5071945,1.91E-05,1.68E-06,0.000489074,862.36,7.99,14.71,-0.69,0.01,-2.37,1.33,-0.93,-0.6,16158394,18264834,7.15625
20130313,3.97370768,14.9023018,509.236511,196.540192,193.849915,4.76E-07,0,703.089111,1.68E-05,283.453217,703.086243,47.4461937,0,63.3848495,283.453217,0,0,-70.7964249,1.92E-05,1.95E-06,0.002698672,864.52,8.89,15.41,0.14,0.31,0.39,1.85,1.39,-0.83,16823494,19020610,6.96875
20130314,4.11654663,-6.66490746,508.439056,61.6480217,194.114502,1.11E-06,0,702.564514,4.22E-06,280.194061,702.553467,14.0779095,0,19.9435368,280.194061,0,0,-34.2967072,5.71E-06,3.77E-07,0.010962779,866.03,4.89,8.18,0.82,0.88,2.77,1.28,0.85,-0.91,3432087,3881420,6.5625
20130315,4.10098219,16.9301891,507.702515,150.723282,194.268387,9.31E-07,0,701.982971,9.53E-06,283.962036,701.970886,28.9760437,0,73.1506577,283.962036,0,0,-31.6551914,1.17E-05,1.29E-06,0.012084676,862.38,9.9,15.17,1.66,0.27,5.14,1.5,1.13,-0.42,13716765,15514580,6.40625
20130316,4.21445274,8.9525671,507.026306,101.84478,195.059219,2.87E-06,0,702.095886,8.20E-06,284.691132,702.085327,29.6161385,0,36.2782059,284.691132,0,0,-27.0010281,1.20E-05,9.41E-07,0.010366185,863.35,9.33,14.3,2.22,2.35,6.32,0.94,-0.47,-0.43,7209668,8156763,6.25
20130317,3.97962689,-8.65057373,506.440613,200.980621,194.846298,9.75E-08,0,701.287292,1.83E-05,282.030426,701.286987,52.2817726,0,63.1637573,282.030426,0,0,-94.19487,2.12E-05,2.76E-06,0.00035823,861.8,11.82,17.39,4.5,0,-3.52,1.25,-0.68,0.26,19372458,21920468,6.59375
20130318,3.96546555,17.7983685,505.794495,184.322845,193.756195,1.03E-08,0,699.551758,1.57E-05,285.149292,699.550659,45.3018875,0,54.4722099,285.149292,0,0,-66.739357,1.84E-05,2.65E-06,0.001075867,857.64,12.33,18.2,6.48,0,0.52,1.41,0.83,0.24,18397842,20821962,6.40625
20130319,3.97868204,3.30961251,505.082489,147.176849,193.156403,6.71E-07,0,698.242432,1.57E-05,284.299164,698.238892,45.4494133,0,16.9658871,284.299164,0,0,-81.4574203,1.84E-05,2.08E-06,0.003554767,858.68,12.48,18.68,4.37,0.13,0.54,1.17,-0.5,-0.05,16963072,19202112,6.15625
20130320,3.86592889,17.6342831,504.316345,209.1633,191.941864,6.03E-08,0,696.259033,2.09E-05,286.895142,696.258179,60.0004387,0,31.5597973,286.895142,0,0,-99.9618149,2.43E-05,3.40E-06,0.000824663,861.03,11.5,19.42,4.68,0.01,0.79,1.92,1.59,-0.39,20087684,22743404,6.0625
20130321,4.04722023,-7.82053566,503.483429,130.175751,191.854752,1.17E-06,0,695.341064,1.28E-05,282.704926,695.338074,37.9172249,0,39.387001,282.704926,0,0,-60.6962929,1.54E-05,1.42E-06,0.002888334,856.68,10.11,16.02,4.35,1.39,4.43,1.78,0.53,0.16,12979198,14698172,5.96875
20130322,3.88617969,7.11871529,502.670837,168.695694,191.220337,1.37E-07,0,693.891724,1.75E-05,285.01178,693.891113,49.7501984,0,36.6048698,285.01178,0,0,-75.2232819,2.02E-05,2.57E-06,0.000563306,860.49,11.2,19.01,4.7,0.01,0.78,1.18,0.09,-0.99,15680762,17761202,6.75
20130323,3.90448546,8.03909492,501.81012,198.77597,190.526535,3.81E-08,0,692.33728,1.45E-05,285.363129,692.33667,42.1814957,0,59.1724014,285.363129,0,0,-89.3812256,1.71E-05,2.59E-06,0.000614065,859.78,11.91,19.59,2.71,0.07,1.29,1.24,-0.11,-0.21,19213886,21767224,6.8125
20130324,3.9065671,10.6379995,500.91745,196.510529,190.004852,3.85E-07,0,690.924988,1.39E-05,285.977692,690.922302,41.015625,0,74.0249863,285.977692,0,0,-70.829895,1.66E-05,2.32E-06,0.002684729,858.75,11.56,18.84,3.82,0.07,3.57,1.63,0.71,-0.44,19485172,22078928,6.40625
20130325,4.18835115,-15.8925066,500.056122,102.84346,191.164749,2.54E-06,0,691.234131,8.06E-06,281.249664,691.220764,28.0323143,0,46.4192505,281.249664,0,0,-44.2959061,1.14E-05,7.59E-07,0.013273441,861.39,7.81,13.36,0.94,2.75,4.15,1.29,-0.82,-0.6,8375642,9492470,6.25
20130326,3.93668747,1.89989972,499.333984,221.948257,191.279572,2.36E-07,0,690.61377,1.31E-05,282.558411,690.613525,38.5343094,0,81.7937012,282.558411,0,0,-99.7135086,1.56E-05,2.24E-06,0.000211748,862.27,10.19,16.28,2.52,0,-1.29,1.3,0.52,0.39,21017986,23825400,6.5
20130327,3.92596221,13.1411152,498.601593,216.278915,190.678665,1.20E-09,0,689.28064,1.26E-05,285.240509,689.280151,37.2114563,0,80.3175735,285.240509,0,0,-85.6016235,1.51E-05,2.52E-06,0.000400591,860.51,12.93,18.59,5.3,0,2.23,1.22,0.72,0.41,20347646,23070134,6.28125
20130328,3.85138655,15.5496283,497.827881,208.244537,189.815659,7.81E-07,0,687.645447,1.89E-05,287.133972,687.643372,56.7938652,0,45.2127075,287.133972,0,0,-90.6858063,2.30E-05,3.35E-06,0.001899616,861.79,12.44,20.69,4.49,0.02,1.59,1.35,0.22,-1.01,19152394,21719498,6.03125
20130329,3.92223573,0.506693363,496.999115,162.768524,189.29155,7.95E-07,0,686.294678,1.19E-05,285.225555,686.290649,36.4429359,0,62.2657356,285.225555,0,0,-63.5553207,1.48E-05,2.13E-06,0.004012744,861.08,12.38,18.34,5.57,0.01,4.6,1.71,1.1,0.05,16994628,19276454,5.9375
20130330,3.8333292,18.2823524,496.157806,216.845016,188.684937,4.74E-07,0,684.845215,1.75E-05,288.051392,684.842651,52.3186378,0,61.6405487,288.051392,0,0,-84.5980301,2.12E-05,3.27E-06,0.002467507,862.66,13.36,20.35,6.25,0.02,3.42,1.15,0.33,-0.86,20211714,22929828,5.875
20130331,4.13137293,-3.12182164,495.302429,145.954468,189.302979,2.00E-06,0,684.63501,1.09E-05,285.239899,684.605225,36.1013947,0,64.3648148,285.239899,0,0,-48.616703,1.46E-05,1.74E-06,0.029608754,862.65,12.12,16.88,5.14,0.4,6.74,1.85,1.48,0.05,14156588,16063558,5.8125
20130401,3.8123467,11.1167002,494.703003,218.197647,189.220978,1.84E-06,0,683.927734,2.36E-05,286.820129,683.924011,71.2996292,0,62.6049042,286.820129,0,0,-73.1725311,2.89E-05,3.50E-06,0.00374139,864.76,12.24,18.09,7.06,0.16,-1.78,2.08,-1.17,-1.59,21050190,23890738,5.78125
20130402,4.25320768,-11.2509356,494.227386,39.1694908,190.592331,2.53E-06,0,684.840942,5.04E-06,281.902557,684.819641,19.6480446,0,26.4597759,281.902557,0,0,-4.31642818,7.97E-06,3.92E-07,0.021204429,861.59,7.66,9.2,6.05,6.35,5.73,1.39,0.82,-1.07,3632392,4123476,5.75
20130403,4.0853157,11.1202106,493.919159,99.4506836,191.576187,2.87E-06,0,685.510925,8.07E-06,285.847443,685.4953,30.8682995,0,26.1627541,285.847443,0,0,-31.2939205,1.25E-05,1.58E-06,0.015586815,855.8,11.15,15.19,8.02,1.33,7.91,1.63,1.22,-0.26,8210536,9322852,7.34375
20130404,4.45294952,-19.9749031,493.798828,53.8127861,195.026672,3.46E-06,0,688.834656,1.43E-05,280.934692,688.825317,45.1374588,0,5.79726171,280.934692,0,0,-22.8735485,1.83E-05,5.38E-07,0.00914912,859.7,7.22,11.87,1.28,5.57,2.02,2.39,-2.07,-0.58,6034072,6859654,7.875
20130405,4.048141,-25.5032482,493.911682,113.544937,195.213348,7.30E-07,0,689.126343,1.72E-05,276.421875,689.124939,47.0984421,0,22.6809216,276.421875,0,0,-69.2662735,1.91E-05,1.16E-06,0.001327321,866.88,4.66,8.48,-0.77,0.18,-9.96,1.99,-1.62,-0.8,13655104,16326620,9.59375
20130406,3.97390032,5.50039291,493.961334,236.960739,193.891876,2.61E-09,0,687.853333,1.51E-05,280.873108,687.853149,43.6200218,0,85.6227722,280.873108,0,0,-102.213646,1.77E-05,2.58E-06,0.000124095,860.93,8.12,13.43,2.12,0,-4.23,1.7,1.4,0.28,21841996,25702908,9.65625
20130407,3.99991512,4.86097336,493.895294,176.534531,193.065994,1.91E-07,0,686.962646,1.19E-05,281.915741,686.961304,34.7129326,0,67.3045959,281.915741,0,0,-69.6540909,1.41E-05,2.01E-06,0.001383718,858.43,8.86,14.31,1.4,0.02,0.23,1.51,0.44,0.3,16329212,18873334,8.75
20130408,3.89116597,-2.40399241,493.762939,188.656235,191.998535,1.36E-06,0,685.764282,2.09E-05,280.871887,685.761414,60.1591682,0,64.7229919,280.871887,0,0,-66.1807404,2.44E-05,2.14E-06,0.002821608,865.71,6.28,10.6,1.83,1.2,-5.36,2.12,-1.53,-1.42,16244856,18605518,7.9375
20130409,3.90574002,-2.26555848,493.530487,229.065018,190.835419,9.63E-08,0,684.366272,1.43E-05,281.123352,684.365906,41.2781181,0,96.6285172,281.123352,0,0,-93.4220428,1.67E-05,2.36E-06,0.000354702,867.84,7.7,14.3,0.14,0,-4.71,1.22,-0.62,-0.48,21153474,24229492,7.59375
20130410,3.89338279,5.06241798,493.207886,229.602676,190.006134,3.05E-07,0,683.215881,1.33E-05,282.719635,683.21405,40.3018684,0,99.0580368,282.719635,0,0,-85.1756516,1.63E-05,2.75E-06,0.001852584,867.21,10.91,16.06,3.37,0.01,-2.43,0.85,0.09,0.29,21183098,24167594,7.0625
20130411,3.90420222,10.2289963,492.825531,217.570175,189.433594,6.95E-07,0,682.261658,1.22E-05,284.422729,682.258972,38.6504021,0,83.3219223,284.422729,0,0,-85.3657608,1.57E-05,2.75E-06,0.002532898,867,11.93,17.6,6.09,0.15,2.11,1.14,0.92,0.3,20426716,23257028,6.5
20130412,3.88583827,11.3065634,492.4039,195.979019,188.924225,4.88E-07,0,681.329651,1.23E-05,285.678253,681.328064,38.3839035,0,68.0184784,285.678253,0,0,-78.2676086,1.56E-05,2.78E-06,0.001522179,866.47,12.74,18.38,6.99,0.03,2.57,1.18,0.89,0.39,19649354,22357602,6.15625
20130413,3.88776493,7.76278877,491.949249,201.939117,188.501099,8.53E-07,0,680.452087,1.49E-05,285.87619,680.450317,45.8436623,0,61.1920624,285.87619,0,0,-87.1385193,1.86E-05,2.88E-06,0.001746712,863.9,13.95,19.78,9.09,0.52,2.05,1.28,0.51,0.67,18568050,21125756,5.96875
20130414,3.74876356,17.1257744,491.457581,240.741913,187.348923,1.22E-08,0,678.806702,2.06E-05,288.387695,678.806458,63.8093567,0,53.5209312,288.387695,0,0,-106.2817,2.59E-05,5.28E-06,0.000193459,860.23,15.02,22.29,6.92,0,1.35,1.99,1.55,0.19,22750616,25888408,5.875
20130415,3.92360783,7.11429071,490.871185,196.355804,187.038727,1.12E-06,0,677.9151,1.34E-05,287.211365,677.909973,43.4095345,0,76.8130341,287.211365,0,0,-69.0188599,1.76E-05,3.08E-06,0.005192891,856.33,14.66,20.55,10.39,0.54,4.28,0.91,0.62,0.23,17238030,19619744,5.78125
20130416,3.70725393,20.9830475,490.278412,240.838043,186.210754,8.30E-08,0,676.489685,2.27E-05,290.655121,676.489075,70.0665512,0,39.5957451,290.655121,0,0,-110.189133,2.84E-05,5.63E-06,0.000528566,855.28,16.59,24.53,7.42,0.01,0.82,1.25,0.54,-0.17,22751028,25919390,5.75
20130417,3.69390702,16.9171257,489.609589,240.467239,184.862488,2.74E-09,0,674.472168,1.90E-05,291.147369,674.472046,60.45224,0,67.3165741,291.147369,0,0,-95.7786255,2.45E-05,5.55E-06,8.14E-05,853.53,16.58,23.99,8.33,0,6.21,2.24,1.66,-0.5,23007172,26237284,5.6875
20130418,4.11261702,1.26793873,488.853271,188.855316,185.176239,4.19E-06,0,674.039856,1.54E-05,289.227783,674.02948,57.8452568,0,91.2199936,289.227783,0,0,-38.5383949,2.35E-05,3.85E-06,0.010335752,854.35,16.19,22.66,9.49,2.7,9.33,2.5,1.67,-1.47,18939444,21619762,5.65625
20130419,4.43442011,-24.3718567,488.45343,56.815258,192.384964,2.34E-06,0,680.847168,6.86E-06,280.890106,680.838318,23.882349,0,7.05896187,280.890106,0,0,-50.2489967,9.68E-06,4.86E-07,0.008792765,860.62,6.39,10.71,1.26,2.47,4.06,1.36,-1.07,-0.73,6453718,7375908,6.28125
20130420,3.98457479,1.92743909,488.442169,190.736176,192.072784,6.70E-08,0,680.515808,9.71E-06,284.120911,680.514771,31.1632633,0,85.5211868,284.120911,0,0,-72.1210938,1.26E-05,2.86E-06,0.000868341,862.89,10.8,18.3,4.98,0.04,3.19,1.35,0.68,-1.07,21887386,25037994,7.125
20130421,4.13093472,11.2957458,488.38501,143.776047,191.845642,2.57E-06,0,680.24707,9.23E-06,286.397858,680.23053,35.1581421,0,74.0047913,286.397858,0,0,-23.3133354,1.43E-05,2.46E-06,0.016408349,859.62,12.19,16.87,8.03,1.61,7.16,1.59,1.35,-0.5,11614542,13298416,6.96875
20130422,4.20506859,-0.56831789,488.389282,61.1293068,193.375122,2.68E-06,0,681.784485,5.05E-06,284.85849,681.764343,21.4937191,0,10.618227,284.85849,0,0,-29.5861607,8.71E-06,9.90E-07,0.020093236,860.21,10.66,15.09,7.54,2.98,7.85,1.06,-0.65,-0.53,7982346,9148478,6.625
20130423,4.17685175,1.669204,488.512695,93.8148499,194.180298,2.93E-06,0,682.700928,6.38E-06,285.145874,682.692993,26.5428791,0,19.1077709,285.145874,0,0,-46.4895554,1.08E-05,1.45E-06,0.007928791,863.85,14.34,18.67,9.87,0.03,6.2,1.01,-0.51,-0.09,12604670,14461210,6.46875
20130424,3.94745159,13.8351517,488.640594,223.826889,192.868546,7.10E-08,0,681.511536,1.54E-05,288.507812,681.509094,53.260376,0,81.3211288,288.507812,0,0,-75.4059753,2.16E-05,6.08E-06,0.002403871,863.34,16.35,22,10.2,0.04,5.07,1.23,0.91,-0.02,22421634,25748822,6.0625
20130425,3.92963362,14.7458878,488.624939,237.849442,191.462097,1.16E-06,0,680.089111,1.52E-05,289.972748,680.086914,55.7685547,0,74.3558731,289.972748,0,0,-92.9792099,2.26E-05,6.27E-06,0.002068036,863.63,15.51,22.91,8.79,0.07,6.44,1.1,0.82,-0.32,22278996,25610730,5.8125
20130426,3.85621834,11.663806,488.496155,237.771835,189.934937,5.10E-08,0,678.432129,1.70E-05,289.944,678.43103,58.858593,0,83.3836441,289.944,0,0,-83.863327,2.39E-05,6.84E-06,0.001036349,858.89,16.25,22.18,10.16,0,7.84,2.27,2.03,0.13,22859488,26304416,5.65625
20130427,3.85711145,11.3840733,488.244904,210.218109,188.69986,5.96E-08,0,676.945129,1.40E-05,290.551636,676.944702,48.8075714,0,75.433342,290.551636,0,0,-74.5890884,1.98E-05,5.69E-06,0.00037997,857.4,17.35,23.37,11.94,0.01,9.91,1.78,1.37,-0.01,18588002,21410826,5.59375
20130428,4.48107815,9.80945969,487.903931,205.692535,189.713501,5.28E-06,0,677.624512,2.45E-05,291.602173,677.617371,88.1864319,0,58.7576218,291.602173,0,0,-48.9563904,3.58E-05,5.99E-06,0.007086115,860.2,16.91,25.61,9.08,23.29,11.35,1.01,-0.56,-0.25,16682332,19234662,5.5625
20130429,4.35305166,-16.3775425,488.173157,55.4364967,197.728897,3.97E-06,0,685.91217,8.84E-06,283.656403,685.9021,34.5246239,0,11.5521212,283.656403,0,0,-25.7351608,1.40E-05,1.18E-06,0.010133613,864.62,9.32,11.1,6.9,2.48,6.75,1.65,-1.39,-0.82,4917452,5675588,8.5625
20130430,4.03519392,10.7231989,488.779877,203.815948,196.148239,3.53E-07,0,684.930542,1.57E-05,288.21698,684.928162,53.4972343,0,78.6064758,288.21698,0,0,-60.9824486,2.17E-05,5.67E-06,0.002413432,863.47,14.13,20.06,9.43,0.02,6.05,1.54,0.82,-1.02,16538362,19107408,10.0625
20130501,4.20104122,3.0836544,489.05661,117.643906,195.457993,4.45E-06,0,684.550964,8.07E-06,287.457886,684.514648,37.5527077,0,51.217495,287.457886,0,0,-25.7903824,1.52E-05,2.71E-06,0.036358953,860.75,13.61,17.43,9.75,0.03,8.67,1.19,1.1,-0.26,11421052,13208672,9.5625
20130502,4.05514479,8.51823235,489.208771,163.164261,194.693176,1.51E-06,0,683.905518,1.10E-05,289.10376,683.902039,43.0612869,0,49.7038803,289.10376,0,0,-61.8768082,1.75E-05,4.93E-06,0.003580071,860.13,15.52,21.53,9.55,0.5,9.13,1.13,0.59,0.34,18719500,21671084,8.65625
20130503,4.06335974,14.6351509,489.22879,220.632553,193.436417,4.09E-06,0,682.675964,1.46E-05,291.080109,682.665161,63.3510056,0,77.0524597,291.080109,0,0,-65.5963898,2.57E-05,6.98E-06,0.010787455,862,16.01,22.8,10.5,2.57,10.44,1.19,0.79,-0.45,20232718,23446444,7.9375
20130504,4.41135597,-3.18221426,489.230194,72.2729416,195.382339,7.19E-06,0,684.629883,7.32E-06,287.047394,684.612549,38.9366074,0,12.3367071,287.047394,0,0,-24.1824875,1.58E-05,1.28E-06,0.017356718,862.01,14.07,16.89,11.97,4.91,11,1.8,1.05,-1.42,9741630,11300386,7.375
20130505,4.55674696,-0.160746917,489.501892,51.6101761,197.739426,6.63E-06,0,687.284546,4.59E-06,286.787994,687.241272,29.4276199,0,14.8410559,286.787994,0,0,-7.50201893,1.19E-05,7.09E-07,0.043226149,860.72,12.48,14.72,10.43,9.12,11.35,1.36,0.39,-1.22,4871272,5656422,7.59375
20130506,4.38744259,7.00723124,490.183838,105.491592,199.485748,6.94E-06,0,689.701294,7.43E-06,288.430145,689.669556,41.1419983,0,34.834816,288.430145,0,0,-22.5056782,1.67E-05,2.31E-06,0.031695802,861.02,13.99,18.33,11,2.17,11.94,0.97,-0.25,-0.88,10540744,12252216,11.96875
20130507,4.39963007,8.71176052,490.979614,148.104141,199.682266,7.48E-06,0,690.690247,1.22E-05,289.590546,690.661682,58.8677139,0,53.5785637,289.590546,0,0,-26.9467545,2.39E-05,4.20E-06,0.028369451,860.66,15.17,20.58,11.69,7.91,12.48,1.06,-0.28,-0.98,15242826,17735718,14.34375
20130508,4.55111742,-4.90508795,491.852997,132.879196,201.154663,8.01E-06,0,693.019897,1.74E-05,287.091705,693.00769,70.8540802,0,42.223587,287.091705,0,0,-24.7125053,2.87E-05,3.30E-06,0.012228528,863.06,13.49,17.34,9.71,2,9.03,1.83,-1.55,-0.37,8478764,9875502,15.625
20130509,4.08031416,-1.45293558,492.771973,171.540863,199.417343,2.55E-07,0,692.190002,2.04E-05,287.035156,692.189392,71.4888077,0,26.8480644,287.035156,0,0,-74.6535034,2.90E-05,8.32E-06,0.000682943,863.91,14.27,19.57,7.03,0.01,3.47,1.08,-0.65,-0.52,16808042,19596498,15.4375
20130510,4.03897905,8.07373905,493.181213,257.580292,196.664398,1.42E-06,0,689.850098,1.64E-05,288.75824,689.84552,68.5850601,0,83.1083984,288.75824,0,0,-97.8081665,2.78E-05,1.00E-05,0.004491348,860.64,16.03,22.03,10.29,0.21,5.77,1.31,0.88,0.4,23171084,27042856,14
20130511,3.96816897,12.730608,493.240448,249.292618,194.498032,1.41E-06,0,687.740479,1.80E-05,290.608917,687.738525,73.4659882,0,63.7397423,290.608917,0,0,-99.3537598,2.98E-05,1.03E-05,0.001993431,858.21,17.06,23.92,9.62,0.01,7.15,1.44,0.75,0.44,23385426,27320820,12.4375
