time,ssm,ghf,gws,nswrf,rzsm,cwe,sd,tws,debs,asst,psm,lhnf,sm,shnf,sst,se,sdwe,nlwrf,Evap,Tran,pcsw,gp,at,tmax,tmin,Pre,dpt,aws,mws,lws,nsri,tsri,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,LangRO,JinRO,WuRO,DongRO,runoff
20190322,7.72157717,-9.96051121,931.630127,34.1955605,376.399414,1.03E-06,0,1308.06006,6.38E-06,285.401917,1308.0293,18.9728584,0,15.8129396,285.401917,0,0,-9.37175465,7.69E-06,2.82E-07,0.030506069,980.24,11.06,12.45,9.76,5.38,8.32,1.46,-0.78,0.89,2560654,2918366,14,33.25,39.65625,250.71875,312.5625,595.53125,593.4375,724.25,777.5625,1583.1562,1597.2188
20190323,7.70131016,-7.51813841,932.944824,34.8140793,376.807465,1.10E-06,0,1309.78687,5.68E-06,284.955414,1309.75232,17.285696,0,12.9742098,284.955414,0,0,-12.0723515,7.01E-06,2.23E-07,0.03451879,982.41,10.46,11.43,9.6,4.06,8.71,0.9,0.65,0.35,2110658,2406900,12.8125,30.65625,36.84375,240.1875,309.625,618.21875,610.96875,732.3125,779.09375,1603.9062,1618.4375
20190324,7.63685846,-12.7177019,933.752136,70.9175339,376.306824,8.99E-07,0,1310.07117,9.27E-06,284.302307,1310.05896,27.3052845,0,16.8437805,284.302307,0,0,-39.4907875,1.11E-05,9.04E-07,0.012225483,978.54,11.47,14.15,6.71,0.34,7.27,0.74,0.28,-0.26,7159032,8167134,11.53125,28.0625,33.875,223.46875,299.9375,642.4375,635,745.28125,788.53125,1646.2188,1657.6562
20190325,7.61696959,14.0448618,933.338501,147.913696,375.103638,2.49E-07,0,1308.453,2.08E-05,288.332367,1308.44177,60.3133049,0,29.006958,288.332367,0,0,-44.538166,2.45E-05,3.38E-06,0.010845983,976.66,13.54,17.67,7.36,0,8.24,1.22,-0.75,-0.16,17256930,19695730,10.40625,25.8125,31.1875,206.40625,284.3125,647.375,647.5625,759,799.28125,1717.5625,1723.8438
20190326,7.59573555,14.0349836,932.887695,107.224922,374.260742,5.71E-07,0,1307.16418,1.61E-05,290.460724,1307.14832,48.0876961,0,20.5755768,290.460724,0,0,-24.5227146,1.95E-05,2.86E-06,0.015759371,974.71,15.5,18.94,12.05,0.11,10.44,1.04,-0.79,0.27,9358190,10684484,9.375,23.9375,29.09375,193.125,266.78125,628.84375,637.71875,763.9375,807,1818.4375,1819.6875
20190327,7.57620192,1.40135288,932.650024,83.4667892,373.456024,7.17E-07,0,1306.11768,1.14E-05,289.432343,1306.10608,34.8008232,0,12.9880733,289.432343,0,0,-34.2780952,1.41E-05,2.04E-06,0.011603707,973.67,15.46,19.19,10.98,0.74,10.72,1.1,-0.06,0.45,6596714,7535046,8.96875,23.0625,28.0625,184.4375,251.0625,598,611.46875,751.96875,810.8125,1912.8125,1915.6562
20190328,7.52506733,7.25081682,931.94104,169.44783,371.890076,2.49E-07,0,1303.83301,2.23E-05,291.090424,1303.83093,71.5421295,0,12.0880203,291.090424,0,0,-78.5677338,2.90E-05,6.48E-06,0.001884164,969.95,17.01,23.75,9.4,0,11.64,1.58,0.6,-0.76,19453264,22228872,8.5625,22.5625,27.71875,181.6875,238.8125,567.21875,580.6875,725.71875,805.65625,1944.2812,1954.625
20190329,7.60527706,19.6648064,930.605835,178.730453,370.500336,-1.62E-08,0,1301.11121,2.93E-05,293.581299,1301.10596,93.3948059,0,6.36695719,293.581299,0,0,-59.2949562,3.79E-05,8.60E-06,0.004998595,968.56,20.39,27.12,11.63,9.33,12.99,2.04,-0.78,-1.27,20621262,23573192,12.1875,28.28125,31.4375,181.625,231.15625,545,554.9375,694.125,788.40625,1906.3125,1923.375
20190330,7.90705156,-3.65715575,931.346069,51.4811172,377.419464,1.44E-06,0,1308.79456,9.58E-06,290.048279,1308.7655,29.0223217,0,11.4243383,290.048279,0,0,-14.7005348,1.18E-05,7.44E-07,0.029043403,973.23,16.56,19.39,13.26,19.87,14.43,1.78,-1.35,-1.08,3796314,4340602,12.90625,30.5625,35.75,182.0625,227.59375,536.9375,541.1875,667.34375,763.8125,1842.5,1865.1562
20190331,7.73165226,-8.04108906,933.511841,33.1603165,377.996826,1.10E-06,0,1311.54688,5.48E-06,287.320404,1311.50854,17.1014328,0,8.47153473,287.320404,0,0,-15.6295557,6.93E-06,3.60E-07,0.038179278,980.55,13.65,15.62,11.53,3.46,10.98,1.64,0.31,-1.53,4411688,5046744,11.59375,27.96875,33.5,180.40625,225.125,539.625,539.71875,650.4375,741.96875,1799.9688,1825.8438
20190401,7.67786741,4.62479019,934.409241,78.3566132,377.057953,1.01E-06,0,1311.48694,1.45E-05,289.303314,1311.46704,42.7436714,0,13.4819679,289.303314,0,0,-17.5025959,1.73E-05,1.85E-06,0.019696219,975.41,14.78,17.71,12.21,0.43,10.31,1.71,-0.52,-1.44,6583970,7535986,10.28125,25.40625,30.65625,173.28125,222.96875,544.40625,543.9375,643.0625,723.59375,1772,1799.6562
20190402,7.67109346,-9.39485645,934.983337,41.6452866,376.972504,9.42E-07,0,1311.98694,5.66E-06,287.183075,1311.95593,17.5159988,0,10.0338297,287.183075,0,0,-23.4947739,7.10E-06,5.02E-07,0.031077234,976.4,14.35,16.33,12.01,2.53,11.6,0.95,-0.56,0.53,3379906,3869722,9.5625,23.8125,28.59375,166.09375,219.96875,544.34375,546.0625,642.03125,709.65625,1745.7812,1771.5
20190403,7.64031506,8.85666847,934.972046,131.636398,375.967072,1.41E-06,0,1310.96826,1.78E-05,290.108551,1310.93921,56.8765602,0,28.1559582,290.108551,0,0,-37.7443275,2.31E-05,3.84E-06,0.02915246,978.6,15.57,18.9,12.16,1.5,11.5,1.3,-0.22,-0.85,11091966,12704524,10.4375,26.65625,31.03125,166,219.21875,538.875,542.4375,640.75,701.34375,1732.7188,1755.2812
20190404,7.62333107,-3.95922709,934.761292,70.2199631,375.549408,1.30E-06,0,1310.33008,9.37E-06,288.210266,1310.31067,29.8806992,0,7.6439724,288.210266,0,0,-36.6545448,1.21E-05,1.44E-06,0.019367673,978.16,15.07,19.21,10.89,0.24,10.86,1.22,0.52,0.31,10734814,12300994,10,26.0625,31.65625,173.84375,221.28125,537.25,538.53125,635.90625,696.34375,1727.5938,1748.625
20190405,7.57159758,7.96974182,933.866211,178.216049,374.157013,2.55E-07,0,1308.026,2.28E-05,291.132416,1308.02307,73.8490448,0,26.0225677,291.132416,0,0,-70.3735275,2.99E-05,6.94E-06,0.002830261,974.3,17.61,23.15,10.66,0.06,12.12,1.42,1,-0.56,19861174,22769150,9.15625,24.0625,29.1875,172.84375,220.5625,544.25,542.15625,632.28125,690.28125,1711.1875,1732.2812
20190406,7.53552771,9.29224586,932.706909,164.641815,372.556213,4.58E-08,0,1305.2644,2.26E-05,292.021698,1305.26318,74.7195511,0,6.60825396,292.021698,0,0,-74.0193863,3.03E-05,7.65E-06,0.001259212,968.78,19.52,26.52,11.03,0,12.18,1.32,0.32,-1.15,21124048,24227398,8.28125,22.125,27.03125,163.71875,219.46875,551.28125,549.5,633.46875,682.96875,1683.4062,1703.625
20190407,7.4568491,26.3132095,931.317078,188.33432,370.201416,3.71E-08,0,1301.51904,4.13E-05,295.87265,1301.51855,130.059677,0,-38.6094475,295.87265,0,0,-70.5588303,5.27E-05,1.14E-05,0.000552803,961.68,23.02,30.2,13.84,0,13.68,2.69,0.8,-2.54,22029976,25276736,7.625,20.6875,25.1875,155.625,214.75,552.34375,553.09375,636.21875,677.40625,1656.1562,1674.2188
20190408,7.57422924,22.4177856,929.658386,174.400299,368.50769,2.22E-07,0,1298.17664,3.02E-05,298.125183,1298.16602,104.77491,0,3.67681074,298.125183,0,0,-43.5322571,4.25E-05,1.20E-05,0.010547276,957.33,24.51,30.83,18.6,3.93,18.68,1.98,0.2,-0.09,19944016,22892658,7.09375,19.78125,24.0625,150.25,207.15625,546.75,550.53125,636.75,675.34375,1635.25,1651.1562
20190409,7.49140501,5.07279825,928.671753,161.973297,369.275421,1.01E-06,0,1297.9541,2.62E-05,295.310059,1297.94678,90.6223068,0,12.8724661,295.310059,0,0,-53.4066582,3.67E-05,9.48E-06,0.006979459,966.39,21.88,27.18,17.33,0.34,16.93,2.18,-1.24,-0.43,15436564,17723700,9.46875,22.34375,25.65625,145.75,200.28125,536.8125,542.59375,633.65625,678.40625,1622.625,1637.4062
20190410,7.83559322,-9.62416267,928.184631,86.4506683,373.093231,9.56E-07,0,1301.30688,1.71E-05,291.540253,1301.27808,52.128376,0,16.7887897,291.540253,0,0,-27.1654758,2.11E-05,3.05E-06,0.028990543,970.06,16.45,19.83,12.72,17.34,13.42,2.3,0.12,-2.15,5829790,6697542,10.28125,23.90625,28.21875,146.875,195.5625,529.8125,535.0625,628.375,682,1612.4688,1627.9688
20190411,7.54298735,4.44677258,928.936523,148.323395,373.198273,8.61E-07,0,1302.13989,2.07E-05,292.952362,1302.13477,69.3791885,0,22.9928741,292.952362,0,0,-51.5029144,2.81E-05,6.58E-06,0.00515416,970.93,18.33,22.75,14.28,0.01,13.56,1.37,0.16,-1.19,15591506,17919272,9.75,23.59375,27.96875,150.625,193.75,533.3125,534.75,628.96875,684.84375,1613.1562,1630.4375
20190412,7.49298143,7.70984554,928.471558,156.73703,370.749786,-1.03E-08,0,1299.22534,2.58E-05,293.777435,1299.22131,84.2098618,0,25.3594933,293.777435,0,0,-39.4544754,3.41E-05,8.31E-06,0.004043379,969.27,20.21,24.05,15.69,0.01,14.8,1.88,-0.21,-0.88,13937012,16025622,8.90625,22.375,26.96875,152.21875,193.84375,548.90625,545.1875,638.3125,687.375,1630.8438,1647.7812
20190413,7.70861292,9.01990223,927.605103,148.914215,370.283051,1.23E-06,0,1297.90002,2.82E-05,295.073181,1297.88806,93.6772156,0,15.1141167,295.073181,0,0,-31.1080837,3.80E-05,8.50E-06,0.011825786,972.38,20.74,25.3,15.36,11.44,15.61,2.19,-1.83,0.01,14553908,16740112,9.09375,22.28125,26.34375,152.625,195.15625,571.5625,563.8125,652.6875,690.59375,1666.5625,1679.4375
20190414,7.70213985,-9.75504398,928.409485,28.566103,375.427216,9.92E-07,0,1303.86768,4.98E-06,289.830902,1303.83691,15.9555826,0,7.5477376,289.830902,0,0,-14.8189716,6.47E-06,5.01E-07,0.030920757,977.39,15.84,17.28,15.12,4.12,13.77,1.49,0.83,-0.21,3121842,3591252,9,22.1875,26.34375,150.40625,195,599.9375,589.5625,670.375,699.1875,1751.4375,1759.7188
20190415,7.62379265,-9.82436943,929.475647,53.6186142,374.94223,9.11E-07,0,1304.42871,8.05E-06,288.834229,1304.41809,25.2470264,0,6.91413784,288.834229,0,0,-31.2828732,1.02E-05,1.28E-06,0.010794849,975.41,15.43,17.95,13.51,0.11,11.8,1.37,0.2,-1.1,5763960,6634676,8.78125,21.8125,25.96875,147.59375,193.40625,631.1875,620.5,693.03125,714.34375,1861.125,1870.4062
20190416,7.54606199,7.18122673,929.634888,136.425812,372.846863,2.62E-07,0,1302.48401,1.86E-05,291.978119,1302.48169,61.430851,0,16.576334,291.978119,0,0,-51.2326202,2.49E-05,6.01E-06,0.002238047,972.72,17.37,22.77,13.02,0,12.95,1.34,0.41,-1.08,13514536,15562288,10.6875,24.46875,27.59375,143.96875,191.375,656.96875,648.34375,719.1875,732.75,1936.125,1949.1875
20190417,7.4886384,22.1547832,929.024536,170.982254,370.550354,4.84E-08,0,1299.57751,2.49E-05,296.172028,1299.57471,86.772995,0,21.5015316,296.172028,0,0,-40.5445938,3.52E-05,1.03E-05,0.002639714,965.03,21.42,26.54,16.21,0,16.44,1.36,-0.98,-0.49,18985550,21868456,10.78125,24.875,29.09375,141.53125,187.96875,670.15625,665.84375,741.375,752.125,1972.375,1987.5625
20190418,7.4677062,20.1921558,927.904724,154.790527,368.620361,6.50E-07,0,1296.53503,2.33E-05,298.083344,1296.52502,84.8830338,0,15.1535549,298.083344,0,0,-34.5569687,3.44E-05,1.05E-05,0.009977743,961.92,23.38,27.77,19.45,0.08,18.96,1.2,-0.82,-0.65,13379650,15416746,9.71875,22.9375,27.28125,140.125,183.71875,672.34375,672.09375,755.34375,770,1980.0625,1996.4062
20190419,7.84221792,13.6413841,926.916199,135.302292,371.198639,4.02E-07,0,1298.15613,1.86E-05,298.092194,1298.11475,64.6286469,0,24.8239803,298.092194,0,0,-32.2098656,2.62E-05,7.18E-06,0.041320309,962.54,23.69,28.48,20.35,20.01,20.55,1,0.01,-0.42,13734484,15830610,11.5,24.03125,27.125,141.40625,194.78125,714,696.875,824.5625,883.71875,2043.0938,2045.6562
20190420,7.85589123,-9.98501587,928.520508,111.060349,378.187317,2.15E-06,0,1306.75305,1.70E-05,293.459351,1306.70801,55.9673653,0,38.1624069,293.459351,0,0,-26.9249249,2.27E-05,3.56E-06,0.045214731,966.32,19.26,21.53,16.49,12.32,17.32,2.13,-0.68,1.38,4539962,5233828,21.6875,49.84375,50.5,179.21875,253.125,828,790.03125,980.84375,1231.3438,2420.4062,2399.0938
20190421,7.57609081,7.21310043,930.401855,179.477036,375.155334,8.92E-07,0,1305.56799,2.51E-05,295.203461,1305.55713,90.4276733,0,27.8564739,295.203461,0,0,-53.9747772,3.67E-05,1.07E-05,0.010781828,967.41,20.79,25.27,16.97,0.3,15.73,1.22,0.39,-0.59,15147062,17466540,26.375,65.5,74.1875,281.3125,322.21875,995.6875,943.4375,1152.3438,1462.375,2831.625,2821.375
20190422,7.52249861,12.273365,930.341309,178.946564,372.088531,5.46E-07,0,1302.43591,2.35E-05,296.896301,1302.42957,89.4407043,0,20.1235332,296.896301,0,0,-57.1055679,3.63E-05,1.22E-05,0.006119649,966.06,22.69,27.45,18.07,0.04,17.3,0.91,-0.29,-0.79,19084188,22014984,24.46875,61.09375,71.78125,347.1875,375.09375,1146.5625,1107.8438,1329.1562,1572.4062,3120.375,3121.3438
20190423,7.50234556,11.106967,929.388184,158.912476,370.200989,4.66E-07,0,1299.59412,2.25E-05,297.392059,1299.58911,84.2352066,0,18.5442619,297.392059,0,0,-45.0243149,3.42E-05,1.12E-05,0.004959326,964.81,24.3,28.85,19.23,0.12,18.96,1.19,-0.13,-1,17026876,19648616,21.875,54.15625,63.78125,334.125,434.125,1238.0312,1220.375,1479.2188,1649,3308.6875,3309.875
20190424,7.44872618,14.2240362,928.197083,181.091293,368.21347,3.52E-07,0,1296.42126,2.38E-05,298.976654,1296.41077,94.9091339,0,21.1365852,298.976654,0,0,-50.8202057,3.85E-05,1.44E-05,0.010656365,965.62,25.79,29.9,21.67,0.11,20.22,0.9,-0.14,-0.39,20061384,23156698,19.9375,48.65625,57.03125,300.8125,451.53125,1256.4062,1258.625,1551.9062,1737.2812,3515.7188,3513.4375
20190425,7.36457157,18.469492,926.572205,193.805878,365.608978,2.57E-07,0,1292.18213,3.67E-05,300.244995,1292.18115,139.779358,0,-24.8484936,300.244995,0,0,-60.4008636,5.67E-05,1.97E-05,0.000943696,964.34,26.46,31.97,22.39,0,19.87,2.09,0.8,-1.71,22323196,25775718,18.21875,44.96875,52.40625,271.96875,426.03125,1214.4688,1231.5938,1545,1790.3125,3660,3667.0938
20190426,7.25918102,12.1794977,924.650085,182.170395,362.092133,1.64E-08,0,1286.74487,4.70E-05,300.469208,1286.74207,167.880646,0,-45.1927948,300.469208,0,0,-47.3046303,6.81E-05,2.11E-05,0.002623788,963.02,28.15,33.17,23.21,0.04,20.19,3.58,2.08,-2.75,20608998,23803714,17.6875,42.25,48.96875,249.9375,394.53125,1162.5,1180.5312,1490.375,1777.4375,3649.6562,3670.6562
20190427,7.43362236,4.8005538,922.166138,180.338943,359.546204,1.41E-06,0,1281.72864,3.72E-05,299.161896,1281.71216,147.546463,0,-4.18680477,299.161896,0,0,-32.1855507,5.98E-05,2.12E-05,0.016293459,963.36,25.34,30.45,20.57,26.46,19.85,3.06,0.44,-2.75,16166746,18679330,23.71875,61.4375,67.0625,253.53125,394.28125,1159,1161.6562,1443.1562,1720.7812,3526.875,3556.4062
20190428,7.57105064,-14.9894609,920.372131,67.6353226,365.934387,3.02E-06,0,1286.33875,1.26E-05,294.071259,1286.30676,46.6689606,0,20.9020443,294.071259,0,0,-15.0678549,1.89E-05,3.26E-06,0.032224696,967.86,19.84,22.64,15.6,17.6,17.43,1.95,-1.16,-0.17,3179450,3675284,24.40625,65.875,77.53125,312.15625,430.53125,1242.5,1220.6875,1466,1674.125,3425.8125,3455.8438
20190429,7.47814083,-9.44614601,919.570129,72.1429367,367.04306,1.14E-06,0,1286.62512,1.10E-05,291.624878,1286.61328,37.579628,0,10.092185,291.624878,0,0,-33.9097328,1.52E-05,3.07E-06,0.011879722,971.23,18,21.01,15.65,2.96,14.52,1.29,-0.18,-0.37,6149104,7105436,24.5625,64.0625,75,341.03125,470.78125,1364.2812,1338.5312,1576.8125,1688.0312,3452.375,3475.7188
20190430,7.50795031,-2.87753129,918.924805,73.9308319,367.47406,-4.08E-08,0,1286.45068,8.48E-06,292.646973,1286.39893,27.7607574,0,6.01152802,292.646973,0,0,-43.0372276,1.13E-05,2.81E-06,0.051797591,972.08,18.48,22.19,14.16,2.17,16.13,1.4,0.84,-0.33,9699356,11214640,22.71875,58.875,69.6875,331.3125,496.71875,1441.8438,1432.4062,1705.9688,1772.4375,3589.5,3606.5312
20190501,7.52938223,7.32489777,918.39209,172.943619,366.397552,2.32E-06,0,1284.81738,2.67E-05,295.032959,1284.78979,103.857445,0,17.7752991,295.032959,0,0,-43.9862785,4.21E-05,1.31E-05,0.027703101,970.84,21.22,26.16,17.49,6.43,15.89,1.99,-0.07,-1.73,15817986,18299210,20.25,52.3125,62.09375,306.5625,491.9375,1456.0938,1463.0938,1772.625,1882.1562,3747.6562,3764.5938
20190502,7.47929144,-7.27347708,918.133118,65.7778854,367.972717,1.32E-06,0,1286.11719,1.17E-05,291.89212,1286.10583,40.1531906,0,-1.00379801,291.89212,0,0,-33.9016571,1.63E-05,3.27E-06,0.011361023,972.88,17.76,21.01,14.98,1.21,14.61,1.5,0.13,-1.45,5309670,6143138,20.4375,48.84375,56.84375,279.75,468.40625,1426.0312,1442.9688,1768.625,1954.8125,3855.1562,3877.75
20190503,7.5492487,-2.45529127,917.968079,56.9676018,367.848206,6.34E-07,0,1285.83484,1.16E-05,291.891876,1285.81592,37.9584122,0,-5.95122814,291.891876,0,0,-27.4155445,1.54E-05,3.12E-06,0.018549204,971.92,19.04,22.79,16.39,3.44,15.21,1.73,0.05,-1.55,8923602,10328250,19.75,46.4375,53.96875,257.4375,442.21875,1382.8125,1399.8438,1719.5625,1961.2812,3857.4062,3889
20190504,7.5601368,8.03967667,917.958313,109.63726,368.455292,9.11E-07,0,1286.44165,1.54E-05,294.419342,1286.4137,57.2111588,0,17.6018963,294.419342,0,0,-26.7822876,2.32E-05,6.86E-06,0.028001573,970.13,20.57,23.84,17.47,4.22,16.3,1.17,-0.22,-0.91,9918244,11483492,19.84375,45.8125,52.6875,242.625,413.46875,1340,1356.4062,1656.0312,1914.3125,3758.6875,3795.4062
20190505,7.62587786,1.92129731,918.21106,54.3489647,370.050323,1.44E-06,0,1288.3147,7.60E-06,293.515656,1288.26147,27.8644466,0,7.59912252,293.515656,0,0,-16.9637718,1.13E-05,2.26E-06,0.053337093,969.5,19.19,20.57,18.2,10.2,17.28,1.05,-0.66,-0.75,3083430,3571144,23.25,53.71875,61.4375,247.125,399.53125,1303.5312,1317.3438,1602.6562,1847.5938,3629.1562,3666.3438
20190506,7.85306835,-8.24774361,919.461121,34.1861305,374.181641,3.21E-06,0,1293.69226,7.03E-06,291.652008,1293.64258,27.4623528,0,1.5593456,291.652008,0,0,-13.4206076,1.11E-05,8.91E-07,0.049524695,969.79,18.3,20.07,16.21,12.72,16.29,2.3,0.08,-2.28,1935480,2242516,37.53125,84.0625,93.375,371.84375,476.3125,1386.625,1357.25,1606.9062,1798.75,3538.8438,3572.2812
20190507,7.73508835,-12.6301193,922.231384,35.4204063,376.545105,2.16E-06,0,1298.8208,7.41E-06,288.975311,1298.77661,25.7347679,0,7.89965725,288.975311,0,0,-14.4172907,1.04E-05,8.69E-07,0.044286996,972.32,15.62,16.3,14.47,10.71,13.03,1.93,-0.7,-1.57,2455652,2845864,53.875,131.75,150,754.03125,710,1795.9375,1682.5312,1841.7188,1826.5,3589.6562,3609.6875
20190508,7.6622901,0.906425297,924.757812,82.4737473,375.401062,1.61E-06,0,1300.1925,1.10E-05,291.111725,1300.15894,39.5290565,0,17.6439438,291.111725,0,0,-24.390583,1.60E-05,3.46E-06,0.0336072,972.61,17.19,19.49,14.76,2.99,13.36,1.04,0.52,0.6,8845374,10252588,53.90625,137.0625,163.21875,997.8125,1079.0625,2466.4375,2321.8438,2385.5625,2055.8438,4009.7812,3996.4688
